@relation 'rabc_features-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -M-Sweka.attributeSelection.BestFirst -P 1 -D 1 -N 10'

@attribute task_id numeric
@attribute joint_feature1 numeric
@attribute class {0,1,2}

@data

2,1.096208,0
3,1.521072,2
5,1.28189,1
1,0.909244,0
2,0.987197,0
3,1.339564,0
4,0.914993,0
5,0.779692,0
2,0.812881,0
3,1.072207,0
5,0.942924,1
3,1.383387,1
5,0.963414,0
1,0.82733,0
2,1.164817,0
3,1.404972,1
5,0.915487,0
3,1.837975,1
1,1.259835,2
2,1.427561,2
3,1.204332,2
5,1.001965,0
2,1.471013,1
3,0.992736,1
5,0.985642,0
2,0.920368,0
3,1.00827,0
4,0.976524,0
1,1.156624,0
2,1.244605,0
5,0.856793,0
1,0.935456,0
2,1.0121,0
3,1.011868,0
3,1.663989,2
3,1.788919,1
4,1.016405,0
5,1.053365,0
1,1.076348,0
2,0.981353,1
3,1.6877,2
4,0.945758,0
5,1.162418,0
1,1.3696,1
2,0.789758,0
3,1.308331,1
4,1.0278,0
5,0.842553,1
2,2.004633,0
3,0.71197,0
4,1.084773,0
5,1.140538,0
1,0.909244,0
3,1.059616,0
4,0.914993,0
5,0.958899,0
1,0.991158,0
2,0.705395,0
3,0.68875,0
2,0.943491,0
3,1.924969,1
5,2.072348,2
1,0.909244,0
2,0.856079,0
3,0.743693,0
4,0.993616,0
5,1.148179,0
1,0.792926,0
2,1.270524,0
1,0.846989,0
2,1.039035,0
3,0.809265,0
4,1.174791,0
5,1.012731,0
1,1.703808,2
2,0.649492,0
3,0.880233,0
4,0.894482,0
1,0.704459,0
2,0.688624,0
3,1.02871,0
4,0.973105,0
2,0.971443,1
3,0.929453,1
4,1.025521,0
5,0.82241,0
2,0.973984,1
3,0.981943,2
2,1.054535,1
3,1.188634,0
1,0.966584,0
2,1.229613,0
3,1.323702,2
5,0.986684,0
1,0.876478,0
1,0.878117,0
3,0.736825,0
4,1.061984,0
5,0.790111,0
2,1.323378,0
1,1.0272,1
2,0.69396,0
3,1.089867,1
4,1.196441,0
1,1.048497,1
2,0.697518,0
3,1.073351,0
4,0.902458,0
2,0.917573,0
3,1.02822,0
5,0.982516,0
3,0.878107,0
5,0.88805,0
1,0.984605,0
2,0.781881,0
3,1.035251,0
1,1.066519,0
3,0.842787,0
2,0.852522,1
3,1.546418,2
4,1.087052,0
1,1.294239,0
2,0.610106,0
3,0.757593,0
5,0.920696,0
1,1.587491,1
2,0.717846,0
3,0.820875,0
1,0.964945,0
2,1.326173,0
3,0.863227,0
4,1.231765,0
5,1.039821,0
1,1.372876,1
2,1.04183,0
3,0.655228,0
4,1.056287,0
5,0.94466,0
1,0.987881,0
2,0.872342,0
3,0.775089,0
1,0.953477,0
2,0.678714,0
3,0.700851,0
5,1.114491,0
1,0.946924,0
2,0.654574,0
3,1.072207,0
5,0.935978,0
2,0.796365,0
5,0.999534,1
1,0.863372,0
2,1.403675,0
3,1.243413,1
5,1.347877,1
1,0.878117,0
2,0.738937,0
3,0.572323,0
1,0.948563,0
2,0.920622,0
3,0.884975,1
4,0.911574,0
5,0.893954,0
3,1.152823,0
4,1.079076,0
2,1.138136,0
3,0.750234,0
4,0.933224,0
5,0.974181,0
2,0.864211,0
1,0.843713,0
2,0.686845,0
5,0.961331,1
2,0.772987,0
3,0.694637,0
4,0.981082,0
5,1.206178,0
1,0.810947,0
2,1.082233,0
3,0.634461,0
4,1.00615,0
5,0.862697,0
5,0.94987,2
2,1.279418,0
3,1.054874,0
5,1.038084,0
3,0.936975,0
2,0.887334,0
3,1.223627,1
4,0.847764,0
5,0.989462,0
1,0.896138,0
2,0.752913,0
3,0.844586,0
4,0.921829,0
1,0.825692,0
2,0.674902,0
3,0.576411,0
4,0.997034,0
5,1.108934,1
1,0.999349,0
2,0.93663,1
3,0.791441,0
5,2.094575,0
2,1.274082,0
3,0.891026,1
2,0.686083,0
3,0.61026,0
5,0.907846,0
2,0.996091,2
3,1.297702,2
4,1.088192,0
5,1.011689,2
2,0.912236,0
3,0.979817,1
5,0.875547,1
