@relation rabc_sampled_features

@attribute dummy numeric
@attribute mono_feature1 numeric
@attribute bi_feature678 numeric
@attribute bi_feature809 numeric
@attribute bi_feature919 numeric
@attribute bi_feature1223 numeric
@attribute projection1 numeric
@attribute projection2 numeric
@attribute projection3 numeric
@attribute class {0,1,2}

@data
9,0.006989,0,0,0.003765,0,0.784735,0.841508,0.983915,2
9,0,0,0,0.009836,0,0.766812,0.819371,0.957562,2
9,0.026144,0,0,0.006579,0,0.058839,0.067528,0.058681,2
9,0.008905,0,0,0.000891,0,0.370634,0.394400,0.456019,2
9,0.001359,0,0,0.00136,0,0.758471,0.812865,0.948785,2
9,0,0,0,0,0,0.486725,0.511430,0.593824,2
9,0.001966,0,0,0.00295,0,0.769853,0.825509,0.964459,2
9,0.016473,0,0,0.002908,0,0.675354,0.724827,0.845452,2
9,0,0,0,0.008403,0,0.451165,0.473869,0.551024,2
9,0,0,0,0.023148,0,0.542405,0.572846,0.669173,2
9,0.030176,0,0,0.006711,0,0.362925,0.380962,0.437354,2
9,0.038647,0,0,0.009709,0,0.496523,0.530480,0.615296,2
9,0,0,0,0,0,0.424137,0.448432,0.514670,2
9,0,0,0,0.007133,0,0.594335,0.632464,0.735745,2
9,0,0,0,0.017685,0,0.296413,0.302419,0.339407,2
9,0,0,0,0.00417,0,0.813076,0.871466,1.018968,2
9,0,0,0,0.008547,0,0.374210,0.390818,0.454953,2
9,0,0,0,0.017986,0,0.308766,0.315538,0.357681,2
9,0.00309,0,0,0.004329,0,0.760178,0.814979,0.952185,2
9,0.012163,0,0,0.004233,0,0.709326,0.761055,0.888670,2
9,0,0,0,0.006065,0,0.663059,0.707392,0.825421,2
9,0,0,0,0.005382,0,0.735372,0.786240,0.918823,2
9,0,0,0,0.002326,0,0.803433,0.860972,1.006506,2
9,0,0,0,0.020183,0,0.282008,0.290809,0.327561,2
9,0.003831,0,0,0.002558,0,0.533315,0.565667,0.658569,2
9,0.00252,0,0,0.001261,0,0.788507,0.845573,0.988380,2
9,0,0,0,0.013769,0,0.275542,0.290428,0.325884,2
9,0,0,0,0.02551,0,0.614911,0.649758,0.757328,0
9,0.003171,0,0,0.008883,0,0.663306,0.708298,0.825197,0
9,0,0,0,0.017544,0,0.434918,0.461578,0.532634,0
9,0,0,0,0.020202,0,0.357438,0.371156,0.427161,0
9,0,0,0,0.028455,0,0.223271,0.224000,0.246165,0
9,0.04918,0,0,0.016529,0,0.237881,0.248361,0.282750,0
9,0.005291,0,0,0.037234,0,0.492446,0.517097,0.600411,0
9,0,0,0,0.01227,0,0.609386,0.644097,0.749625,0
9,0,0,0,0.038462,0,0.534799,0.560799,0.653397,0
9,0,0,0,0.003333,0,0.744803,0.797877,0.931125,0
9,0.119658,0,0,0,0,0.128287,0.131847,0.141527,0
9,0,0,0,0.001618,0,0.766078,0.821632,0.958214,0
9,0.00235,0,0,0.005882,0,0.580047,0.617052,0.718254,0
9,0,0,0,0.014842,0,0.222459,0.223904,0.245795,0
9,0.018868,0,0,0,0,0.337743,0.358484,0.406584,0
9,0,0,0,0.003106,0,0.590977,0.631418,0.733143,0
9,0,0,0,0.016854,0,0.624688,0.661592,0.770578,0
9,0,0,0,0.017241,0,0.243243,0.251115,0.281931,0
9,0.00237,0,0,0.005534,0,0.754234,0.808679,0.944713,0
9,0,0,0,0.006061,0,0.611196,0.647834,0.752841,0
9,0.057143,0,0,0.009615,0,0.217026,0.228722,0.252105,0
9,0,0,0,0.00095,0,0.816680,0.876737,1.024217,0
9,0,0,0,0.015306,0,0.317128,0.329243,0.372716,0
9,0.007987,0,0,0.0064,0,0.380516,0.401801,0.463840,0
9,0,0,0,0.010101,0,0.252875,0.265505,0.298541,0
9,0,0,0,0.007143,0,0.419570,0.444716,0.509489,1
9,0,0,0,0,0,0.849018,0.911567,1.066118,1
9,0,0,0,0.002595,0,0.564237,0.599529,0.697924,1
9,0,0,0,0.000824,0,0.733639,0.786386,0.915680,1
9,0.02268,0,0,0.004132,0,0.133092,0.143041,0.145705,1
9,0,0,0,0.006897,0,0.767291,0.821422,0.959575,1
9,0,0,0,0.013937,0,0.311515,0.324238,0.365723,1
9,0.00534,0,0,0.003562,0,0.790568,0.847801,0.990842,1
9,0.029375,0.000625,0,0.001251,0,0.612707,0.658004,0.766123,1
9,0,0,0,0.028249,0,0.617496,0.654950,0.761372,1
9,0,0,0,0.001208,0,0.425918,0.451136,0.523005,1
9,0.047927,0,0.001297,0.003891,0,0.347492,0.369662,0.424280,1
9,0.040695,0,0,0.001372,0,0.273784,0.298074,0.337944,1
9,0,0,0,0.004608,0,0.796820,0.853681,0.998044,1
9,0,0,0,0.003226,0,0.788467,0.844941,0.987194,1
9,0.012012,0,0.000751,0.001503,0,0.638248,0.684838,0.797277,1
9,0,0,0,0.003932,0,0.562174,0.598521,0.693345,1
9,0.08982,0.006024,0,0,0,0.207662,0.218920,0.244201,1
9,0.007874,0,0,0.007937,0,0.046344,0.046502,0.037928,1
9,0.037893,0,0,0.0037,0,0.586735,0.628630,0.732049,1
9,0,0,0,0.03125,0,0.540700,0.570198,0.661247,1
9,0.02607,0,0,0.002676,0,0.752674,0.807791,0.944003,1
9,0.000425,0,0,0.003825,0,0.735420,0.787614,0.919215,1
9,0,0,0,0.011928,0,0.205177,0.208681,0.226886,1
9,0,0,0,0.018182,0,0.417909,0.434863,0.502237,1
9,0.035928,0,0,0.006024,0,0.324798,0.344774,0.393290,1
9,0.013158,0,0.001317,0.003292,0,0.633500,0.679625,0.792148,1
9,0,0,0,0.02381,0,0.233610,0.232840,0.264395,1
9,0,0,0,0.003494,0,0.734038,0.786101,0.917163,1
9,0.004702,0,0,0.012559,0.00157,0.252788,0.266320,0.292516,1
