@relation train_merge_svm

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute feature6 numeric
@attribute feature7 numeric
@attribute class {0,1,2}

@data
0.133,0.756,0.111,0.405,0.493,0.186,0.343,0
0.748,0.089,0.163,0.651,0.319,0.258,0.597,0
0.316,0.266,0.418,0.271,0.296,0.299,0.346,0
0.098,0.774,0.128,0.515,0.366,0.173,0.411,0
0.205,0.514,0.281,0.316,0.576,0.554,0.258,0
0.522,0.333,0.146,0.428,0.405,0.107,0.632,0
0.612,0.223,0.164,0.417,0.556,0.416,0.446,0
0.172,0.484,0.344,0.391,0.586,0.654,0.11,0
0.76,0.028,0.212,0.265,0.707,0.32,0.168,0
0.218,0.626,0.156,0.453,0.414,0.199,0.389,0
0.084,0.578,0.338,0.035,0.745,0.451,0.303,0
0.151,0.776,0.073,0.569,0.34,0.17,0.34,0
0.199,0.408,0.393,0.223,0.655,0.249,0.237,1
0.025,0.754,0.22,0.096,0.38,0.192,0.364,2
0.65,0.169,0.182,0.541,0.351,0.223,0.452,0
0.061,0.515,0.425,0.136,0.621,0.246,0.601,0
0.693,0.136,0.172,0.571,0.417,0.233,0.196,0
0.31,0.627,0.063,0.502,0.45,0.161,0.464,0
0.077,0.82,0.103,0.42,0.552,0.473,0.327,0
0.069,0.529,0.402,0.248,0.682,0.606,0.282,1
0.737,0.075,0.188,0.715,0.27,0.279,0.226,0
0.259,0.682,0.059,0.66,0.29,0.184,0.371,0
0.202,0.639,0.159,0.507,0.463,0.27,0.654,0
0.046,0.563,0.391,0.192,0.716,0.275,0.347,0
0.142,0.753,0.104,0.381,0.548,0.178,0.386,0
0.743,0.013,0.244,0.153,0.734,0.845,0.099,0
0.057,0.785,0.159,0.635,0.328,0.43,0.19,0
0.035,0.781,0.184,0.152,0.632,0.237,0.509,1
0.083,0.82,0.097,0.233,0.745,0.24,0.476,0
0.529,0.415,0.056,0.703,0.288,0.212,0.444,0
0.774,0.102,0.124,0.538,0.336,0.593,0.071,0
0.074,0.262,0.665,0.417,0.534,0.402,0.358,0
0.27,0.522,0.208,0.569,0.402,0.518,0.371,0
0.264,0.485,0.252,0.714,0.211,0.229,0.357,0
0.188,0.762,0.049,0.481,0.482,0.174,0.369,0
0.186,0.71,0.104,0.293,0.651,0.47,0.328,0
0.725,0.114,0.161,0.634,0.303,0.303,0.119,0
0.127,0.774,0.099,0.718,0.255,0.214,0.408,0
0.014,0.911,0.075,0.291,0.542,0.652,0.111,0
0.202,0.53,0.268,0.398,0.508,0.547,0.376,0
0.562,0.191,0.247,0.673,0.224,0.352,0.103,0
0.091,0.849,0.06,0.459,0.427,0.189,0.25,0
0.085,0.804,0.112,0.264,0.603,0.751,0.121,0
0.565,0.282,0.153,0.734,0.22,0.331,0.192,0
0.074,0.767,0.159,0.248,0.709,0.479,0.186,1
0.347,0.57,0.083,0.48,0.475,0.317,0.425,0
0.064,0.36,0.576,0.286,0.464,0.286,0.247,0
0.041,0.806,0.153,0.181,0.654,0.073,0.787,1
0.086,0.685,0.23,0.275,0.53,0.29,0.516,1
0.805,0.186,0.01,0.93,0.069,0.75,0.177,0
0.574,0.218,0.208,0.649,0.294,0.242,0.535,0
0.466,0.5,0.034,0.788,0.151,0.148,0.397,0
0.506,0.447,0.047,0.646,0.214,0.363,0.242,0
0.252,0.654,0.094,0.253,0.714,0.165,0.662,0
0.163,0.772,0.065,0.297,0.581,0.212,0.255,1
0.977,0.012,0.01,0.385,0.579,0.755,0.162,0
0.274,0.618,0.108,0.608,0.384,0.51,0.319,0
0.208,0.559,0.233,0.108,0.632,0.201,0.344,0
0.593,0.085,0.322,0.88,0.105,0.717,0.2,0
0.11,0.598,0.292,0.236,0.671,0.266,0.246,0
0.385,0.559,0.056,0.621,0.368,0.162,0.389,0
0.957,0.016,0.028,0.478,0.51,0.25,0.573,0
0.208,0.558,0.234,0.463,0.485,0.583,0.192,0
0.504,0.203,0.293,0.443,0.469,0.253,0.27,0
0.2,0.694,0.106,0.688,0.287,0.112,0.78,0
0.632,0.204,0.164,0.571,0.398,0.359,0.306,0
0.099,0.805,0.096,0.575,0.371,0.446,0.317,1
0.55,0.242,0.208,0.739,0.255,0.283,0.164,0
0.905,0.077,0.018,0.235,0.571,0.194,0.364,0
0.957,0.016,0.027,0.576,0.375,0.327,0.54,0
0.003,0.926,0.072,0.381,0.429,0.463,0.25,0
0.827,0.165,0.009,0.392,0.597,0.304,0.642,0
0.191,0.464,0.345,0.112,0.721,0.255,0.317,0
0.599,0.353,0.049,0.812,0.116,0.16,0.443,0
0.611,0.094,0.295,0.466,0.49,0.531,0.268,0
0.53,0.367,0.103,0.528,0.404,0.479,0.413,0
0.109,0.622,0.269,0.266,0.582,0.598,0.144,2
0.149,0.467,0.384,0.102,0.402,0.251,0.326,0
0.483,0.437,0.079,0.481,0.423,0.207,0.39,0
0.025,0.863,0.113,0.322,0.603,0.521,0.143,0
0.085,0.752,0.163,0.325,0.636,0.168,0.425,0
0.452,0.31,0.238,0.381,0.341,0.303,0.33,0
0.073,0.742,0.186,0.401,0.358,0.172,0.249,1
0.976,0.007,0.017,0.542,0.415,0.499,0.323,0
0.132,0.703,0.165,0.428,0.394,0.535,0.238,0
0.821,0.145,0.034,0.684,0.272,0.057,0.9,0
0.773,0.207,0.02,0.822,0.166,0.064,0.886,0
0.254,0.672,0.073,0.612,0.337,0.151,0.702,0
0.921,0.067,0.012,0.789,0.191,0.079,0.858,0
0.855,0.13,0.015,0.747,0.169,0.672,0.225,0
0.561,0.33,0.109,0.495,0.496,0.518,0.279,0
0.667,0.289,0.044,0.886,0.112,0.135,0.436,0
0.963,0.005,0.033,0.602,0.33,0.626,0.213,0
0.087,0.782,0.13,0.251,0.688,0.21,0.689,1
0.499,0.413,0.088,0.414,0.419,0.083,0.838,0
0.18,0.602,0.219,0.712,0.227,0.191,0.683,1
0.014,0.821,0.166,0.61,0.341,0.148,0.385,0
0.038,0.187,0.775,0.002,0.067,0.288,0.322,0
0.123,0.574,0.303,0.11,0.842,0.29,0.375,0
0.257,0.651,0.092,0.649,0.302,0.168,0.276,1
0.754,0.133,0.113,0.444,0.331,0.414,0.35,0
0.456,0.344,0.2,0.811,0.182,0.218,0.348,0
0.238,0.462,0.299,0.287,0.69,0.509,0.383,0
0.313,0.097,0.59,0.157,0.305,0.224,0.311,2
0.017,0.749,0.234,0.022,0.089,0.152,0.372,2
0.694,0.159,0.147,0.181,0.638,0.246,0.608,0
0.329,0.473,0.198,0.388,0.575,0.316,0.545,2
0.195,0.415,0.391,0.235,0.628,0.449,0.293,0
0.104,0.735,0.161,0.616,0.295,0.193,0.366,1
0.686,0.265,0.048,0.476,0.433,0.187,0.738,1
