@relation rabc_sampled_features

@attribute mono_feature1 numeric
@attribute mono_feature22 numeric
@attribute bi_feature12 numeric
@attribute bi_feature327 numeric
@attribute bi_feature841 numeric
@attribute bi_feature1324 numeric
@attribute projection1 numeric
@attribute projection2 numeric
@attribute projection3 numeric
@attribute class {0,1,2}

@data
0,0.008333,0,0,0,0,0.540264,0.576412,0.650652,0
0.004175,0.010438,0,0,0.006964,0,0.581210,0.626618,0.705296,0
0.008065,0.025161,0,0,0.01807,0,0.824459,0.890958,1.013849,2
0,0.035225,0,0,0.02549,0,0.804394,0.866930,0.986615,2
0.004878,0.134959,0,0,0.106591,0,0.526983,0.559043,0.631702,1
0,0.027174,0,0,0.016393,0,0.407013,0.432800,0.480640,0
0.004637,0.047913,0,0,0.040217,0,0.568226,0.609081,0.687814,0
0.016484,0.020513,0,0,0.014291,0,0.718917,0.776142,0.880719,0
0,0.041199,0,0,0.026316,0,0.610814,0.655815,0.740183,0
0.001337,0.078877,0,0,0.053548,0,0.269430,0.277927,0.303957,0
0,0.09434,0,0,0.06962,0,0.424077,0.448480,0.504240,0
0.003752,0.074109,0,0,0.065728,0,0.573444,0.613078,0.691584,0
0,0.009153,0,0,0.00641,0,0.853560,0.923128,1.049404,0
0,0.080153,0,0,0.057471,0,0.652199,0.698430,0.792101,0
0,0.063429,0,0,0.050595,0,0.421588,0.445828,0.496376,0
0,0.004202,0,0,0,0,0.618345,0.665850,0.751342,0
0,0.109224,0,0,0.098255,0,0.653167,0.697935,0.790228,0
0,0.011589,0,0,0.004971,0,0.788731,0.851628,0.966338,0
0,0.102703,0,0,0.081301,0,0.718913,0.769832,0.875064,0
0,0.089602,0,0,0.062016,0,0.298206,0.309614,0.335722,1
0,0.176923,0,0,0.158301,0,0.574440,0.608435,0.690287,1
0,0.078777,0,0,0.070932,0,0.638260,0.683270,0.772267,0
0.00674,0.00674,0,0,0.005323,0,0.793214,0.857752,0.973406,1
0,0.170909,0,0,0.142336,0,0.683196,0.727616,0.826962,0
0,0.084416,0,0,0.047671,0,0.286694,0.296991,0.323457,0
0.005952,0.029762,0,0,0.011976,0,0.279759,0.295795,0.327153,0
0,0.048461,0,0,0.038008,0,0.657464,0.706087,0.800654,0
0.001048,0.026895,0,0,0.020615,0,0.771173,0.831982,0.944564,1
0,0.066066,0,0,0.048193,0,0.711134,0.763549,0.867129,0
0,0.07631,0,0,0.04675,0,0.346187,0.362531,0.401708,0
0,0.171717,0,0,0.142132,0,0.518770,0.547972,0.621843,0
0,0.108959,0,0,0.095094,0,0.582208,0.620718,0.701372,0
0.007475,0.023492,0,0,0.019226,0,0.825870,0.892597,1.015345,1
0,0.129496,0,0,0.104693,0,0.702573,0.750389,0.852834,0
0,0.014756,0,0,0.004545,0,0.355578,0.372160,0.405888,0
0.035156,0.039062,0,0,0.027451,0,0.069001,0.076018,0.071678,2
0.020833,0.068376,0,0,0.061999,0,0.407179,0.435045,0.489288,2
0.00163,0.012225,0,0,0.007746,0,0.795614,0.859201,0.975392,2
0,0.072165,0,0,0.051724,0,0.607963,0.647788,0.734769,0
0,0.044745,0,0,0.01875,0,0.293706,0.304535,0.332096,0
0,0.175214,0,0,0.16309,0,0.524763,0.554223,0.627404,2
0,0.11353,0,0,0.104772,0,0.603594,0.644137,0.729020,1
0.001483,0.003955,0,0,0.002967,0,0.771847,0.833684,0.943373,1
0,0.191781,0,0,0.16055,0,0.580224,0.612795,0.695298,0
0,0.17037,0,0,0.130297,0,0.311315,0.319094,0.349683,0
0,0.167173,0,0,0.140244,0,0.452086,0.474846,0.534627,1
0.011599,0.104391,0,0,0.089552,0,0.496481,0.527810,0.594761,0
0.02871,0.018978,0,0,0.013632,0,0.676632,0.730645,0.827817,0
0,0.105263,0,0,0.080986,0,0.507283,0.539164,0.608026,0
0,0.036949,0,0,0.013126,0,0.328385,0.343498,0.378814,0
