@relation 'rabc_features-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -M-Sweka.attributeSelection.BestFirst -P 1 -D 1 -N 10'

@attribute task_id numeric
@attribute psy_feature1 numeric
@attribute psy_feature3 numeric
@attribute psy_feature5 numeric
@attribute joint_feature1 numeric
@attribute class {0,1,2}

@data

1,4,-0.046057,4.007411,0.59279,0
2,10,-0.440688,4.479066,1.100783,0
3,12,0.092127,4.476359,1.534172,2
4,3,0.906286,2.234771,1.746629,2
5,16,0.283345,5.282326,1.282415,1
1,2,-0.032875,4.185434,0.908836,0
2,8,-0.151472,3.717095,0.991317,0
3,12,0.170735,3.710519,1.351101,0
4,2,-0.28529,3.489355,0.913709,0
5,8,0.040973,3.744269,0.780011,0
1,2,-0.142526,3.201368,0.784383,0
2,8,-0.013152,3.451455,0.816274,0
3,5,-0.261522,3.226075,1.081441,0
4,2,0.75245,3.406319,0.895503,0
5,7,0.016583,3.373647,1.052754,0
1,2,-0.453439,4.374485,1.17248,0
2,10,0.063536,4.249956,1.668526,0
3,5,-0.189698,4.079849,0.598198,0
4,2,1.285321,2.899975,1.264173,0
5,7,-0.20941,7.094787,0.94331,1
1,2,0.080034,4.948661,1.282196,1
2,12,-0.160537,4.073898,1.652706,0
3,8,-0.205644,2.717923,1.395302,1
4,2,1.340593,2.743845,0.942156,0
5,7,0.121952,5.802987,0.963809,0
1,2,-0.163256,4.538522,0.826959,0
2,8,-0.006814,3.969727,1.169678,0
3,12,0.109875,4.502463,1.417072,1
4,2,0.89193,2.593907,1.137869,0
5,7,-0.155943,4.498704,0.915862,0
1,2,0.011422,4.491303,0.977613,0
2,12,-0.37783,3.764708,1.265365,0
3,8,0.353406,4.198062,1.853805,1
4,2,1.197869,2.095023,0.950121,0
5,7,0.084986,2.574422,0.918641,0
1,2,-0.232815,4.094864,1.25927,2
2,8,-0.255808,4.251957,1.433519,2
3,7,0.127097,4.352923,1.214704,2
4,2,0.854873,2.638,0.994498,0
5,7,0.009956,4.445478,1.002375,0
1,2,0.03638,4.433939,1.154467,2
2,11,-0.00104,5.38112,1.477152,1
3,9,-0.60243,3.762812,1.001286,1
4,2,1.09728,2.927803,0.749856,0
5,6,0.154677,4.589115,0.986045,0
1,3,0.175963,4.827151,1.621167,1
2,8,-0.008638,4.05231,0.924209,0
3,6,0.024367,4.063057,1.016954,0
4,2,0.287437,4.036506,0.975154,0
5,7,-0.123072,3.97339,0.875211,0
1,2,0.013547,4.870147,1.596604,0
2,8,-0.056102,4.162634,0.893079,0
3,3,0.307867,3.268091,0.73476,0
4,1,-0.23608,2.913419,1.029772,0
5,7,0.008568,4.193045,0.89293,0
1,2,0.077831,3.901367,1.156105,0
2,14,-0.292841,3.400645,1.2498,0
3,4,0.309557,3.462795,0.706557,0
4,2,0.992999,3.147476,0.986533,0
5,6,0.148549,3.393658,0.857144,0
1,2,0.268802,4.657121,0.935037,0
2,8,0.073706,4.515958,1.016324,0
3,7,-0.551595,3.946242,1.020582,0
4,2,1.116552,2.248583,1.027496,0
5,7,-0.001155,3.992876,1.166368,0
1,2,-0.060947,5.127048,1.116804,0
2,8,-0.104149,3.657304,0.721097,0
3,12,0.103884,4.301709,1.67832,2
4,2,1.256537,2.805388,1.011566,0
5,7,-0.193745,4.546815,0.86583,0
1,2,-0.127271,5.909694,1.048027,0
2,10,0.052281,4.665842,1.224794,0
3,9,0.065075,3.57853,1.804326,1
4,2,1.726038,4.217083,1.014979,0
5,7,0.349758,5.32793,1.053797,0
1,2,-0.282519,4.445331,1.075865,0
2,8,-0.195382,5.047678,0.985449,1
3,10,-0.149205,3.350088,1.702235,2
4,2,0.32809,2.916137,0.944431,0
5,7,-0.009528,4.917948,1.162894,0
1,2,-0.277818,3.406422,1.368985,1
2,8,-0.36116,3.649491,0.793054,0
3,7,-0.361721,4.131687,1.319599,1
4,2,0.665858,4.009388,1.026358,0
5,7,0.004748,3.817433,0.842898,1
1,2,0.042799,3.68073,0.989076,0
2,10,0.057469,3.258206,2.012999,0
3,5,-0.403206,2.917086,0.718102,0
4,2,0.62472,3.016237,1.083252,0
5,7,-0.019634,4.000689,1.141005,0
1,2,0.071029,3.670158,0.908836,0
2,8,-0.091109,3.442497,0.875472,0
3,7,-0.430852,3.438863,1.068742,0
4,1,1.023533,3.169606,0.913709,0
5,7,0.099571,3.850844,0.959292,0
1,2,0.414888,3.685902,0.990713,0
2,8,-0.031347,3.455159,0.708339,0
3,2,0.016333,3.377466,0.694682,0
4,2,0.442573,3.455691,0.900055,0
5,7,-0.113621,3.414336,0.953038,0
1,2,-0.145349,4.574408,0.9858,2
2,8,-0.053105,4.94207,0.947429,0
3,18,0.234595,4.223454,1.941547,1
4,2,0.607439,3.862416,1.235726,2
5,10,-0.096584,4.426974,2.073196,2
1,2,0.426579,3.953887,0.908836,0
2,8,0.103014,3.422389,0.859652,0
3,8,-0.55713,3.185894,0.750098,0
4,2,1.144368,1.627654,0.992222,0
5,7,-0.10043,3.561084,1.148649,0
1,2,-0.064363,3.706473,0.79257,0
2,8,-0.16526,3.358486,1.275827,0
3,5,-0.508232,2.965272,0.869672,0
4,2,0.615197,3.045249,0.929639,0
5,7,0.168932,4.206562,0.806764,0
1,2,-0.222063,3.909108,0.846609,0
2,8,-0.051539,3.368784,1.043371,0
3,3,-0.24317,3.104877,0.816235,0
4,2,0.38199,3.488715,1.173143,0
5,7,0.063883,3.58635,1.013146,0
1,2,0.07678,3.784312,1.703044,2
2,8,0.115364,4.840624,0.652203,0
3,5,-0.464484,2.41161,0.887814,0
4,2,0.467076,3.247011,0.893227,0
5,7,-0.074416,5.288506,0.806764,0
1,2,-0.664974,3.647504,0.704143,0
2,8,-0.181012,3.439014,0.691498,0
3,7,-0.49615,3.92146,1.03757,0
4,2,1.224945,2.781845,0.97174,0
5,7,0.233234,4.158115,0.782791,0
1,2,-0.17055,3.74833,0.784383,0
2,8,-0.293935,3.763955,0.643527,0
3,2,0.159708,3.395909,0.578737,0
4,2,0.196718,3.314387,0.880711,0
5,7,0.120104,3.773922,1.026001,1
1,2,-0.254526,4.972385,0.826959,2
2,9,-0.38151,4.623354,0.975497,1
3,5,0.518983,4.459865,0.937458,1
4,2,1.161504,1.857721,1.024082,0
5,7,-0.212385,4.915703,0.822747,0
1,2,-0.65602,4.892608,1.005451,0
2,8,-0.176254,5.179627,0.754269,0
3,2,-0.382317,1.596783,0.57016,0
4,2,0.698922,2.224549,0.99336,0
5,8,0.122661,4.657423,0.93914,0
1,2,-0.026514,3.659692,1.187218,1
