@relation rabc_sampled_features

@attribute mono_feature1 numeric
@attribute mono_feature27 numeric
@attribute bi_feature10 numeric
@attribute bi_feature735 numeric
@attribute bi_feature843 numeric
@attribute bi_feature919 numeric
@attribute bi_feature1044 numeric
@attribute bi_feature1272 numeric
@attribute bi_feature1393 numeric
@attribute bi_feature1507 numeric
@attribute projection1 numeric
@attribute projection2 numeric
@attribute projection3 numeric
@attribute class {0,1,2}

@data
0,0.237918,0,0,0.003731,0.018657,0.029851,0.003731,0,0,0.200885,0.201287,0.214766,0
0.038462,0.038462,0,0,0,0,0.019608,0,0,0,0.174421,0.185404,0.193008,0
0.009058,0.063406,0,0.00363,0.00726,0.010889,0.009074,0.005445,0,0,0.526704,0.579504,0.665388,0
0.005263,0.006579,0.002635,0,0,0.001318,0.001318,0,0,0,0.559561,0.619521,0.714020,1
0,0,0,0,0,0,0,0,0,0,0.530001,0.572618,0.656736,0
0,0.139175,0,0,0.005168,0.010336,0.023256,0,0,0,0.230230,0.244165,0.264848,1
0,0,0,0,0.019231,0.019231,0,0.019231,0,0,0.243065,0.241032,0.268807,0
0.006897,0.082759,0,0.00692,0.017301,0.013841,0.020761,0.00692,0,0,0.378785,0.410636,0.467541,0
0,0.002865,0,0,0.002874,0.002874,0,0,0,0,0.745079,0.825936,0.955225,0
0,0,0,0.023529,0.011765,0.047059,0,0.023529,0,0,0.549158,0.596100,0.685672,0
0,0.156028,0,0.003559,0.017794,0.010676,0.017794,0.003559,0,0,0.260667,0.273116,0.300979,0
0.070175,0.105263,0,0,0,0,0.017857,0,0,0,0.132964,0.138072,0.140051,0
0.002762,0.022099,0,0.00554,0.01108,0.00277,0.00277,0,0,0,0.205648,0.227653,0.252329,0
0.020333,0.012939,0,0.001852,0,0.001852,0.001852,0.001852,0,0,0.527958,0.583605,0.671505,1
0,0,0,0,0.012821,0.012821,0,0.012821,0,0,0.460930,0.490285,0.560755,0
0.007782,0.206226,0,0,0,0.003906,0.011719,0,0,0,0.147849,0.150898,0.152996,0
0,0.081967,0,0,0.033333,0.033333,0.016667,0,0,0,0.392084,0.411304,0.463634,0
0,0.077103,0,0,0.004684,0.004684,0.007026,0.004684,0,0,0.540015,0.593058,0.682999,0
0.012784,0.012784,0,0,0,0.001422,0,0.001422,0,0,0.589651,0.653042,0.753070,0
0,0,0,0,0.043011,0.043011,0,0.010753,0,0,0.435300,0.467548,0.535250,0
0,0.267296,0,0,0.006309,0.009464,0.015773,0,0,0,0.225382,0.232510,0.252644,0
0,0.057692,0,0,0,0,0.019608,0,0,0,0.272724,0.276270,0.306581,0
0,0.049217,0,0.002242,0.008969,0.006726,0.002242,0,0,0,0.519223,0.572707,0.658393,0
0,0.024017,0,0,0,0,0,0,0,0,0.719201,0.795432,0.918156,0
0,0.012346,0,0.025,0.0125,0.0125,0,0.0125,0,0,0.464900,0.506811,0.579932,0
0.025,0.210714,0,0,0.007168,0.007168,0.02509,0.003584,0,0,0.179090,0.181564,0.188432,0
0,0.098592,0,0,0.028571,0.014286,0.042857,0,0,0,0.401831,0.426003,0.479487,0
0,0.085294,0,0.00295,0.011799,0.00295,0.00885,0,0,0,0.391263,0.427788,0.489647,0
0,0.010067,0,0.001681,0,0,0.001681,0.008403,0,0,0.727504,0.802718,0.927590,0
0,0,0,0,0.024691,0.012346,0,0,0,0,0.493746,0.534087,0.613658,0
0,0.234921,0,0,0.006369,0.003185,0.031847,0,0,0,0.271533,0.283788,0.311677,0
0,0.098039,0,0,0,0,0.04,0,0,0,0.081537,0.084904,0.076358,0
0,0.111111,0,0,0.011152,0.018587,0.003717,0,0,0,0.296131,0.319275,0.362537,0
0,0.007812,0,0,0,0,0.002611,0.002611,0,0,0.696692,0.766709,0.884526,0
0,0,0,0,0.038462,0.051282,0,0,0,0,0.484165,0.519784,0.597219,0
0.01087,0.115942,0,0,0.003636,0.007273,0.021818,0,0,0,0.129028,0.130359,0.131401,1
0,0.111111,0,0,0.056604,0.037736,0.018868,0,0,0,0.329577,0.347016,0.389872,0
0,0.101818,0,0,0.007299,0,0.007299,0,0,0,0.418674,0.457734,0.524906,0
0,0.009217,0,0,0,0,0.002309,0.006928,0,0,0.735985,0.812417,0.938767,1
0,0.036145,0,0.012195,0,0.012195,0.012195,0.012195,0,0,0.564014,0.611459,0.700331,0
0,0.22093,0,0.003891,0.003891,0.007782,0.023346,0,0,0,0.212688,0.215939,0.234642,0
0,0,0,0.022222,0.044444,0.044444,0,0.022222,0,0,0.277756,0.270360,0.301625,0
0.013158,0.085526,0,0.006601,0,0.0033,0.009901,0.0033,0,0,0.398122,0.435219,0.498652,0
0.002358,0,0,0.004728,0,0,0,0.004728,0,0,0.673595,0.745583,0.861590,0
0,0,0,0.011765,0.011765,0,0,0,0,0,0.394978,0.429377,0.487259,0
0.008646,0.175793,0,0,0.00578,0.00289,0.023121,0.00289,0,0,0.191688,0.199947,0.215401,0
0,0.081633,0,0,0,0.020833,0.041667,0,0,0,0.115008,0.110532,0.111161,0
0,0.063529,0,0,0.004717,0.009434,0.014151,0.004717,0,0,0.518769,0.570486,0.655844,0
0,0.007752,0,0.002591,0,0,0,0.002591,0,0,0.688951,0.762473,0.880599,0
0,0,0,0.011494,0.011494,0.034483,0,0.011494,0,0,0.332476,0.358050,0.407745,0
0.004032,0.125,0,0,0.008097,0.004049,0.024291,0,0,0,0.192777,0.200537,0.215470,0
0,0.117647,0,0,0,0.014925,0.044776,0,0,0,0.420691,0.452704,0.509435,1
0,0.020548,0,0,0,0.001959,0.002938,0.001959,0,0,0.674227,0.744517,0.860241,2
0,0.009302,0,0,0,0.001553,0.001553,0,0,0,0.743856,0.822562,0.950419,2
0,0.012195,0,0.012346,0,0,0,0.037037,0,0,0.463316,0.492010,0.562145,0
0,0.164835,0,0,0,0.007353,0.029412,0,0,0,0.252587,0.263145,0.289754,2
0,0,0,0,0.056604,0.037736,0,0.018868,0,0,0.329622,0.334216,0.378829,0
0,0.043738,0,0.001992,0.001992,0.005976,0.007968,0.007968,0,0,0.537075,0.591600,0.680677,0
0.00155,0.004651,0.001553,0,0.001553,0.001553,0.001553,0.004658,0,0,0.677289,0.747625,0.863585,0
0,0.025,0,0,0.012658,0.025316,0,0.025316,0,0,0.541021,0.584432,0.670747,0
0,0.184564,0,0,0,0.003367,0.030303,0,0,0,0.214292,0.221171,0.241418,0
0,0.019231,0,0,0.058824,0.078431,0.019608,0,0,0,0.389493,0.408574,0.466565,0
0,0.068249,0,0,0.008929,0.008929,0.008929,0.002976,0,0,0.456055,0.497640,0.569650,0
0,0.015734,0,0,0,0,0.003503,0.001751,0,0,0.667920,0.739136,0.853685,0
0,0.012195,0,0,0.012346,0.012346,0,0,0,0,0.553248,0.595940,0.684125,0
0,0.171946,0,0,0.009091,0.004545,0.018182,0.004545,0,0,0.190245,0.190004,0.205403,0
0,0.067797,0,0,0.017241,0.017241,0,0,0,0,0.352836,0.372709,0.417178,0
0.002865,0.068768,0,0,0.005747,0.011494,0,0.002874,0,0,0.368913,0.402638,0.461203,0
0.020053,0.005348,0,0,0.001339,0.001339,0.001339,0.001339,0,0,0.688372,0.762349,0.881168,1
0.013514,0.013514,0,0,0.013699,0.013699,0.013699,0,0,0,0.204505,0.217644,0.240432,0
0,0.183099,0,0.003534,0.007067,0.003534,0.028269,0,0,0,0.236813,0.245306,0.267295,0
0,0,0,0,0,0,0,0,0,0,0.045978,0.062983,0.046192,0
0.010135,0,0,0,0,0,0,0,0,0,0.038111,0.052554,0.037987,0
0.042636,0,0,0,0,0,0,0,0,0,0.020073,0.026603,0.017352,0
0,0,0,0,0,0,0,0,0,0,0.034010,0.045928,0.033614,0
0,0.144737,0,0.006601,0.009901,0.016502,0.023102,0.006601,0,0,0.225301,0.229704,0.252534,0
0.04,0.06,0,0,0.040816,0.020408,0.061224,0,0,0,0.063085,0.053965,0.045923,0
0,0.045283,0,0.011364,0.011364,0.015152,0.011364,0.011364,0,0,0.375986,0.401143,0.455884,0
0,0,0,0,0.002849,0,0,0,0,0,0.723298,0.801998,0.927351,0
0.011494,0,0,0.011628,0.011628,0.023256,0,0.011628,0,0,0.409337,0.437552,0.498432,0
0.003135,0.109718,0,0,0.003145,0.006289,0.006289,0.006289,0,0,0.228615,0.246138,0.267316,1
0,0.1,0,0,0,0,0.016949,0,0,0,0.106308,0.110794,0.112099,0
0.016304,0.089674,0,0.002725,0.00545,0.00545,0.010899,0.00545,0.002725,0,0.220066,0.240106,0.266847,1
0.008282,0.033126,0,0,0,0,0.004149,0,0,0,0.632175,0.701253,0.808664,0
0,0.013158,0,0,0.026667,0.026667,0.013333,0,0,0,0.519153,0.560998,0.645113,0
0.014925,0.064677,0,0,0.008306,0.008306,0.004983,0,0,0,0.499449,0.548096,0.627362,0
0,0.153846,0,0,0.026316,0.026316,0.026316,0,0,0,0.153902,0.147847,0.153836,0
0,0.087824,0,0.002,0.01,0.006,0.018,0.002,0,0,0.489302,0.535066,0.611973,0
0.023897,0.022059,0,0.001842,0.001842,0.003683,0.003683,0.001842,0,0,0.587716,0.651000,0.749662,1
0,0.013889,0,0.014085,0.028169,0.028169,0.014085,0,0,0,0.417059,0.443032,0.505365,0
0,0.192623,0,0,0.012346,0.004115,0.041152,0,0,0,0.210726,0.209843,0.225521,0
0,0.02,0,0,0,0.020408,0.020408,0,0,0,0.321530,0.336390,0.376514,0
0,0.111524,0,0,0.014925,0.014925,0.029851,0.007463,0,0,0.331370,0.355664,0.402793,0
0.005362,0.018767,0,0,0.002688,0.002688,0.002688,0.005376,0,0,0.676639,0.747229,0.862425,0
0,0,0,0,0.0375,0.0375,0,0.0125,0,0,0.503043,0.542499,0.622332,0
0,0.168582,0,0,0.003846,0.011538,0.026923,0,0,0,0.232289,0.237640,0.257556,0
0,0.2,0,0,0,0,0.057971,0,0,0,0.374092,0.406162,0.457462,1
0.002558,0.051151,0,0.002564,0.002564,0.005128,0.007692,0.002564,0,0,0.471960,0.516704,0.594152,2
0.001261,0.011349,0,0.002525,0.001263,0,0.006313,0.002525,0,0,0.729076,0.806995,0.932412,2
0,0.021053,0,0,0,0.010638,0,0,0,0,0.272703,0.303879,0.340361,0
0,0.072165,0,0,0.010345,0.006897,0.013793,0,0,0,0.249333,0.267937,0.293581,2
0,0.03125,0,0,0.015873,0.015873,0.015873,0,0,0,0.377656,0.401964,0.453008,0
0,0.086592,0,0,0.008403,0.014006,0.008403,0,0,0,0.401304,0.434885,0.494356,0
0.006678,0.016694,0.001672,0.001672,0.001672,0,0.001672,0.001672,0,0,0.627658,0.693263,0.799807,1
0,0,0,0,0.012195,0,0,0,0,0,0.551395,0.596855,0.685836,0
0,0.083333,0,0,0.011952,0.007968,0.01992,0,0,0,0.173334,0.175025,0.184254,1
