@relation train_merge_svm

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute class {0,1,2}

@data
0.005,0.339,0.655,0.147,0.391,2
0.006,0.519,0.476,0.099,0.588,1
0.042,0.771,0.187,0.384,0.445,1
0.159,0.712,0.13,0.206,0.532,1
0.005,0.805,0.19,0.482,0.415,1
0.007,0.352,0.641,0.02,0.202,1
0.144,0.339,0.517,0.066,0.294,2
0.022,0.079,0.9,0.25,0.513,2
0.063,0.584,0.353,0.805,0.127,2
0.003,0.54,0.457,0.064,0.705,1
0.219,0.753,0.028,0.748,0.19,1
0.011,0.203,0.786,0.057,0.32,2
0.002,0.608,0.389,0.056,0.729,1
0.014,0.836,0.15,0.172,0.775,1
0.007,0.797,0.196,0.039,0.367,2
0.355,0.475,0.171,0.16,0.505,1
0.039,0.817,0.144,0.153,0.571,1
0.351,0.584,0.065,0.375,0.587,1
0.002,0.813,0.185,0.044,0.738,1
0.001,0.093,0.905,0.008,0.246,2
0.054,0.348,0.598,0.045,0.341,2
0.062,0.702,0.236,0.899,0.089,1
0.356,0.502,0.142,0.256,0.672,1
0.361,0.377,0.262,0.304,0.555,1
0.023,0.847,0.13,0.719,0.246,2
0.082,0.648,0.27,0.207,0.617,1
0.022,0.027,0.95,0.333,0.382,2
0.067,0.722,0.211,0.234,0.611,1
0.091,0.743,0.166,0.319,0.588,1
0.178,0.717,0.105,0.151,0.665,1
0.57,0.214,0.215,0.194,0.666,1
0.012,0.722,0.267,0.147,0.393,2
0.122,0.541,0.337,0.133,0.767,1
0.088,0.747,0.165,0.344,0.511,1
0.273,0.664,0.063,0.167,0.725,1
0.021,0.851,0.128,0.175,0.669,1
0.05,0.777,0.173,0.225,0.568,1
0.103,0.823,0.074,0.209,0.658,1
0.069,0.887,0.043,0.263,0.624,1
0.25,0.565,0.185,0.365,0.485,2
0.073,0.674,0.254,0.319,0.405,1
0.066,0.883,0.051,0.285,0.65,1
0.423,0.454,0.124,0.41,0.457,1
0.083,0.041,0.876,0.028,0.356,2
0.019,0.704,0.277,0.027,0.112,2
0.162,0.645,0.194,0.308,0.635,2
0.261,0.612,0.127,0.522,0.356,1
0.527,0.433,0.04,0.36,0.522,1
0.45,0.274,0.277,0.381,0.492,0
0.223,0.307,0.471,0.216,0.478,0
0.366,0.245,0.389,0.815,0.176,0
0.442,0.502,0.056,0.763,0.216,0
0.892,0.007,0.102,0.351,0.446,0
0.582,0.411,0.006,0.707,0.272,0
0.352,0.636,0.011,0.268,0.701,0
0.585,0.403,0.012,0.805,0.169,0
0.738,0.24,0.022,0.838,0.156,0
0.826,0.09,0.084,0.642,0.296,0
0.064,0.095,0.841,0.257,0.58,0
0.775,0.088,0.137,0.393,0.43,0
0.988,0.004,0.009,0.392,0.33,0
0.102,0.47,0.428,0.184,0.427,0
0.218,0.74,0.042,0.653,0.247,0
0.006,0.183,0.811,0.012,0.102,0
0.598,0.35,0.052,0.565,0.298,0
0.494,0.437,0.07,0.511,0.416,0
0.884,0.045,0.071,0.298,0.645,0
0.668,0.306,0.026,0.418,0.519,0
