@relation rabc_sampled_features

@attribute dummy numeric
@attribute mono_feature1 numeric
@attribute bi_feature678 numeric
@attribute bi_feature809 numeric
@attribute bi_feature919 numeric
@attribute bi_feature1223 numeric
@attribute projection1 numeric
@attribute projection2 numeric
@attribute projection3 numeric
@attribute class {0,1,2}

@data
9,0,0,0,0,0,0.473777,0.493260,0.576972,0
9,0.00348,0,0,0.001161,0,0.550972,0.581052,0.677434,0
9,0.006989,0,0,0.003765,0,0.792003,0.834034,0.983915,2
9,0,0,0,0.009836,0,0.773826,0.812198,0.957562,2
9,0.004065,0,0.001357,0.020353,0,0.490386,0.509334,0.595052,1
9,0,0,0,0,0,0.373001,0.388394,0.445378,0
9,0.002577,0,0,0.002581,0,0.530570,0.556089,0.650197,0
9,0.013431,0,0,0.005498,0,0.683670,0.719353,0.846368,0
9,0,0,0,0.006289,0,0.570138,0.597605,0.698786,0
9,0,0,0,0.008949,0,0.245778,0.249274,0.279746,0
9,0,0,0,0.010638,0,0.388924,0.404508,0.467489,0
9,0.00313,0,0,0.009404,0,0.538473,0.562888,0.656802,0
9,0,0,0,0.00229,0,0.822776,0.866973,1.022094,0
9,0,0,0,0.019231,0,0.619931,0.648218,0.761814,0
9,0,0,0,0.006623,0,0.391354,0.405248,0.465657,0
9,0,0,0,0,0,0.592618,0.623461,0.727790,0
9,0,0,0,0.009188,0,0.618397,0.646348,0.758934,0
9,0,0,0,0.001381,0,0.756894,0.796685,0.937602,0
9,0,0,0,0.0181,0,0.688501,0.719570,0.846671,0
9,0,0,0,0.014787,0,0.272545,0.277414,0.308082,1
9,0,0,0,0.012903,0,0.538208,0.558527,0.656071,1
9,0,0,0,0.006182,0,0.601884,0.630318,0.738860,0
9,0.00414,0,0,0.001775,0,0.760670,0.801643,0.943286,1
9,0,0,0,0.02439,0,0.650263,0.676753,0.796337,0
9,0,0,0,0.012658,0,0.265669,0.268298,0.297906,0
9,0,0,0,0.010101,0,0.254522,0.264298,0.298541,0
9,0,0,0,0.003279,0,0.624954,0.655665,0.770111,0
9,0,0,0,0.003494,0,0.740763,0.779314,0.917163,1
9,0,0,0,0.015152,0,0.680836,0.713054,0.838812,0
9,0,0,0,0.013308,0,0.321944,0.330469,0.376131,0
9,0,0,0,0.008475,0,0.487241,0.505413,0.593238,0
9,0,0,0,0.010101,0,0.549825,0.573906,0.670769,0
9,0.00534,0,0,0.003562,0,0.797881,0.840288,0.990842,1
9,0,0,0,0.030303,0,0.673112,0.701174,0.824788,0
9,0,0,0,0.003795,0,0.322560,0.329679,0.371472,0
9,0.026144,0,0,0.006579,0,0.058571,0.067245,0.058681,2
9,0.008905,0,0,0.000891,0,0.373614,0.391535,0.456019,2
9,0.001359,0,0,0.00136,0,0.765475,0.805737,0.948785,2
9,0,0,0,0.011561,0,0.573435,0.595710,0.697809,0
