@relation train_merge_svm

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute class {0,1,2}

@data
0.015,0.258,0.727,0.14,0.3,2
0.058,0.472,0.47,0.5,0.402,1
0.093,0.646,0.261,0.398,0.477,1
0.093,0.638,0.269,0.105,0.596,1
0.015,0.741,0.244,0.058,0.695,1
0.01,0.365,0.626,0.012,0.161,1
0.105,0.481,0.414,0.123,0.42,2
0.075,0.07,0.856,0.07,0.676,2
0.039,0.656,0.305,0.15,0.398,2
0.022,0.517,0.461,0.2,0.745,1
0.177,0.719,0.104,0.334,0.452,1
0.026,0.175,0.799,0.036,0.261,2
0.012,0.637,0.352,0.012,0.777,1
0.156,0.751,0.093,0.033,0.93,1
0.014,0.699,0.287,0.022,0.475,2
0.143,0.578,0.279,0.114,0.622,1
0.057,0.785,0.158,0.107,0.631,1
0.455,0.494,0.051,0.352,0.607,1
0.061,0.381,0.558,0.05,0.287,2
0.083,0.621,0.295,0.07,0.7,1
0.489,0.44,0.071,0.162,0.808,1
0.726,0.184,0.09,0.376,0.453,1
0.079,0.828,0.092,0.139,0.812,2
0.33,0.456,0.214,0.388,0.45,1
0.024,0.023,0.952,0.175,0.394,2
0.125,0.729,0.147,0.417,0.432,1
0.258,0.624,0.118,0.128,0.795,1
0.144,0.713,0.143,0.147,0.706,1
0.658,0.192,0.149,0.465,0.434,1
0.028,0.654,0.318,0.041,0.476,2
0.087,0.507,0.406,0.119,0.734,1
0.138,0.658,0.204,0.053,0.694,1
0.275,0.62,0.104,0.404,0.531,1
0.056,0.814,0.13,0.045,0.738,1
0.078,0.712,0.21,0.144,0.604,1
0.201,0.775,0.024,0.309,0.641,1
0.167,0.775,0.058,0.144,0.791,1
0.296,0.481,0.223,0.323,0.571,2
0.091,0.711,0.198,0.34,0.446,1
0.1,0.822,0.078,0.1,0.81,1
0.517,0.401,0.082,0.674,0.27,1
0.294,0.657,0.049,0.56,0.383,1
0.143,0.029,0.828,0.642,0.066,2
0.026,0.638,0.336,0.052,0.045,2
0.275,0.588,0.137,0.196,0.732,2
0.265,0.622,0.113,0.731,0.21,1
0.632,0.338,0.03,0.327,0.522,1
0.391,0.513,0.097,0.559,0.408,0
0.75,0.059,0.191,0.577,0.384,0
0.251,0.632,0.117,0.333,0.518,0
0.443,0.525,0.032,0.672,0.273,0
0.949,0.015,0.036,0.751,0.213,0
0.926,0.023,0.051,0.595,0.372,0
0.927,0.035,0.037,0.885,0.097,0
0.631,0.269,0.099,0.221,0.652,0
0.657,0.253,0.09,0.564,0.393,0
0.33,0.442,0.229,0.292,0.657,0
0.731,0.216,0.053,0.624,0.28,0
0,0.972,0.027,0.66,0.322,0
0.726,0.263,0.011,0.946,0.035,0
0.848,0.134,0.018,0.506,0.156,0
0.068,0.838,0.094,0.155,0.713,0
0.237,0.75,0.013,0.062,0.892,0
0.088,0.788,0.123,0.179,0.804,0
0.451,0.51,0.039,0.627,0.345,0
0.579,0.209,0.212,0.309,0.619,0
0.447,0.407,0.146,0.089,0.815,0
