@relation rabc_sampled_features

@attribute dummy numeric
@attribute mono_feature1 numeric
@attribute bi_feature678 numeric
@attribute bi_feature809 numeric
@attribute bi_feature919 numeric
@attribute bi_feature1223 numeric
@attribute projection1 numeric
@attribute projection2 numeric
@attribute projection3 numeric
@attribute class {0,1,2}

@data
9,0.006989,0,0,0.003765,0,0.787835,0.848514,0.983915,2
9,0,0,0,0.009836,0,0.769719,0.825893,0.957562,2
9,0.026144,0,0,0.006579,0,0.059035,0.067241,0.058681,2
9,0.008905,0,0,0.000891,0,0.372076,0.397596,0.456019,2
9,0.001359,0,0,0.00136,0,0.761432,0.819541,0.948785,2
9,0,0,0,0,0,0.488520,0.515985,0.593824,2
9,0.001966,0,0,0.00295,0,0.772900,0.832437,0.964459,2
9,0.016473,0,0,0.002908,0,0.678029,0.730858,0.845452,2
9,0,0,0,0.008403,0,0.452697,0.477511,0.551024,2
9,0,0,0,0.023148,0,0.544417,0.577652,0.669173,2
9,0.030176,0,0,0.006711,0,0.364104,0.383794,0.437354,2
9,0.038647,0,0,0.009709,0,0.498410,0.534751,0.615296,2
9,0,0,0,0,0,0.425644,0.452283,0.514670,2
9,0,0,0,0.007133,0,0.596589,0.637897,0.735745,2
9,0,0,0,0.017685,0,0.297048,0.304512,0.339407,2
9,0,0,0,0.00417,0,0.816262,0.878638,1.018968,2
9,0,0,0,0.008547,0,0.375465,0.393782,0.454953,2
9,0,0,0,0.017986,0,0.309510,0.317561,0.357681,2
9,0.00309,0,0,0.004329,0,0.763170,0.821720,0.952185,2
9,0.012163,0,0,0.004233,0,0.712107,0.767230,0.888670,2
9,0,0,0,0.006065,0,0.665611,0.713250,0.825421,2
9,0,0,0,0.005382,0,0.738248,0.792833,0.918823,2
9,0,0,0,0.002326,0,0.806582,0.868104,1.006506,2
9,0,0,0,0.020183,0,0.282769,0.292978,0.327561,2
9,0.003831,0,0,0.002558,0,0.535291,0.570323,0.658569,2
9,0.00252,0,0,0.001261,0,0.791593,0.852517,0.988380,2
9,0,0,0,0.013769,0,0.276354,0.292216,0.325884,2
9,0.026534,0,0,0.009129,0,0.551444,0.590225,0.677888,0
9,0.002028,0,0,0.020325,0,0.240595,0.244111,0.268890,0
9,0,0,0,0.007949,0,0.297958,0.310723,0.343778,0
9,0,0,0,0.056075,0,0.369667,0.375681,0.431213,0
9,0,0,0,0.008475,0,0.485187,0.513106,0.593238,0
9,0.021452,0,0,0,0,0.044210,0.058296,0.043164,0
9,0,0,0,0.01487,0,0.388028,0.408077,0.467442,0
9,0,0,0,0,0,0.821779,0.886114,1.027077,0
9,0,0,0,0.021127,0,0.442662,0.465052,0.532328,0
9,0,0,0,0,0,0.359193,0.379607,0.435407,0
9,0,0,0,0.024074,0,0.216672,0.219959,0.238660,0
9,0.00235,0,0,0.005882,0,0.582257,0.622375,0.718254,0
9,0,0,0,0.022727,0,0.627701,0.667567,0.772802,0
9,0,0,0,0.037975,0,0.497921,0.524383,0.604222,0
9,0,0,0,0.048544,0,0.432670,0.447645,0.516443,0
9,0,0,0,0.025157,0,0.584286,0.620502,0.716873,0
9,0.012563,0,0,0.005031,0,0.534860,0.570866,0.659259,0
9,0,0,0,0.01107,0,0.216505,0.220591,0.240062,0
9,0,0,0,0.017241,0,0.243756,0.252562,0.281931,0
9,0.175573,0,0,0,0,0.093032,0.096649,0.100441,0
9,0.028571,0,0,0.019678,0,0.192318,0.198529,0.211528,0
9,0,0,0,0,0,0.437026,0.462793,0.527365,0
9,0.028037,0,0,0.037736,0,0.308527,0.314983,0.358599,0
9,0,0,0,0.023438,0,0.289084,0.303253,0.336572,0
9,0,0,0,0.00367,0,0.436039,0.461997,0.532072,0
9,0.013356,0,0,0.004177,0,0.700827,0.754085,0.872532,1
