@relation 'rabc_features-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -M-Sweka.attributeSelection.BestFirst -P 1 -D 1 -N 10'

@attribute task_id numeric
@attribute psy_feature1 numeric
@attribute psy_feature5 numeric
@attribute joint_feature1 numeric
@attribute class {0,1,2}

@data

2,10,4.479066,1.104118,0
3,12,4.476359,1.527889,2
5,16,5.282326,1.280294,1
1,2,4.185434,0.904797,0
2,8,3.717095,0.99432,0
3,12,3.710519,1.345568,0
4,2,3.489355,0.912841,0
5,8,3.744269,0.778721,0
2,8,3.451455,0.818747,0
3,5,3.226075,1.077013,0
5,7,7.094787,0.94175,1
3,8,2.717923,1.389588,1
5,7,5.802987,0.962215,0
1,2,4.538522,0.823284,0
2,8,3.969727,1.173221,0
3,12,4.502463,1.411269,1
5,7,4.498704,0.914347,0
3,8,4.198062,1.846213,1
1,2,4.094864,1.253674,2
2,8,4.251957,1.437861,2
3,7,4.352923,1.20973,2
5,7,4.445478,1.000717,0
2,11,5.38112,1.481627,1
3,9,3.762812,0.997185,1
5,6,4.589115,0.984415,0
2,8,4.05231,0.927009,0
3,6,4.063057,1.012789,0
4,2,4.036506,0.974228,0
1,2,3.901367,1.150967,0
2,14,3.400645,1.253586,0
5,6,3.393658,0.855726,0
1,2,4.657121,0.930881,0
2,8,4.515958,1.019402,0
3,7,3.946242,1.016403,0
3,12,4.301709,1.671447,2
3,9,3.57853,1.796937,1
4,2,4.217083,1.014015,0
5,7,5.32793,1.052054,0
1,2,4.445331,1.071084,0
2,8,5.047678,0.988434,1
3,10,3.350088,1.695264,2
4,2,2.916137,0.943534,0
5,7,4.917948,1.160971,0
1,2,3.406422,1.362901,1
2,8,3.649491,0.795456,0
3,7,4.131687,1.314195,1
4,2,4.009388,1.025383,0
5,7,3.817433,0.841505,1
2,10,3.258206,2.019097,0
3,5,2.917086,0.715161,0
4,2,3.016237,1.082222,0
5,7,4.000689,1.139118,0
1,2,3.670158,0.904797,0
3,7,3.438863,1.064365,0
4,1,3.169606,0.912841,0
5,7,3.850844,0.957706,0
1,2,3.685902,0.98631,0
2,8,3.455159,0.710485,0
3,2,3.377466,0.691837,0
2,8,4.94207,0.950299,0
3,18,4.223454,1.933596,1
5,10,4.426974,2.069768,2
1,2,3.953887,0.904797,0
2,8,3.422389,0.862256,0
3,8,3.185894,0.747027,0
4,2,1.627654,0.991279,0
5,7,3.561084,1.146749,0
1,2,3.706473,0.789048,0
2,8,3.358486,1.279691,0
1,2,3.909108,0.842847,0
2,8,3.368784,1.046532,0
3,3,3.104877,0.812892,0
4,2,3.488715,1.172029,0
5,7,3.58635,1.01147,0
1,2,3.784312,1.695475,2
2,8,4.840624,0.654178,0
3,5,2.41161,0.884179,0
4,2,3.247011,0.892379,0
1,2,3.647504,0.701014,0
2,8,3.439014,0.693593,0
3,7,3.92146,1.033321,0
4,2,2.781845,0.970817,0
2,9,4.623354,0.978452,1
3,5,4.459865,0.933619,1
4,2,1.857721,1.02311,0
5,7,4.915703,0.821386,0
1,2,4.892608,1.000983,0
2,8,5.179627,0.756554,0
3,2,1.596783,0.567826,0
4,2,2.224549,0.992416,0
5,8,4.657423,0.937587,0
2,8,4.360455,0.981011,1
3,6,5.654631,0.986344,2
2,10,3.864322,1.062144,1
3,7,3.093536,1.193961,0
1,2,3.066823,0.961856,0
2,8,3.570451,1.238485,0
3,7,3.586543,1.329635,2
5,7,4.149177,0.985455,0
1,2,3.176732,0.872192,0
1,2,3.995587,0.873822,0
3,7,3.620939,0.740128,0
4,2,3.050896,1.059487,0
5,7,3.83573,0.789127,0
2,8,3.797649,1.332927,0
1,2,6.251011,1.022176,1
2,9,4.564996,0.698967,0
3,10,4.219458,1.094752,1
4,3,3.188565,1.193628,0
1,2,4.541616,1.04337,1
2,8,3.995826,0.702551,0
3,6,3.931977,1.078162,0
4,2,3.601488,0.900336,0
2,8,3.765315,0.924193,0
3,9,3.667449,1.032828,0
5,7,4.448673,0.981293,0
3,5,3.758382,0.882043,0
5,7,3.635125,0.886944,0
1,2,5.252722,0.979789,0
2,8,3.371703,0.787522,0
3,8,3.417787,1.039891,0
1,2,5.794505,1.061302,0
3,7,3.754747,0.846564,0
2,8,4.783542,0.858673,1
3,8,4.19326,1.553349,2
4,3,3.476314,1.084496,0
1,2,5.853308,1.287909,0
2,8,3.704572,0.614508,0
3,8,3.672899,0.760988,0
5,7,5.855324,0.91955,0
1,2,5.325631,1.579727,1
2,8,3.483463,0.723026,0
3,6,4.185694,0.824554,0
1,2,5.18147,0.960226,0
2,13,6.312105,1.335742,0
3,7,4.034402,0.867096,0
4,2,2.99686,1.228868,0
5,7,5.47714,1.038526,0
1,2,5.537619,1.366162,1
2,11,5.832212,1.049347,0
3,5,4.701641,0.658165,0
4,2,3.289836,1.053803,0
5,7,5.590564,0.943484,0
1,2,4.727714,0.98305,0
2,8,4.337568,0.878636,0
3,5,4.048899,0.778563,0
1,2,5.945864,0.948814,0
2,8,3.852648,0.683611,0
3,8,3.339058,0.703992,0
5,7,4.668016,1.113103,0
1,2,5.612044,0.942293,0
2,8,5.015264,0.659297,0
3,7,3.981518,1.077013,0
5,7,4.225795,0.934812,0
2,8,4.533209,0.802111,0
5,7,3.879643,0.998289,1
1,2,4.485791,0.85915,0
2,12,4.290601,1.413803,0
3,10,4.128358,1.248986,1
5,9,4.150492,1.346199,1
1,2,3.64003,0.873822,0
2,8,3.250854,0.744269,0
3,2,3.13997,0.574889,0
1,2,4.984469,0.943923,0
2,8,4.892,0.927264,0
3,7,4.414368,0.888942,1
4,2,2.440765,0.909431,0
5,7,4.977835,0.892841,0
3,5,3.006312,1.15799,0
4,2,6.408688,1.076539,0
2,8,5.013164,1.146348,0
3,4,3.506631,0.753597,0
4,2,3.513744,0.93103,0
5,7,4.205279,0.972968,0
2,8,4.629398,0.870446,0
1,2,5.306196,0.839586,0
2,8,3.733265,0.691801,0
5,7,4.985496,0.960134,1
2,8,3.260765,0.778564,0
3,3,4.067144,0.69775,0
4,2,3.791195,0.978775,0
5,7,6.652536,1.204677,0
1,2,4.096242,0.806981,0
2,8,3.18945,1.090041,0
3,5,3.7363,0.637305,0
4,2,3.996101,1.003784,0
5,7,3.730318,0.861623,0
5,7,5.149257,0.948687,2
2,10,4.04139,1.288649,0
3,7,3.437098,1.059602,0
5,7,5.123771,1.036792,0
3,6,3.295283,0.941175,0
2,8,4.702139,0.893737,0
3,4,4.769537,1.229112,1
4,2,3.006776,0.845771,0
5,7,3.703772,0.98823,0
1,2,4.426246,0.891755,0
2,8,3.059064,0.758345,0
3,7,3.351255,0.848371,0
4,2,3.523456,0.919662,0
1,2,4.660529,0.821653,0
2,8,3.968782,0.679772,0
3,3,3.815871,0.578995,0
4,2,2.739084,0.99469,0
5,7,4.289719,1.107553,1
1,2,2.488381,0.994462,0
2,9,3.687866,0.943389,1
3,5,3.541463,0.794989,0
5,8,3.781682,2.091968,0
2,8,3.890653,0.691033,0
3,4,4.0526,0.612995,0
5,7,4.804256,0.906716,0
2,8,4.543385,1.003278,2
3,8,4.473364,1.303519,2
4,2,3.152967,1.085633,0
5,7,4.429462,1.01043,2
2,8,3.485899,0.918818,0
3,7,3.585223,0.984209,1
5,7,3.652439,0.874457,1
