@relation train_merge_svm

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute class {0,1,2}

@data
0.058,0.319,0.623,0.22,0.25,2
0.223,0.06,0.717,0.202,0.335,2
0.152,0.433,0.415,0.112,0.808,1
0.111,0.689,0.2,0.318,0.486,1
0.142,0.655,0.203,0.262,0.419,1
0.107,0.713,0.18,0.21,0.27,1
0.038,0.768,0.194,0.198,0.315,1
0.079,0.319,0.601,0.21,0.259,1
0.408,0.299,0.293,0.601,0.232,2
0.088,0.071,0.841,0.349,0.325,2
0.169,0.527,0.304,0.194,0.287,2
0.298,0.272,0.43,0.254,0.373,2
0.062,0.47,0.468,0.239,0.363,1
0.06,0.855,0.085,0.193,0.303,1
0.145,0.21,0.645,0.287,0.438,1
0.053,0.183,0.764,0.197,0.286,2
0.064,0.549,0.387,0.605,0.132,1
0.17,0.714,0.116,0.514,0.346,1
0.021,0.78,0.199,0.304,0.21,2
0.167,0.575,0.257,0.01,0.987,1
0.046,0.804,0.15,0.304,0.288,1
0.574,0.371,0.055,0.545,0.249,1
0.332,0.451,0.217,0.275,0.42,2
0.012,0.788,0.199,0.2,0.313,1
0.516,0.046,0.438,0.272,0.461,2
0.024,0.09,0.886,0.527,0.186,2
0.102,0.328,0.57,0.524,0.139,2
0.61,0.227,0.163,0.311,0.475,1
0.298,0.589,0.113,0.27,0.39,2
0.136,0.653,0.21,0.242,0.369,1
0.303,0.552,0.145,0.259,0.284,1
0.177,0.502,0.321,0.244,0.362,1
0.378,0.308,0.314,0.239,0.375,2
0.37,0.614,0.016,0.163,0.262,1
0.634,0.207,0.16,0.316,0.492,2
0.376,0.355,0.27,0.275,0.329,1
0.102,0.784,0.114,0.18,0.293,2
0.59,0.03,0.381,0.262,0.465,1
0.309,0.63,0.061,0.329,0.49,1
0.613,0.111,0.276,0.292,0.439,2
0.159,0.591,0.25,0.27,0.394,1
0.522,0.234,0.244,0.314,0.491,2
0.074,0.035,0.891,0.208,0.287,2
0.227,0.512,0.262,0.258,0.377,1
0.212,0.623,0.165,0.307,0.452,1
0.219,0.615,0.166,0.22,0.495,1
0.139,0.718,0.143,0.428,0.411,1
0.234,0.663,0.104,0.293,0.469,1
0.521,0.225,0.254,0.253,0.38,1
0.057,0.665,0.278,0.272,0.235,2
0.323,0.549,0.128,0.321,0.513,1
0.104,0.476,0.42,0.28,0.494,1
0.085,0.69,0.225,0.574,0.158,1
0.256,0.626,0.118,0.196,0.321,1
0.031,0.107,0.863,0.22,0.349,2
0.266,0.605,0.13,0.184,0.296,1
0.363,0.597,0.04,0.328,0.522,1
0.298,0.628,0.073,0.31,0.474,1
0.068,0.799,0.133,0.152,0.675,1
0.19,0.659,0.151,0.351,0.427,1
0.154,0.795,0.051,0.453,0.12,1
0.226,0.736,0.038,0.551,0.276,1
0.418,0.527,0.056,0.185,0.3,1
0.095,0.783,0.122,0.28,0.444,1
0.003,0.076,0.921,0.201,0.323,2
0.247,0.366,0.387,0.179,0.287,2
0.314,0.49,0.196,0.319,0.502,2
0.147,0.629,0.224,0.323,0.142,1
0.179,0.771,0.049,0.025,0.961,1
0.51,0.375,0.115,0.319,0.518,1
0.334,0.607,0.06,0.232,0.496,1
0.045,0.874,0.081,0.281,0.422,1
0.142,0.055,0.802,0.271,0.339,2
0.055,0.678,0.266,0.191,0.269,2
0.464,0.411,0.125,0.316,0.48,2
0.204,0.663,0.133,0.282,0.23,1
0.502,0.442,0.057,0.328,0.487,1
0.35,0.611,0.039,0.2,0.328,0
0.721,0.199,0.081,0.258,0.377,0
0.298,0.638,0.065,0.243,0.36,0
0.26,0.698,0.042,0.671,0.145,0
0.231,0.381,0.389,0.236,0.368,0
0.814,0.054,0.132,0.181,0.293,0
0.852,0.095,0.052,0.252,0.441,0
0.722,0.076,0.202,0.318,0.48,0
0.11,0.84,0.05,0.776,0.06,0
0.698,0.245,0.057,0.319,0.469,0
0.624,0.152,0.224,0.319,0.506,0
0.292,0.665,0.042,0.307,0.485,0
0.634,0.18,0.186,0.322,0.517,0
0.499,0.36,0.141,0.317,0.587,0
0.19,0.7,0.11,0.212,0.288,0
0.882,0.04,0.078,0.278,0.502,0
0.589,0.349,0.062,0.215,0.357,0
0.771,0.021,0.208,0.262,0.471,0
0.675,0.255,0.07,0.331,0.532,0
0.718,0.16,0.122,0.245,0.265,0
0.319,0.674,0.007,0.19,0.263,0
0.792,0.003,0.205,0.274,0.425,0
0.369,0.353,0.279,0.87,0.007,0
0.369,0.508,0.123,0.226,0.29,0
0.373,0.416,0.211,0.525,0.344,0
0.642,0.213,0.144,0.338,0.476,0
0.143,0.588,0.269,0.335,0.276,0
0.353,0.373,0.274,0.301,0.499,0
0.628,0.302,0.07,0.285,0.429,0
0.464,0.484,0.053,0.328,0.533,0
0.349,0.272,0.379,0.256,0.403,0
0.88,0.033,0.087,0.263,0.418,0
0.47,0.242,0.288,0.321,0.366,0
0.872,0.101,0.026,0.585,0.23,0
0.137,0.841,0.023,0.306,0.489,0
0.275,0.702,0.023,0.242,0.394,0
0.37,0.525,0.106,0.257,0.408,0
0.671,0.012,0.317,0.263,0.463,0
0.409,0.435,0.156,0.249,0.39,0
0.026,0.895,0.078,0.446,0.351,0
