@relation train_merge_svm

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute class {0,1,2}

@data
0.127,0.811,0.062,0.199,0.739,0
0.016,0.342,0.642,0.033,0.395,2
0.078,0.517,0.405,0.108,0.636,1
0.214,0.769,0.018,0.841,0.152,0
0.358,0.343,0.299,0.323,0.494,0
0.029,0.356,0.615,0.042,0.588,0
0.206,0.395,0.399,0.832,0.154,0
0.668,0.282,0.05,0.868,0.12,0
0.192,0.298,0.511,0.622,0.35,0
0.77,0.164,0.066,0.078,0.301,0
0.147,0.696,0.157,0.432,0.436,1
0.028,0.744,0.228,0.053,0.614,1
0.367,0.256,0.377,0.386,0.421,0
0.707,0.117,0.176,0.941,0.057,0
0.135,0.465,0.4,0.072,0.445,0
0.01,0.803,0.186,0.327,0.477,1
0.636,0.199,0.165,0.747,0.227,0
0.01,0.334,0.657,0,0.163,1
0.138,0.368,0.494,0.023,0.31,2
0.047,0.069,0.884,0.037,0.698,2
0.011,0.596,0.393,0.344,0.406,2
0.462,0.486,0.052,0.784,0.192,0
0.019,0.529,0.451,0.055,0.767,1
0.138,0.763,0.099,0.855,0.113,1
0.557,0.201,0.242,0.804,0.159,0
0.764,0.164,0.072,0.505,0.422,0
0.042,0.432,0.526,0.277,0.599,0
0.494,0.196,0.31,0.703,0.269,0
0.259,0.619,0.122,0.526,0.396,0
0.015,0.118,0.867,0.249,0.573,0
0.73,0.216,0.054,0.451,0.439,0
0.576,0.237,0.187,0.93,0.038,0
0.102,0.582,0.316,0.355,0.355,0
0.351,0.601,0.047,0.706,0.184,0
0.027,0.17,0.803,0.008,0.293,2
0.016,0.612,0.372,0.002,0.786,1
0.442,0.034,0.525,0.773,0.173,0
0.262,0.623,0.114,0.842,0.149,0
0.572,0.218,0.21,0.79,0.124,0
0.139,0.781,0.08,0.227,0.746,1
0.022,0.755,0.223,0.002,0.342,2
0.183,0.405,0.411,0.502,0.439,0
0.246,0.536,0.218,0.223,0.708,0
0.231,0.483,0.286,0.086,0.524,1
0.086,0.903,0.011,0.416,0.571,0
0.045,0.784,0.17,0.022,0.657,1
0.902,0.03,0.068,0.783,0.198,0
0.388,0.566,0.046,0.745,0.246,1
0.012,0.173,0.815,0,0.072,0
0.676,0.306,0.017,0.732,0.247,0
0.829,0.011,0.161,0.172,0.538,0
0.298,0.509,0.193,0.415,0.547,0
0.356,0.623,0.021,0.596,0.278,0
0.49,0.435,0.075,0.221,0.556,0
0.571,0.1,0.329,0.746,0.239,0
0.661,0.236,0.103,0.741,0.236,0
0.391,0.586,0.023,0.949,0.049,0
0.857,0.053,0.091,0.761,0.223,0
0.402,0.21,0.388,0.091,0.278,0
0.323,0.599,0.078,0.228,0.733,0
0.009,0.806,0.185,0.002,0.698,1
0.001,0.093,0.905,0,0.196,2
0.636,0.339,0.025,0.75,0.235,0
0.565,0.23,0.205,0.503,0.456,0
0.161,0.803,0.036,0.349,0.592,0
0.97,0.01,0.02,0.814,0.097,0
0.228,0.572,0.2,0.293,0.671,0
0.591,0.39,0.018,0.832,0.102,0
0.226,0.454,0.32,0.043,0.608,0
0.181,0.791,0.028,0.188,0.229,0
0.398,0.281,0.322,0.075,0.64,0
0.583,0.344,0.074,0.287,0.564,0
0.265,0.199,0.537,0.237,0.568,0
0.545,0.224,0.231,0.524,0.434,0
0.096,0.3,0.604,0.01,0.293,2
0.624,0.321,0.055,0.784,0.2,0
0.032,0.934,0.034,0.957,0.042,0
0.705,0.02,0.275,0.601,0.364,0
0.808,0.166,0.025,0.837,0.135,0
0.324,0.611,0.065,0.864,0.13,0
0.314,0.63,0.056,0.23,0.694,0
0.951,0.009,0.04,0.54,0.38,0
0.055,0.694,0.251,0.747,0.214,1
0.43,0.487,0.083,0.127,0.842,1
0.99,0.006,0.004,0.255,0.523,0
0.127,0.865,0.008,0.715,0.282,0
0,0.959,0.041,0.699,0.273,0
0.115,0.639,0.247,0.322,0.667,0
0.754,0.244,0.002,0.854,0.143,0
0.905,0.067,0.028,0.908,0.086,0
0.74,0.175,0.085,0.771,0.172,0
0.712,0.177,0.112,0.395,0.488,1
0.077,0.835,0.088,0.663,0.306,2
0.263,0.472,0.265,0.263,0.588,1
0.098,0.839,0.063,0.075,0.766,0
0.343,0.614,0.043,0.551,0.212,0
0.133,0.391,0.476,0.026,0.579,0
0.005,0.039,0.956,0.057,0.537,2
0.258,0.68,0.062,0.297,0.654,0
0.913,0.082,0.005,0.339,0.521,0
0.154,0.814,0.032,0.601,0.341,0
0.066,0.699,0.235,0.848,0.14,0
0.827,0.014,0.159,0.483,0.309,0
0.642,0.294,0.064,0.882,0.11,0
0.078,0.091,0.831,0.034,0.719,0
0.238,0.638,0.123,0.44,0.415,1
0.569,0.163,0.268,0.961,0.038,0
0.167,0.73,0.103,0.115,0.813,1
0.487,0.077,0.436,0.395,0.463,0
0.233,0.695,0.072,0.087,0.692,1
0.482,0.469,0.05,0.688,0.306,0
