@relation rabc_sampled_features

@attribute mono_feature1 numeric
@attribute bi_feature10 numeric
@attribute bi_feature735 numeric
@attribute bi_feature1272 numeric
@attribute bi_feature1393 numeric
@attribute bi_feature1507 numeric
@attribute projection1 numeric
@attribute projection2 numeric
@attribute projection3 numeric
@attribute class {0,1,2}

@data
0,0,0,0,0,0,0.426312,0.446046,0.531496,0
0,0,0.006073,0.006073,0,0,0.485487,0.510254,0.605220,0
0.002671,0,0.000891,0.001783,0,0,0.735196,0.779944,0.936428,1
0,0,0,0.012195,0,0,0.616814,0.643412,0.768902,0
0,0,0,0,0,0,0.273589,0.277188,0.319775,0
0,0,0,0,0,0,0.047886,0.056104,0.042903,2
0,0,0,0.001786,0,0,0.314842,0.332926,0.393445,2
0,0,0,0.001361,0,0,0.701123,0.743043,0.891599,2
0,0,0,0,0,0,0.511705,0.531622,0.631857,0
0,0,0.003484,0.003484,0,0,0.246391,0.244203,0.271167,0
0,0,0,0,0,0,0.434081,0.453633,0.536647,2
0,0,0.001733,0.003466,0,0,0.505691,0.534167,0.637011,1
0,0,0,0,0,0,0.671040,0.711903,0.852664,1
0,0,0,0.015625,0,0,0.489316,0.503532,0.596184,0
0,0,0.007092,0.003546,0,0,0.256662,0.254117,0.287366,0
0,0,0,0,0,0,0.358998,0.371375,0.433989,1
0,0,0.00277,0.00831,0,0,0.399448,0.418853,0.495440,0
0.008117,0,0,0,0,0,0.579950,0.614155,0.734412,0
0,0,0,0.011905,0,0,0.407969,0.419780,0.493325,0
0,0,0,0.004,0,0,0.271705,0.276449,0.314247,0
0,0,0,0,0,0,0.550160,0.581197,0.691503,0
0,0,0,0.005747,0,0,0.510279,0.536132,0.635984,0
0,0,0,0.002252,0,0,0.775154,0.822327,0.987846,0
0,0,0,0,0,0,0.623925,0.661689,0.789181,0
0,0,0.003922,0,0,0,0.244667,0.246764,0.276265,0
0,0,0,0,0,0,0.319626,0.331178,0.380985,0
0.00409,0,0,0.002049,0,0,0.355854,0.372504,0.434105,0
0,0,0,0.002342,0,0,0.749458,0.794490,0.953270,0
0,0,0,0,0,0,0.528962,0.551237,0.655972,0
0,0,0,0.008163,0,0,0.213239,0.210562,0.229920,0
0,0,0,0,0,0,0.295100,0.301006,0.348118,0
0.007538,0,0,0.002519,0,0,0.466833,0.492489,0.587839,0
0,0,0.001621,0.003241,0,0,0.705044,0.748290,0.896968,0
0,0,0,0.022472,0,0,0.600116,0.622329,0.741299,0
0,0,0,0,0,0,0.327522,0.334785,0.388175,0
0,0,0,0,0,0,0.305581,0.318724,0.373502,0
0,0,0,0,0,0,0.463403,0.488402,0.579972,0
0,0,0,0.000984,0,0,0.709256,0.752705,0.903723,2
0,0,0.011494,0,0,0,0.572244,0.595426,0.710228,0
0,0,0.004032,0,0,0,0.252141,0.258983,0.298510,0
0,0,0,0,0,0,0.414912,0.434847,0.507491,0
0,0,0.002092,0.004184,0,0,0.499862,0.526867,0.628786,0
0.017383,0,0,0,0,0,0.251732,0.270331,0.316295,1
0.044944,0,0,0,0,0,0.031262,0.041830,0.031155,0
0.013201,0,0,0,0,0,0.045587,0.061086,0.045722,0
0.123077,0,0,0,0,0,0.058186,0.059064,0.054488,0
0.031088,0.002597,0,0.005195,0,0,0.303354,0.321864,0.376588,1
0.006783,0,0,0,0,0.00097,0.610680,0.647985,0.776145,2
0.02439,0,0,0,0,0,0.410989,0.433605,0.512875,0
0.002994,0,0,0.006006,0,0,0.148317,0.150750,0.158083,0
0.024096,0.012195,0,0,0,0,0.160314,0.168561,0.186228,1
0.035484,0,0,0,0,0,0.242516,0.259886,0.298455,0
0.0125,0,0.001252,0.001252,0,0,0.550323,0.584831,0.699535,1
0,0,0.011236,0,0,0,0.565668,0.596343,0.706353,0
0.008264,0,0,0,0,0,0.118615,0.128800,0.130037,1
0,0,0,0,0,0,0.407805,0.423209,0.495330,0
0,0,0,0.001271,0,0,0.611992,0.646603,0.772853,0
0.002299,0,0,0,0,0,0.692398,0.735154,0.881220,0
0,0,0,0,0,0,0.329977,0.344206,0.405077,0
0,0,0,0,0,0,0.262932,0.266640,0.297174,0
0,0,0,0,0,0,0.304523,0.315558,0.360854,0
0,0,0.002924,0.002924,0,0,0.554501,0.585549,0.697120,0
0.017002,0.001548,0,0.001548,0,0,0.532359,0.565471,0.675580,0
0,0,0.012658,0,0,0,0.505221,0.531177,0.632543,0
0,0,0.003636,0.003636,0,0,0.244537,0.247874,0.280211,0
0,0,0,0,0,0,0.307645,0.306181,0.351261,0
0.00361,0,0.007246,0,0,0,0.364543,0.382449,0.448946,0
0,0,0.002381,0,0,0,0.756809,0.804262,0.966690,0
0,0,0,0.012821,0,0,0.525647,0.547232,0.648899,0
0,0,0,0.007326,0,0,0.242218,0.244646,0.273874,0
0,0,0,0,0,0,0.394300,0.410373,0.487503,2
0,0,0,0,0,0,0.409353,0.433982,0.513429,0
0,0,0.003401,0.004252,0,0,0.677200,0.717009,0.859659,1
0,0,0.018692,0,0,0,0.488016,0.512203,0.610434,2
0.015101,0,0,0.003361,0,0,0.324446,0.337772,0.396430,2
0,0,0,0,0,0,0.220776,0.214919,0.239264,0
0,0,0.00597,0.008955,0,0,0.442445,0.463927,0.550269,0
0.019824,0.002208,0,0.002208,0,0,0.447470,0.475352,0.564713,0
0.045977,0,0,0.011628,0,0,0.350441,0.352850,0.413199,0
0.006061,0,0,0,0,0,0.287422,0.296485,0.338642,0
0,0,0,0,0,0,0.154455,0.156446,0.166718,0
0,0,0.002008,0.004016,0,0,0.585119,0.619729,0.739988,0
0,0,0,0,0,0,0.757549,0.804844,0.966201,0
0,0,0,0.025,0,0,0.542779,0.565129,0.673411,0
0,0,0.008658,0.004329,0,0,0.199251,0.196233,0.211385,0
0,0,0,0,0,0,0.206486,0.208424,0.228877,0
0.009804,0,0.002457,0.002457,0,0,0.435115,0.458481,0.544716,0
0.008097,0,0,0,0,0,0.654282,0.694720,0.833415,0
0.029126,0,0,0.009804,0,0,0.335322,0.352833,0.412646,0
0.003436,0,0,0,0,0,0.208433,0.203691,0.225019,0
0,0,0,0,0,0,0.441945,0.466899,0.552041,2
0,0,0,0.011811,0,0,0.336907,0.353534,0.414318,0
0,0,0,0,0,0,0.763184,0.811029,0.974497,0
0,0,0,0,0,0,0.453079,0.472594,0.559164,0
0,0,0,0,0,0,0.245707,0.246126,0.271814,0
0,0,0,0,0,0,0.089134,0.089078,0.084309,0
0,0,0,0,0,0,0.491709,0.519377,0.617697,0
0.00159,0,0,0,0,0,0.614300,0.651825,0.780037,0
0,0,0,0,0,0,0.431939,0.444027,0.525362,0
0,0,0,0.008929,0,0,0.192097,0.185959,0.204175,0
0,0,0,0,0,0,0.370878,0.387845,0.454203,0
0,0,0.007968,0.003984,0,0,0.481948,0.507221,0.600402,0
0,0,0,0,0,0,0.805786,0.855376,1.028361,0
0,0,0,0,0,0,0.509029,0.532452,0.633586,0
0,0,0.003401,0.006803,0,0,0.282198,0.282425,0.317710,1
0,0,0,0,0,0,0.374592,0.392156,0.455463,2
0,0,0,0,0,0,0.510268,0.536337,0.635598,1
0.003521,0.001764,0.001764,0,0,0,0.575910,0.610350,0.731307,1
0,0,0,0.011364,0,0,0.343790,0.351302,0.414555,0
0.012712,0,0,0,0,0,0.128238,0.138252,0.141316,0
0,0,0,0,0,0,0.202739,0.208475,0.234686,0
0.00339,0,0.003401,0.003401,0,0,0.345579,0.369601,0.435209,0
0,0,0,0,0,0,0.747691,0.794440,0.954247,0
0,0,0,0.011628,0,0,0.359938,0.365720,0.425835,0
0,0,0,0.011152,0,0,0.199638,0.195200,0.213428,0
0,0,0,0,0,0,0.469621,0.493757,0.580831,1
0,0,0.005714,0.005714,0,0,0.535465,0.564545,0.672217,2
0,0,0,0.003257,0,0,0.791910,0.841136,1.010926,1
0,0,0,0.012987,0,0,0.536803,0.557596,0.661069,0
0,0,0,0,0,0,0.277445,0.276573,0.310625,2
0,0,0.02,0.02,0,0,0.343876,0.342586,0.396236,0
0,0,0,0.007853,0,0,0.511793,0.539982,0.642765,1
0,0,0,0.001669,0,0,0.754477,0.799624,0.960342,2
0,0,0,0,0,0,0.559100,0.582496,0.692063,1
0,0,0.003597,0,0,0,0.172762,0.170218,0.180615,1
0,0,0,0,0,0,0.323622,0.334219,0.391400,2
0,0,0.002421,0.002421,0,0,0.357763,0.376935,0.447439,1
0.009642,0,0,0,0,0,0.573790,0.609555,0.729441,0
0,0,0.025974,0.012987,0,0,0.576319,0.601706,0.714067,0
0,0,0,0.01083,0,0.00361,0.278542,0.275898,0.313266,2
0.103448,0,0,0,0,0,0.086942,0.086748,0.087669,0
0,0,0.004149,0.002075,0,0,0.535177,0.566596,0.673933,0
0,0,0,0.001238,0,0,0.703487,0.745962,0.895471,2
0,0,0,0,0,0,0.565365,0.588773,0.701722,0
0.003521,0,0,0.003534,0,0,0.176284,0.179460,0.192187,0
0,0,0,0,0,0,0.267116,0.279810,0.316910,0
0,0,0,0.002976,0,0,0.517359,0.546438,0.650944,0
0,0,0,0.00157,0,0,0.768142,0.815622,0.979847,0
0,0,0,0.027778,0,0,0.510269,0.529737,0.627924,0
0,0,0,0.004082,0,0,0.204897,0.200094,0.215394,0
0,0,0.019231,0.019231,0,0,0.171316,0.168521,0.186024,0
0,0,0,0,0,0,0.487096,0.510112,0.604971,0
0,0,0.002227,0.002227,0,0,0.680316,0.721291,0.864103,0
0,0,0,0.01087,0,0,0.407861,0.420914,0.497352,0
0,0,0,0,0,0,0.192174,0.191049,0.206826,0
0,0,0,0,0,0,0.414302,0.436715,0.512994,1
0,0,0,0,0,0,0.572653,0.606565,0.726220,0
0,0,0,0,0,0,0.761496,0.809046,0.971961,0
0,0,0,0.011628,0,0,0.565901,0.590767,0.704096,0
0,0,0,0.00365,0,0,0.260295,0.255638,0.286153,0
0,0,0,0,0,0,0.248617,0.265281,0.301032,1
0,0,0,0,0,0,0.365287,0.383897,0.455354,0
0.007508,0,0,0,0,0,0.579319,0.614567,0.734340,1
0,0,0.019417,0.009709,0,0,0.312560,0.322989,0.377879,0
0,0,0,0,0,0,0.252333,0.254373,0.282224,0
0,0,0,0,0,0,0.050216,0.050257,0.038808,1
0.025547,0,0,0,0,0,0.208973,0.224862,0.252203,0
0.022866,0,0,0,0,0,0.418535,0.445212,0.529320,0
0,0,0,0,0,0,0.357772,0.375301,0.436569,0
0,0,0.003745,0.007491,0,0,0.264467,0.263757,0.295922,0
0,0,0,0,0,0,0.472116,0.489775,0.576969,0
0,0,0.002778,0.002778,0,0,0.522442,0.549545,0.654931,0
0,0,0.001595,0.001595,0,0,0.670898,0.709696,0.850777,0
0,0,0,0.012346,0,0,0.559996,0.583241,0.693866,0
0.003546,0,0,0.003559,0,0,0.205407,0.204471,0.225088,0
0,0,0,0,0,0,0.369388,0.378106,0.441386,1
0,0,0,0.003876,0,0,0.325766,0.337217,0.387417,0
0,0,0.001869,0,0,0,0.713852,0.756487,0.907788,0
0,0,0.013514,0.027027,0,0,0.477865,0.494578,0.584108,0
0,0,0.003937,0,0,0,0.235067,0.235497,0.263195,0
0,0,0,0,0,0,0.335872,0.350664,0.408029,0
0,0,0,0,0,0,0.381263,0.400031,0.475394,0
0,0,0,0.001582,0,0,0.691097,0.732426,0.878984,0
0,0,0,0,0,0,0.576514,0.603149,0.719557,0
0,0,0,0,0,0,0.265639,0.272210,0.305017,0
0,0,0,0,0,0,0.305008,0.317501,0.365791,0
0,0,0,0.014085,0,0,0.399397,0.417252,0.495150,0
0.001942,0,0,0.001946,0,0,0.738093,0.782438,0.939194,0
0,0,0,0.010989,0,0,0.551194,0.577244,0.688456,0
0,0,0,0.003021,0,0,0.253277,0.257674,0.291168,0
0,0,0,0,0,0,0.316266,0.325634,0.368049,0
0,0,0,0.005988,0,0,0.441733,0.465889,0.552612,1
0.004233,0.001059,0,0,0,0,0.648029,0.687299,0.824627,2
0,0,0,0,0,0,0.492141,0.515176,0.608987,0
0,0,0,0,0,0,0.247943,0.249164,0.279536,1
0,0,0,0,0,0,0.435922,0.453109,0.532350,0
0,0,0.004184,0,0,0,0.351046,0.368611,0.435365,0
0.00432,0,0.004329,0.002165,0,0,0.541169,0.572652,0.684392,0
0,0,0,0,0,0,0.492120,0.513613,0.608796,0
0.003774,0,0.003788,0.003788,0,0,0.152777,0.155466,0.161618,0
0,0,0,0,0,0,0.491905,0.505190,0.595565,1
0,0,0.007117,0.003559,0,0,0.362973,0.380244,0.450343,0
0,0,0,0,0,0,0.709193,0.752160,0.901894,0
0,0,0.010309,0.010309,0,0,0.567957,0.591921,0.706328,0
0,0,0,0,0,0,0.243228,0.248466,0.278647,0
0,0,0,0,0,0,0.205414,0.207057,0.229868,0
0,0,0,0.003846,0,0,0.339694,0.357448,0.420802,0
0.009488,0,0,0,0,0,0.569732,0.604176,0.721685,0
0,0,0,0.018692,0,0,0.513691,0.532651,0.634417,0
0.003344,0,0,0.003356,0,0,0.203191,0.210166,0.229969,0
0.012048,0,0,0,0,0,0.268936,0.279553,0.319546,1
0.02934,0,0,0,0,0,0.175371,0.189566,0.210619,0
0.0075,0,0.005013,0.010025,0,0,0.389326,0.412121,0.489254,0
0.076087,0,0,0.010989,0,0,0.305837,0.317369,0.370812,0
0,0,0,0.007407,0,0,0.193012,0.189800,0.204774,0
0,0,0,0,0,0,0.336446,0.343061,0.393401,0
0.008746,0,0,0,0,0,0.374623,0.394554,0.465375,0
0.004228,0,0,0,0,0,0.684295,0.725435,0.870939,0
0,0,0.011236,0.022472,0,0,0.536048,0.559111,0.667722,0
0,0,0,0.003413,0,0,0.278323,0.285087,0.323108,0
0,0,0.016393,0.016393,0,0,0.395210,0.401613,0.469405,0
0,0,0,0.013333,0,0,0.475150,0.499614,0.594215,0
0,0,0.004684,0.004684,0,0,0.680799,0.720260,0.863504,0
0,0,0,0.011364,0,0,0.522487,0.540748,0.643870,0
0,0,0,0.003717,0,0,0.187950,0.186703,0.201515,0
0,0,0,0,0,0,0.292441,0.298210,0.341479,0
0,0,0,0.005398,0,0,0.607043,0.641409,0.767613,2
0,0,0,0,0,0,0.733208,0.776154,0.931034,1
0,0,0,0.009901,0,0,0.572754,0.596804,0.712074,0
0,0,0,0,0,0,0.265658,0.272755,0.306079,0
0,0,0,0,0,0,0.120030,0.116090,0.119286,0
0,0,0,0.007812,0,0,0.314601,0.328035,0.386824,0
0.012214,0,0,0,0,0,0.700962,0.743384,0.891625,0
0,0,0.022222,0.011111,0,0,0.557120,0.578993,0.689157,0
0,0,0,0.003731,0,0,0.201032,0.199121,0.214766,0
0,0,0,0,0,0,0.171681,0.168629,0.188087,1
0.003195,0,0,0,0,0,0.328124,0.344300,0.405039,0
0,0,0.002439,0.014634,0,0,0.675946,0.712043,0.852885,0
0,0,0,0,0,0,0.539086,0.562936,0.670709,0
0,0,0.003497,0.003497,0,0,0.289309,0.297045,0.335835,1
0.038462,0,0,0,0,0,0.174725,0.182128,0.193008,0
0.009058,0,0.00363,0.005445,0,0,0.528897,0.558995,0.665388,0
0.005263,0.002635,0,0,0,0,0.562085,0.596441,0.714020,1
0,0,0,0,0,0,0.532253,0.553116,0.656736,0
0,0,0,0,0,0,0.230756,0.238801,0.264848,1
0,0,0,0.019231,0,0,0.243927,0.235849,0.268807,0
0.006897,0,0.00692,0.00692,0,0,0.380160,0.397518,0.467541,0
0,0,0,0,0,0,0.748469,0.794683,0.955225,0
0,0,0.023529,0.023529,0,0,0.551458,0.575490,0.685672,0
0,0,0.003559,0.003559,0,0,0.261226,0.267080,0.300979,0
0.070175,0,0,0,0,0,0.133087,0.136648,0.140051,0
0.002762,0,0.00554,0,0,0,0.206516,0.220454,0.252329,0
0.020333,0,0.001852,0.001852,0,0,0.530280,0.562171,0.671505,1
0,0,0,0.012821,0,0,0.462805,0.474740,0.560755,0
0.007782,0,0,0,0,0,0.148016,0.149877,0.152996,0
0,0,0,0,0,0,0.393376,0.400003,0.463634,0
0,0,0,0.004684,0,0,0.542232,0.572195,0.682999,0
0.012784,0,0,0.001422,0,0,0.592312,0.628601,0.753070,0
0,0,0,0.010753,0,0,0.437156,0.452078,0.535250,0
0,0,0,0,0,0,0.225646,0.228801,0.252644,0
0,0,0,0,0,0,0.273494,0.270616,0.306581,0
0,0,0.002242,0,0,0,0.521408,0.552317,0.658393,0
0,0,0,0,0,0,0.722396,0.765852,0.918156,0
0,0,0.025,0.0125,0,0,0.466872,0.489512,0.579932,0
0.025,0,0,0.003584,0,0,0.179258,0.179841,0.188432,0
0,0,0,0,0,0,0.403118,0.413960,0.479487,0
0,0,0.00295,0,0,0,0.392762,0.413550,0.489647,0
0,0,0.001681,0.008403,0,0,0.730774,0.772881,0.927590,0
0,0,0,0,0,0,0.495772,0.516161,0.613658,0
0,0,0,0,0,0,0.272014,0.277976,0.311677,0
0,0,0,0,0,0,0.081309,0.085639,0.076358,0
0,0,0,0,0,0,0.297120,0.309714,0.362537,0
0,0,0,0.002611,0,0,0.699781,0.738544,0.884526,0
0,0,0,0,0,0,0.486149,0.502635,0.597219,0
0.01087,0,0,0,0,0,0.129168,0.129709,0.131401,1
0,0,0,0,0,0,0.330531,0.337905,0.389872,0
0,0,0,0,0,0,0.420214,0.442587,0.524906,0
0,0,0,0.006928,0,0,0.739297,0.782144,0.938767,1
0,0,0.012195,0.012195,0,0,0.566337,0.590657,0.700331,0
0,0,0.003891,0,0,0,0.212930,0.212876,0.234642,0
0,0,0.022222,0.022222,0,0,0.278656,0.265335,0.301625,0
0.013158,0,0.006601,0.0033,0,0,0.399577,0.420840,0.498652,0
0.002358,0,0.004728,0.004728,0,0,0.676658,0.717535,0.861590,0
0,0,0.011765,0,0,0,0.396712,0.415122,0.487259,0
0.008646,0,0,0.00289,0,0,0.192026,0.196394,0.215401,0
0,0,0,0,0,0,0.114855,0.110825,0.111161,0
0,0,0,0.004717,0,0,0.520867,0.550433,0.655844,0
0,0,0.002591,0.002591,0,0,0.692037,0.733960,0.880599,0
0,0,0.011494,0.011494,0,0,0.333884,0.346261,0.407745,0
0.004032,0,0,0,0,0,0.193121,0.196932,0.215470,0
0,0,0,0,0,0,0.421981,0.439361,0.509435,1
0,0,0,0.001959,0,0,0.677193,0.717053,0.860241,2
0,0,0,0,0,0,0.747188,0.791856,0.950419,2
0,0,0.012346,0.037037,0,0,0.465214,0.476382,0.562145,0
0,0,0,0,0,0,0.253118,0.257596,0.289754,2
0,0,0,0.018868,0,0,0.330837,0.325649,0.378829,0
0,0,0.001992,0.007968,0,0,0.539353,0.570401,0.680677,0
0.00155,0.001553,0,0.004658,0,0,0.680345,0.719773,0.863585,0
0,0,0,0.025316,0,0,0.543287,0.564631,0.670747,0
0,0,0,0,0,0,0.214581,0.217477,0.241418,0
0,0,0,0,0,0,0.390959,0.396470,0.466565,0
0,0,0,0.002976,0,0,0.457858,0.480962,0.569650,0
0,0,0,0.001751,0,0,0.670928,0.711550,0.853685,0
0,0,0,0,0,0,0.555604,0.575770,0.684125,0
0,0,0,0.004545,0,0,0.190484,0.187860,0.205403,0
0,0,0,0,0,0,0.353875,0.362715,0.417178,0
0.002865,0,0,0.002874,0,0,0.370349,0.389193,0.461203,0
0.020053,0,0,0.001339,0,0,0.691500,0.733612,0.881168,1
0.013514,0,0,0,0,0,0.205284,0.211653,0.240432,0
0,0,0.003534,0,0,0,0.237208,0.240830,0.267295,0
0,0,0,0,0,0,0.046414,0.062125,0.046192,0
0.010135,0,0,0,0,0,0.038478,0.051834,0.037987,0
0.042636,0,0,0,0,0,0.020224,0.026256,0.017352,0
0,0,0,0,0,0,0.034302,0.045257,0.033614,0
0,0,0.006601,0.006601,0,0,0.225749,0.225562,0.252534,0
0.04,0,0,0,0,0,0.062940,0.055824,0.045923,0
0,0,0.011364,0.011364,0,0,0.377383,0.388938,0.455884,0
0,0,0,0,0,0,0.726566,0.771714,0.927351,0
0.011494,0,0.011628,0.011628,0,0,0.411089,0.423373,0.498432,0
0.003135,0,0,0.006289,0,0,0.229331,0.240218,0.267316,1
0,0,0,0,0,0,0.106240,0.109755,0.112099,0
0.016304,0,0.002725,0.00545,0.002725,0,0.220781,0.233052,0.266847,1
0.008282,0,0,0,0,0,0.634993,0.675034,0.808664,0
0,0,0,0,0,0,0.521325,0.541893,0.645113,0
0.014925,0,0,0,0,0,0.501497,0.529027,0.627362,0
0,0,0,0,0,0,0.153872,0.147479,0.153836,0
0,0,0.002,0.002,0,0,0.491215,0.516958,0.611973,0
0.023897,0,0.001842,0.001842,0,0,0.590351,0.626808,0.749662,1
0,0,0.014085,0,0,0,0.418635,0.429331,0.505365,0
0,0,0,0,0,0,0.210921,0.207370,0.225521,0
0,0,0,0,0,0,0.322499,0.327719,0.376514,0
0,0,0,0.007463,0,0,0.332380,0.345304,0.402793,0
0.005362,0,0,0.005376,0,0,0.679652,0.719495,0.862425,0
0,0,0,0.0125,0,0,0.505100,0.524315,0.622332,0
0,0,0,0,0,0,0.232668,0.233637,0.257556,0
0,0,0,0,0,0,0.375233,0.393932,0.457462,1
0.002558,0,0.002564,0.002564,0,0,0.473846,0.498875,0.594152,2
0.001261,0,0.002525,0.002525,0,0,0.732340,0.776781,0.932412,2
0,0,0,0,0,0,0.273896,0.293552,0.340361,0
0,0,0,0,0,0,0.250140,0.261186,0.293581,2
0,0,0,0,0,0,0.378880,0.390403,0.453008,0
0,0,0,0,0,0,0.402796,0.421028,0.494356,0
0.006678,0.001672,0.001672,0.001672,0,0,0.630457,0.667540,0.799807,1
0,0,0,0,0,0,0.553752,0.576323,0.685836,0
0,0,0,0,0,0,0.173628,0.172801,0.184254,1
