@relation 'rabc_features-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -M-Sweka.attributeSelection.BestFirst -P 1 -D 1 -N 10'

@attribute task_id numeric
@attribute psy_feature1 numeric
@attribute psy_feature5 numeric
@attribute joint_feature1 numeric
@attribute class {0,1,2}

@data
5,7,3.879643,0.99981,1
1,2,4.485791,0.86223,0
2,12,4.290601,1.406,0
3,10,4.128358,1.25189,1
5,9,4.150492,1.348249,1
1,2,3.64003,0.876955,0
2,8,3.250854,0.740161,0
3,2,3.13997,0.576225,0
1,2,4.984469,0.947308,0
2,8,4.892,0.922147,0
3,7,4.414368,0.891009,1
4,2,2.440765,0.910579,0
5,7,4.977835,0.894201,0
3,5,3.006312,1.160682,0
4,2,6.408688,1.077898,0
2,8,5.013164,1.140021,0
3,4,3.506631,0.755349,0
4,2,3.513744,0.932206,0
5,7,4.205279,0.97445,0
2,8,4.629398,0.865642,0
1,2,5.306196,0.842597,0
2,8,3.733265,0.687983,0
5,7,4.985496,0.961596,1
2,8,3.260765,0.774267,0
3,3,4.067144,0.699373,0
4,2,3.791195,0.980011,0
5,7,6.652536,1.206511,0
1,2,4.096242,0.809875,0
2,8,3.18945,1.084025,0
3,5,3.7363,0.638787,0
4,2,3.996101,1.005052,0
5,7,3.730318,0.862935,0
5,7,5.149257,0.950132,2
2,10,4.04139,1.281537,0
3,7,3.437098,1.062065,0
5,7,5.123771,1.038371,0
3,6,3.295283,0.943363,0
2,8,4.702139,0.888804,0
3,4,4.769537,1.23197,1
4,2,3.006776,0.846839,0
5,7,3.703772,0.989735,0
1,2,4.426246,0.894953,0
2,8,3.059064,0.75416,0
3,7,3.351255,0.850344,0
4,2,3.523456,0.920823,0
1,2,4.660529,0.8246,0
2,8,3.968782,0.67602,0
3,3,3.815871,0.580341,0
4,2,2.739084,0.995946,0
5,7,4.289719,1.10924,1
1,2,2.488381,0.998028,0
2,9,3.687866,0.938182,1
3,5,3.541463,0.796837,0
5,8,3.781682,2.095154,0
2,10,4.093473,1.276192,0
3,5,3.879328,0.8971,1
2,8,3.890653,0.687219,0
3,4,4.0526,0.614421,0
5,7,4.804256,0.908097,0
2,8,4.543385,0.997741,2
3,8,4.473364,1.30655,2
4,2,3.152967,1.087004,0
5,7,4.429462,1.011969,2
2,8,3.485899,0.913747,0
3,7,3.585223,0.986498,1
5,7,3.652439,0.875789,1
