@relation 'rabc_features-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -M-Sweka.attributeSelection.BestFirst -P 1 -D 1 -N 10'

@attribute task_id numeric
@attribute joint_feature1 numeric
@attribute class {0,1,2}

@data

2,1.11536,0
3,1.524134,2
5,1.285443,1
1,0.90904,0
2,1.004445,0
3,1.342261,0
4,0.916122,0
5,0.781853,0
2,0.827083,0
3,1.074366,0
5,0.945537,1
3,1.386172,1
5,0.966085,0
1,0.827144,0
2,1.185167,0
3,1.407801,1
5,0.918024,0
3,1.841676,1
1,1.259553,2
2,1.452502,2
3,1.206756,2
5,1.004742,0
2,1.496713,1
3,0.994734,1
5,0.988374,0
2,0.936448,0
3,1.0103,0
4,0.97773,0
1,1.156364,0
2,1.26635,0
5,0.859168,0
1,0.935246,0
2,1.029782,0
3,1.013905,0
3,1.667339,2
3,1.792521,1
4,1.01766,0
5,1.056285,0
1,1.076107,0
2,0.998498,1
3,1.691098,2
4,0.946926,0
5,1.16564,0
1,1.369293,1
2,0.803556,0
3,1.310965,1
4,1.029069,0
5,0.844889,1
1,0.90904,0
3,1.061749,0
4,0.916122,0
5,0.961557,0
1,0.990935,0
2,0.717719,0
3,0.690137,0
2,0.959975,0
3,1.928844,1
5,2.078092,2
1,0.90904,0
2,0.871036,0
3,0.745191,0
4,0.994843,0
5,1.151361,0
1,0.792748,0
2,1.292722,0
1,0.846799,0
2,1.057188,0
3,0.810894,0
4,1.176242,0
5,1.015538,0
1,1.703426,2
2,0.660839,0
3,0.882005,0
4,0.895587,0
1,0.704301,0
2,0.700655,0
3,1.030781,0
4,0.974307,0
2,0.988415,1
3,0.931324,1
4,1.026787,0
5,0.82469,0
1,1.005677,0
2,0.764257,0
3,0.56643,0
4,0.995983,0
5,0.941358,0
2,0.991001,1
3,0.98392,2
2,1.072959,1
3,1.191027,0
1,0.966367,0
2,1.251096,0
3,1.326367,2
5,0.989418,0
1,0.876282,0
1,0.87792,0
3,0.738309,0
4,1.063295,0
5,0.792301,0
2,1.346499,0
1,1.026969,1
2,0.706085,0
3,1.092061,1
4,1.197918,0
1,1.048262,1
2,0.709704,0
3,1.075512,0
4,0.903573,0
2,0.933604,0
3,1.03029,0
5,0.985239,0
3,0.879875,0
5,0.890511,0
1,0.984384,0
2,0.795541,0
3,1.037335,0
1,1.066279,0
3,0.844484,0
2,0.867416,1
3,1.549531,2
4,1.088394,0
1,1.293949,0
2,0.620765,0
3,0.759118,0
5,0.923248,0
1,1.587135,1
2,0.730388,0
3,0.822528,0
1,0.964729,0
2,1.349343,0
3,0.864965,0
4,1.233285,0
5,1.042703,0
1,1.372568,1
2,1.060032,0
3,0.656548,0
4,1.057591,0
5,0.947279,0
1,0.98766,0
2,0.887583,0
3,0.77665,0
1,0.953263,0
2,0.690572,0
3,0.702262,0
5,1.11758,0
1,0.946712,0
2,0.66601,0
3,1.074366,0
5,0.938572,0
2,0.810278,0
5,1.002304,1
1,0.863178,0
2,1.428199,0
3,1.245917,1
5,1.351613,1
1,0.87792,0
2,0.751847,0
3,0.573476,0
1,0.94835,0
2,0.936706,0
3,0.886757,1
4,0.9127,0
5,0.896432,0
3,1.155144,0
4,1.080408,0
2,1.15802,0
3,0.751745,0
4,0.934376,0
5,0.976881,0
2,0.879309,0
1,0.843524,0
2,0.698845,0
5,0.963995,1
2,0.786492,0
3,0.696035,0
4,0.982293,0
5,1.209521,0
1,0.810765,0
2,1.10114,0
3,0.635739,0
4,1.007392,0
5,0.865088,0
5,0.952502,2
2,1.301771,0
3,1.056997,0
5,1.040962,0
3,0.938861,0
2,0.902837,0
3,1.226091,1
4,0.848811,0
5,0.992205,0
1,0.895937,0
2,0.766067,0
3,0.846286,0
4,0.922968,0
1,0.825507,0
2,0.686694,0
3,0.577572,0
4,0.998265,0
5,1.112007,1
1,0.999125,0
2,0.952995,1
3,0.793035,0
5,2.100381,0
2,1.296341,0
3,0.89282,1
2,0.69807,0
3,0.611489,0
5,0.910363,0
2,1.013494,2
3,1.300315,2
4,1.089535,0
5,1.014494,2
2,0.928174,0
3,0.98179,1
5,0.877974,1
