@relation 'rabc_features-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -M-Sweka.attributeSelection.BestFirst -P 1 -D 1 -N 10'

@attribute task_id numeric
@attribute psy_feature1 numeric
@attribute psy_feature5 numeric
@attribute joint_feature1 numeric
@attribute class {0,1,2}

@data
3,8,3.672899,0.771971,0
5,7,5.855324,0.935219,0
1,2,5.325631,1.587063,1
2,8,3.483463,0.719743,0
3,6,4.185694,0.836455,0
1,2,5.18147,0.964686,0
2,13,6.312105,1.329677,0
3,7,4.034402,0.87961,0
4,2,2.99686,1.235874,0
5,7,5.47714,1.056222,0
1,2,5.537619,1.372507,1
2,11,5.832212,1.044582,0
3,5,4.701641,0.667664,0
4,2,3.289836,1.05981,0
5,7,5.590564,0.959561,0
1,2,4.727714,0.987615,0
2,8,4.337568,0.874647,0
3,5,4.048899,0.7898,0
1,2,5.945864,0.953221,0
2,8,3.852648,0.680507,0
3,8,3.339058,0.714152,0
5,7,4.668016,1.13207,0
1,2,5.612044,0.946669,0
2,8,5.015264,0.656303,0
3,7,3.981518,1.092556,0
5,7,4.225795,0.950741,0
2,8,4.533209,0.798469,0
5,7,3.879643,1.0153,1
1,2,4.485791,0.86314,0
2,12,4.290601,1.407384,0
3,10,4.128358,1.267012,1
5,9,4.150492,1.369138,1
1,2,3.64003,0.87788,0
2,8,3.250854,0.740889,0
3,2,3.13997,0.583186,0
1,2,4.984469,0.948307,0
2,8,4.892,0.923054,0
3,7,4.414368,0.901771,1
4,2,2.440765,0.914615,0
5,7,4.977835,0.908055,0
3,5,3.006312,1.174702,0
4,2,6.408688,1.082676,0
2,8,5.013164,1.141143,0
3,4,3.506631,0.764473,0
4,2,3.513744,0.936337,0
5,7,4.205279,0.989547,0
2,8,4.629398,0.866494,0
1,2,5.306196,0.843486,0
2,8,3.733265,0.68866,0
5,7,4.985496,0.976494,1
2,8,3.260765,0.775029,0
3,3,4.067144,0.707821,0
4,2,3.791195,0.984354,0
5,7,6.652536,1.225204,0
1,2,4.096242,0.810729,0
2,8,3.18945,1.085092,0
3,5,3.7363,0.646503,0
4,2,3.996101,1.009506,0
5,7,3.730318,0.876305,0
5,7,5.149257,0.964853,2
2,10,4.04139,1.282798,0
3,7,3.437098,1.074894,0
5,7,5.123771,1.054459,0
3,6,3.295283,0.954758,0
2,8,4.702139,0.889678,0
3,4,4.769537,1.246851,1
4,2,3.006776,0.850592,0
5,7,3.703772,1.005069,0
1,2,4.426246,0.895896,0
2,8,3.059064,0.754902,0
3,7,3.351255,0.860615,0
4,2,3.523456,0.924904,0
1,2,4.660529,0.825469,0
2,8,3.968782,0.676686,0
3,3,3.815871,0.587351,0
4,2,2.739084,1.00036,0
5,7,4.289719,1.126426,1
1,2,2.488381,0.99908,0
2,9,3.687866,0.939105,1
3,5,3.541463,0.806462,0
5,8,3.781682,2.127614,0
2,10,4.093473,1.277448,0
3,5,3.879328,0.907937,1
2,8,3.890653,0.687896,0
3,4,4.0526,0.621842,0
5,7,4.804256,0.922166,0
2,8,4.543385,0.998723,2
3,8,4.473364,1.322332,2
4,2,3.152967,1.091822,0
5,7,4.429462,1.027647,2
2,8,3.485899,0.914646,0
3,7,3.585223,0.998414,1
5,7,3.652439,0.889358,1
