@relation 'rabc_features-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -M-Sweka.attributeSelection.BestFirst -P 1 -D 1 -N 10'

@attribute task_id numeric
@attribute psy_feature1 numeric
@attribute psy_feature5 numeric
@attribute joint_feature1 numeric
@attribute class {0,1,2}

@data

2,10,4.479066,1.096025,0
3,12,4.476359,1.521218,2
5,16,5.282326,1.282647,1
1,2,4.185434,0.907655,0
2,8,3.717095,0.987032,0
3,12,3.710519,1.339693,0
4,2,3.489355,0.914836,0
5,8,3.744269,0.780152,0
2,8,3.451455,0.812746,0
3,5,3.226075,1.07231,0
5,7,7.094787,0.94348,1
3,8,2.717923,1.38352,1
5,7,5.802987,0.963983,0
1,2,4.538522,0.825884,0
2,8,3.969727,1.164622,0
3,12,4.502463,1.405107,1
5,7,4.498704,0.916027,0
3,8,4.198062,1.838152,1
1,2,4.094864,1.257634,2
2,8,4.251957,1.427322,2
3,7,4.352923,1.204448,2
5,7,4.445478,1.002556,0
2,11,5.38112,1.470767,1
3,9,3.762812,0.992831,1
5,6,4.589115,0.986224,0
2,8,4.05231,0.920214,0
3,6,4.063057,1.008367,0
4,2,4.036506,0.976356,0
1,2,3.901367,1.154603,0
2,14,3.400645,1.244398,0
5,6,3.393658,0.857299,0
1,2,4.657121,0.933822,0
2,8,4.515958,1.01193,0
3,7,3.946242,1.011965,0
3,12,4.301709,1.664149,2
3,9,3.57853,1.789091,1
4,2,4.217083,1.016231,0
5,7,5.32793,1.053987,0
1,2,4.445331,1.074467,0
2,8,5.047678,0.981189,1
3,10,3.350088,1.687862,2
4,2,2.916137,0.945596,0
5,7,4.917948,1.163104,0
1,2,3.406422,1.367207,1
2,8,3.649491,0.789626,0
3,7,4.131687,1.308457,1
4,2,4.009388,1.027623,0
5,7,3.817433,0.843051,1
2,10,3.258206,2.004298,0
3,5,2.917086,0.712039,0
4,2,3.016237,1.084587,0
5,7,4.000689,1.141211,0
1,2,3.670158,0.907655,0
3,7,3.438863,1.059718,0
4,1,3.169606,0.914836,0
5,7,3.850844,0.959466,0
1,2,3.685902,0.989426,0
2,8,3.455159,0.705277,0
3,2,3.377466,0.688817,0
2,8,4.94207,0.943334,0
3,18,4.223454,1.925154,1
5,10,4.426974,2.073571,2
1,2,3.953887,0.907655,0
2,8,3.422389,0.855936,0
3,8,3.185894,0.743765,0
4,2,1.627654,0.993445,0
5,7,3.561084,1.148857,0
1,2,3.706473,0.791541,0
2,8,3.358486,1.270312,0
1,2,3.909108,0.845509,0
2,8,3.368784,1.038861,0
3,3,3.104877,0.809343,0
4,2,3.488715,1.17459,0
5,7,3.58635,1.013329,0
1,2,3.784312,1.700831,2
2,8,4.840624,0.649383,0
3,5,2.41161,0.880318,0
4,2,3.247011,0.894329,0
1,2,3.647504,0.703228,0
2,8,3.439014,0.688509,0
3,7,3.92146,1.028809,0
4,2,2.781845,0.972938,0
2,9,4.623354,0.971281,1
3,5,4.459865,0.929543,1
4,2,1.857721,1.025345,0
5,7,4.915703,0.822895,0
1,2,4.892608,1.004145,0
2,8,5.179627,0.751008,0
3,2,1.596783,0.565346,0
4,2,2.224549,0.994585,0
5,8,4.657423,0.93931,0
2,8,4.360455,0.973821,1
3,6,5.654631,0.982038,2
2,10,3.864322,1.054359,1
3,7,3.093536,1.188748,0
1,2,3.066823,0.964895,0
2,8,3.570451,1.229408,0
3,7,3.586543,1.32383,2
5,7,4.149177,0.987266,0
1,2,3.176732,0.874947,0
1,2,3.995587,0.876582,0
3,7,3.620939,0.736896,0
4,2,3.050896,1.061802,0
5,7,3.83573,0.790577,0
2,8,3.797649,1.323157,0
1,2,6.251011,1.025405,1
2,9,4.564996,0.693844,0
3,10,4.219458,1.089972,1
4,3,3.188565,1.196236,0
1,2,4.541616,1.046665,1
2,8,3.995826,0.697401,0
3,6,3.931977,1.073455,0
4,2,3.601488,0.902304,0
2,8,3.765315,0.917419,0
3,9,3.667449,1.028319,0
5,7,4.448673,0.983096,0
3,5,3.758382,0.878192,0
5,7,3.635125,0.888574,0
1,2,5.252722,0.982884,0
2,8,3.371703,0.78175,0
3,8,3.417787,1.035351,0
1,2,5.794505,1.064655,0
3,7,3.754747,0.842868,0
2,8,4.783542,0.852379,1
3,8,4.19326,1.546567,2
4,3,3.476314,1.086866,0
1,2,5.853308,1.291978,0
2,8,3.704572,0.610004,0
3,8,3.672899,0.757666,0
5,7,5.855324,0.92124,0
1,2,5.325631,1.584717,1
2,8,3.483463,0.717726,0
3,6,4.185694,0.820954,0
1,2,5.18147,0.963259,0
2,13,6.312105,1.325952,0
3,7,4.034402,0.86331,0
4,2,2.99686,1.231553,0
5,7,5.47714,1.040435,0
1,2,5.537619,1.370477,1
2,11,5.832212,1.041656,0
3,5,4.701641,0.655292,0
4,2,3.289836,1.056105,0
5,7,5.590564,0.945218,0
1,2,4.727714,0.986155,0
2,8,4.337568,0.872196,0
3,5,4.048899,0.775164,0
1,2,5.945864,0.951811,0
2,8,3.852648,0.678601,0
3,8,3.339058,0.700918,0
5,7,4.668016,1.115148,0
1,2,5.612044,0.94527,0
2,8,5.015264,0.654465,0
3,7,3.981518,1.07231,0
5,7,4.225795,0.93653,0
2,8,4.533209,0.796232,0
5,7,3.879643,1.000124,1
1,2,4.485791,0.861863,0
2,12,4.290601,1.403441,0
3,10,4.128358,1.243533,1
5,9,4.150492,1.348673,1
1,2,4.984469,0.946905,0
2,8,4.892,0.920468,0
3,7,4.414368,0.885061,1
4,2,2.440765,0.911418,0
5,7,4.977835,0.894482,0
3,5,3.006312,1.152934,0
4,2,6.408688,1.078891,0
2,8,5.013164,1.137945,0
3,4,3.506631,0.750306,0
4,2,3.513744,0.933064,0
5,7,4.205279,0.974756,0
2,8,4.629398,0.864066,0
1,2,5.306196,0.842239,0
2,8,3.733265,0.686731,0
5,7,4.985496,0.961898,1
2,8,3.260765,0.772858,0
3,3,4.067144,0.694704,0
4,2,3.791195,0.980913,0
5,7,6.652536,1.20689,0
1,2,4.096242,0.80953,0
2,8,3.18945,1.082052,0
3,5,3.7363,0.634522,0
4,2,3.996101,1.005977,0
5,7,3.730318,0.863206,0
5,7,5.149257,0.95043,2
2,10,4.04139,1.279204,0
3,7,3.437098,1.054975,0
5,7,5.123771,1.038697,0
3,6,3.295283,0.937065,0
2,8,4.702139,0.887186,0
3,4,4.769537,1.223745,1
4,2,3.006776,0.847618,0
5,7,3.703772,0.990046,0
1,2,4.426246,0.894572,0
2,8,3.059064,0.752787,0
3,7,3.351255,0.844667,0
4,2,3.523456,0.921671,0
1,2,4.660529,0.824249,0
2,8,3.968782,0.67479,0
3,3,3.815871,0.576467,0
4,2,2.739084,0.996863,0
5,7,4.289719,1.109588,1
1,2,2.488381,0.997603,0
2,9,3.687866,0.936474,1
3,5,3.541463,0.791518,0
5,8,3.781682,2.095812,0
2,10,4.093473,1.273869,0
3,5,3.879328,0.891111,1
2,8,3.890653,0.685968,0
3,4,4.0526,0.610319,0
5,7,4.804256,0.908382,0
2,8,4.543385,0.995925,2
3,8,4.473364,1.297827,2
4,2,3.152967,1.088005,0
5,7,4.429462,1.012286,2
2,8,3.485899,0.912084,0
3,7,3.585223,0.979912,1
5,7,3.652439,0.876064,1
