@relation 'rabc_features-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -M-Sweka.attributeSelection.BestFirst -P 1 -D 1 -N 10'

@attribute task_id numeric
@attribute psy_feature1 numeric
@attribute psy_feature5 numeric
@attribute joint_feature1 numeric
@attribute class {0,1,2}

@data
3,5,4.701641,0.657729,0
4,2,3.289836,1.057112,0
5,7,5.590564,0.947477,0
1,2,4.727714,0.988702,0
2,8,4.337568,0.872032,0
3,5,4.048899,0.778047,0
1,2,5.945864,0.95427,0
2,8,3.852648,0.678473,0
3,8,3.339058,0.703525,0
5,7,4.668016,1.117814,0
1,2,5.612044,0.947711,0
2,8,5.015264,0.654342,0
3,7,3.981518,1.076298,0
5,7,4.225795,0.938769,0
2,8,4.533209,0.796082,0
5,7,3.879643,1.002515,1
1,2,4.485791,0.86409,0
2,12,4.290601,1.403177,0
3,10,4.128358,1.248158,1
5,9,4.150492,1.351897,1
1,2,3.64003,0.878846,0
2,8,3.250854,0.738675,0
3,2,3.13997,0.574507,0
1,2,4.984469,0.949351,0
2,8,4.892,0.920295,0
3,7,4.414368,0.888352,1
4,2,2.440765,0.912286,0
5,7,4.977835,0.89662,0
3,5,3.006312,1.157222,0
4,2,6.408688,1.079919,0
2,8,5.013164,1.137732,0
3,4,3.506631,0.753097,0
4,2,3.513744,0.933953,0
5,7,4.205279,0.977086,0
2,8,4.629398,0.863904,0
1,2,5.306196,0.844414,0
2,8,3.733265,0.686602,0
5,7,4.985496,0.964198,1
2,8,3.260765,0.772713,0
3,3,4.067144,0.697288,0
4,2,3.791195,0.981848,0
5,7,6.652536,1.209775,0
1,2,4.096242,0.811621,0
2,8,3.18945,1.081848,0
3,5,3.7363,0.636882,0
4,2,3.996101,1.006936,0
5,7,3.730318,0.86527,0
5,7,5.149257,0.952702,2
2,10,4.04139,1.278964,0
3,7,3.437098,1.058899,0
5,7,5.123771,1.04118,0
3,6,3.295283,0.94055,0
2,8,4.702139,0.887019,0
3,4,4.769537,1.228296,1
4,2,3.006776,0.848426,0
5,7,3.703772,0.992413,0
1,2,4.426246,0.896882,0
2,8,3.059064,0.752645,0
3,7,3.351255,0.847808,0
4,2,3.523456,0.922549,0
1,2,4.660529,0.826378,0
2,8,3.968782,0.674663,0
3,3,3.815871,0.578611,0
4,2,2.739084,0.997813,0
5,7,4.289719,1.112241,1
1,2,2.488381,1.00018,0
2,9,3.687866,0.936298,1
3,5,3.541463,0.794461,0
5,8,3.781682,2.100822,0
2,10,4.093473,1.273629,0
3,5,3.879328,0.894426,1
2,8,3.890653,0.68584,0
3,4,4.0526,0.612589,0
5,7,4.804256,0.910554,0
2,8,4.543385,0.995737,2
3,8,4.473364,1.302654,2
4,2,3.152967,1.089042,0
5,7,4.429462,1.014707,2
2,8,3.485899,0.911913,0
3,7,3.585223,0.983556,1
5,7,3.652439,0.878158,1
