@RELATION rabc_features

@ATTRIBUTE task_id NUMERIC
@ATTRIBUTE child_feature1 NUMERIC
@ATTRIBUTE child_feature2 NUMERIC
@ATTRIBUTE child_feature3 NUMERIC
@ATTRIBUTE child_feature4 NUMERIC
@ATTRIBUTE child_feature5 NUMERIC
@ATTRIBUTE child_feature6 NUMERIC
@ATTRIBUTE child_feature7 NUMERIC
@ATTRIBUTE child_feature8 NUMERIC
@ATTRIBUTE child_feature9 NUMERIC
@ATTRIBUTE child_feature10 NUMERIC
@ATTRIBUTE child_feature11 NUMERIC
@ATTRIBUTE child_feature12 NUMERIC
@ATTRIBUTE child_feature13 NUMERIC
@ATTRIBUTE child_feature14 NUMERIC
@ATTRIBUTE child_feature15 NUMERIC
@ATTRIBUTE child_feature16 NUMERIC
@ATTRIBUTE child_feature17 NUMERIC
@ATTRIBUTE child_feature18 NUMERIC
@ATTRIBUTE joint_feature1 NUMERIC
@ATTRIBUTE joint_feature2 NUMERIC
@ATTRIBUTE proj1 NUMERIC
@ATTRIBUTE proj2 NUMERIC
@ATTRIBUTE proj3 NUMERIC
@ATTRIBUTE class {0,1,2}

@DATA
5.000000000000000000e+00,1.000000000000000000e+00,4.351005484460694628e-02,-2.129005977675628436e-01,1.671381419003545421e+00,5.371386038999999890e+00,2.075027104999999927e-01,-8.194836921168079102e-02,1.063161107790785653e+00,3.896626534000000142e+00,-1.250676322000000007e-01,-8.548321613326271280e-07,9.999998647900117943e-01,4.407983130999999943e+00,1.845081034999999925e-01,1.898219677451138436e-07,3.835652184942587011e-03,2.379923385199999852e-01,-2.632365257999999889e-02,9.489170781785430941e-01,1.000000000000000000e+00,0.226586,0.228092,0.223104,2
2.000000000000000000e+00,2.000000000000000000e+00,2.168367346938775489e-02,1.359093563763529078e+00,5.228268516204286759e-02,1.009502046699999989e+00,1.327858047999999958e+00,-3.653977296164706567e-01,8.841150828979011944e-01,4.386894054999999959e+00,-5.633475468999999958e-01,1.557532157603529033e+00,5.847320470313531082e+00,7.138882349399999327e+00,9.280777132999999957e-01,1.717582450085881063e-01,1.329245027978837590e-01,1.391184518900000056e+00,3.742423477999999859e-01,9.956404198835822061e-01,0.000000000000000000e+00,0.274321,0.300830,0.349820,2
3.000000000000000000e+00,1.000000000000000000e+00,6.426411290322581009e-03,1.554889657828176230e-01,9.367855196803099443e-03,3.157933672623000065e-01,1.736165195000000105e-01,6.064712504843134955e-01,2.381400964787648178e+00,5.479928365000000134e+00,5.049267518000000177e-01,-1.244332681560783860e-01,5.636440962246419203e-03,2.809109003799999948e-01,-9.764837446000000643e-02,1.746393805431373236e-01,6.828255268291122961e-06,2.215514609999999496e-02,1.749026958000000076e-01,1.317531901925600435e+00,0.000000000000000000e+00,0.408537,0.473544,0.583747,2
5.000000000000000000e+00,4.000000000000000000e+00,2.114658427737727553e-01,4.172329088520460028e-02,8.469184327440932858e-01,3.740628830000000349e+00,2.383291627499999898e-01,1.590850299948100843e-01,8.051176299204861886e-01,4.763842474000000493e+00,3.035185085500000102e-01,-3.156166447669483399e-01,2.180367814439711505e-01,1.829398797199999871e+00,-4.502584379999999831e-01,1.219047047043024697e-02,1.366424119693169202e-02,5.066785582999999704e-01,-1.250944143500000091e-02,1.010674752736415494e+00,5.000000000000000000e+00,0.203055,0.213492,0.211632,2
2.000000000000000000e+00,8.000000000000000000e+00,1.288827074640704617e-01,-1.951267984215557527e-01,1.188365179152941264e+00,4.576371038999999641e+00,-8.026519317999999958e-02,-3.183453762552159588e-02,9.787182290523225303e-01,3.968843833000000210e+00,1.889817620500000017e-01,-6.452871677252360050e-02,1.055045656612464189e+00,4.004764720999999916e+00,-4.425577889000000265e-01,-8.501262635638382956e-03,2.564695978097649917e-02,8.315071213000000405e-01,2.506298736000000041e-02,1.095712441678003524e+00,6.000000000000000000e+00,0.232353,0.263413,0.302396,0
1.000000000000000000e+00,1.000000000000000000e+00,6.126126126126126004e-02,1.518189336117646837e+00,1.534586792483267812e-04,4.166863700000011939e-02,1.518189336000000056e+00,-5.425138004562940486e-01,2.770826407368479627e-01,1.830545450099999805e+00,-6.635672853499999801e-01,7.524553801366666850e-01,2.565241351642365553e-01,1.456568148499999937e+00,8.924850021000000355e-01,3.438204142600000124e-02,9.550571354237059885e-02,1.101172929899999930e+00,7.148231383999999883e-03,9.106336112921713521e-01,0.000000000000000000e+00,0.115224,0.109780,0.106470,0
2.000000000000000000e+00,7.000000000000000000e+00,7.773487773487773589e-02,-1.927501633230694622e-01,9.418134114243744692e-01,3.275735425999999784e+00,1.510045151999999946e-01,2.216578772794271790e-01,1.380455508406785103e+00,4.995976354999999813e+00,-8.198942511500000030e-02,2.285112473082632489e-01,1.536552161339544531e+00,3.413731852999999816e+00,-1.725440095999999923e-01,-1.106697799103635027e-01,2.112048052373153434e-02,6.013264495999999237e-01,-1.082613228999999982e-01,9.867507732774787321e-01,4.000000000000000000e+00,0.245419,0.277807,0.322409,0
3.000000000000000000e+00,1.200000000000000000e+01,9.948730468750000000e-02,-7.386463827266886994e-02,9.181753182080339970e-01,3.152507807000000106e+00,1.767458564000000121e-01,-1.907711760443555823e-02,8.790026767007612651e-01,5.041241701000000575e+00,-2.225341372000000095e-01,1.537007438468522384e-02,8.946679902807742613e-01,3.054111665999999836e+00,-2.018030483999999902e-01,2.200396294283510010e-02,2.982268164189297646e-02,8.524023138999999860e-01,-2.703810918999999952e-02,1.360032931019974800e+00,1.000000000000000000e+00,0.281151,0.321981,0.393163,0
4.000000000000000000e+00,1.000000000000000000e+00,3.237858032378580081e-02,7.214210424346153561e-01,8.934450641192959175e-02,1.013623890100000091e+00,7.186692374499999980e-01,-7.689786260750000046e-01,5.503598980546042796e-01,3.701244009999999918e+00,-9.445790501499999881e-01,-5.651471117884615536e-01,1.136457185244379086e-03,1.377834735000000865e-01,-5.537094875499999347e-01,-6.846089178076923687e-02,7.647528123834924528e-04,7.572985626000000581e-02,-7.981357898999999478e-02,9.152211588002935327e-01,0.000000000000000000e+00,0.249933,0.270393,0.317364,0
5.000000000000000000e+00,1.000000000000000000e+00,4.587973273942093366e-02,9.396870108262135313e-01,2.030396145610451342e-01,1.338683685899999976e+00,7.152977182999999961e-01,2.147102106983688474e-01,7.902276809108814692e-01,3.772252761999999926e+00,1.289639177999999942e-01,-8.086220840135927013e-01,2.013510605087996674e-02,4.088285696000001357e-01,-7.478831084999999490e-01,-3.806720522825775277e-02,1.399767298970793763e-03,1.790736433299999764e-01,-4.175245949999999845e-02,7.789099965304677742e-01,1.000000000000000000e+00,0.159418,0.156301,0.154853,0
2.000000000000000000e+00,1.000000000000000000e+00,2.281963113472960242e-02,5.418425843436508460e-01,1.223599277513843120e+00,4.039668476100000127e+00,8.755096318999999738e-02,3.102219401806575738e-01,8.519259369977026930e-01,4.679370365999999670e+00,9.711786064999999857e-02,2.147233580109586537e-01,3.442506034242152624e-01,3.057794782300000236e+00,-1.498414111999999965e-01,9.072937884374997208e-02,4.860291718464624690e-03,6.089216968999999757e-01,9.208921121499999418e-02,8.125136997978519293e-01,0.000000000000000000e+00,0.243659,0.261897,0.298000,0
3.000000000000000000e+00,1.000000000000000000e+00,9.608052463016623912e-03,-6.278489303571428426e-01,6.518275840912172818e-03,2.513668595000000394e-01,-6.137653430999999715e-01,-3.594642237285713970e-01,9.308495397172168451e-01,4.178146370999999526e+00,-3.974553526999999864e-01,-2.488076328166032858e-01,1.644506479478093031e+00,5.113996104199999948e+00,3.272881771999999745e-01,-1.420114371832607580e-01,2.894531383251093505e-04,1.166101616700000176e-01,-1.387096989999999919e-01,1.088590811608639353e+00,0.000000000000000000e+00,0.410003,0.480284,0.595845,0
5.000000000000000000e+00,2.000000000000000000e+00,6.092285508291275797e-02,-4.896161595731360339e-01,1.965301360362980698e-01,2.180621761999999908e+00,-4.833039779000000147e-01,3.889782566613020909e-01,1.105596649401853648e+00,4.588785550999999963e+00,3.106501292000000136e-01,3.862449423579592533e-01,1.269665839710492072e+00,2.592471159200000042e+00,-4.646373113999999749e-01,7.781327661648392013e-02,1.528284120253082211e-02,1.231669816799999984e+00,1.042347478999999938e-01,9.624482540648184870e-01,1.000000000000000000e+00,0.119399,0.114106,0.113861,0
1.000000000000000000e+00,1.000000000000000000e+00,1.663366336633663456e-01,3.237552080090833062e-01,2.938143804485543117e-02,7.894379825099999692e-01,3.472172517999999597e-01,-3.905486471756666189e-01,2.224926283860560738e-01,1.546246317440000073e+00,-1.219589549500000036e-01,-6.993650520095234802e-01,1.973030305726564126e-02,4.681172184999999875e-01,-7.539451225000000090e-01,-5.176463752855953865e-02,5.002644499460599499e-04,1.228998258310000091e-01,-4.313133664999999756e-02,8.285945472117955957e-01,0.000000000000000000e+00,0.146785,0.138675,0.136576,0
2.000000000000000000e+00,3.000000000000000000e+00,4.210296684118673693e-02,-1.680657109223582524e-01,1.813845595265728194e+00,4.053502477000000326e+00,-5.163761183999999727e-01,8.047377715298157375e-01,8.426610817865882730e-01,3.335080913999999730e+00,1.323933127999999959e+00,6.187900028292951937e-01,1.274355543471648033e+00,4.311853574599999739e+00,3.257825320000000136e-01,1.243048741545233066e-01,1.581941561495537329e-01,1.511001581499999968e+00,4.147768778000000128e-02,1.164289715496515498e+00,2.000000000000000000e+00,0.310517,0.351332,0.419156,0
5.000000000000000000e+00,2.000000000000000000e+00,2.352048558421851454e-02,-8.038231299532254681e-01,1.498232819452764764e+00,2.884807827200000396e+00,-6.336420461999999754e-01,-6.027648828766128952e-01,4.840351896487199435e-01,2.243854892899999953e+00,-5.445656117499999560e-01,2.633581905074074414e-01,4.632795331854694214e-03,2.834579135999999444e-01,2.458027057999999931e-01,1.489975682848148353e-01,1.514229057291136427e-03,1.394363144099999841e-01,1.388503127000000059e-01,9.145687086210748662e-01,1.000000000000000000e+00,0.187086,0.193532,0.203487,0
5.000000000000000000e+00,2.000000000000000000e+00,1.559792027729636071e-02,-1.782292649741333557e-01,1.599069475840661780e-01,1.135090194400000030e+00,-4.858010012999999794e-01,1.600010779866667052e-02,3.836663826926100529e-01,2.348204093999999742e+00,-1.275006123999999907e-01,-4.584705162930233779e-01,4.050837466519519904e-03,3.215989853000000287e-01,-4.470418615000000262e-01,-1.512621221395349103e-01,1.029251679837996786e-03,1.569375570300000078e-01,-1.590824053999999876e-01,1.000960062356525349e+00,1.000000000000000000e+00,0.187899,0.187590,0.191257,0
5.000000000000000000e+00,2.000000000000000000e+00,2.043692741367160101e-02,-7.477748479077584998e-01,6.826807935665578642e-01,1.847767136800000154e+00,-1.675414202500000171e-01,-4.526651819517242270e-01,8.627329282452302905e-01,2.573844438400000101e+00,-6.868322338499999180e-01,-3.888548673333333539e-01,2.402744839889051705e-04,6.639158750000001552e-02,-3.855518032999999956e-01,-1.473154252809524001e-01,3.666588902915797824e-04,6.239912730000000962e-02,-1.393127121999999940e-01,9.846532606474243110e-01,1.000000000000000000e+00,0.133202,0.129581,0.137739,0
2.000000000000000000e+00,4.000000000000000000e+00,8.696852567642186782e-02,-1.082671641583176358e-01,5.410546969887569668e-01,4.462056054999999688e+00,-5.842463658000000143e-02,-2.239007144364444368e-01,1.059446165284341435e+00,4.715074769000000110e+00,-3.551135417999999877e-01,2.161583733239041683e-01,9.362050133309685052e-01,2.912171493999999861e+00,3.028811010999999942e-01,7.632497436409380054e-02,1.970732920871660562e-02,5.424306318000000626e-01,4.900062884999999840e-02,9.199514287801874302e-01,1.000000000000000000e+00,0.213251,0.229244,0.257987,0
3.000000000000000000e+00,1.000000000000000000e+01,1.436912098605254706e-01,1.306349156452890070e-01,1.051524011552844584e+00,5.417425587000000320e+00,7.531743238999999424e-02,9.179666316645970769e-02,1.020100613040883175e+00,5.027960517000000351e+00,7.947795560000001092e-02,-3.909582153767129226e-02,1.074545359219515328e+00,4.684797620999999523e+00,-9.313111865999999794e-02,-2.705984759491760622e-02,2.785319577016349968e-02,7.439283527000000174e-01,-7.487577218499999812e-03,1.023677130452778750e+00,0.000000000000000000e+00,0.278975,0.322824,0.390934,0
4.000000000000000000e+00,2.000000000000000000e+00,9.101516919486581092e-02,-1.066546913899102389e+00,9.130497139836992737e-01,3.041320880899999857e+00,-7.503047591500000557e-01,-1.670699874167819177e-01,2.219222032247191168e-01,1.986236318400000034e+00,-7.323673549500000352e-03,-4.354483273192311099e-01,5.254102889997414733e-02,8.719452731000000290e-01,-5.196748928000000101e-01,9.249229909205134229e-03,1.340726939188720268e-02,3.706797696999999947e-01,5.732358416999999706e-02,9.767677871629534270e-01,0.000000000000000000e+00,0.135922,0.131978,0.152171,0
1.000000000000000000e+00,1.000000000000000000e+00,1.118980169971671434e-01,-4.484282423587341859e-01,1.035404436429278929e+00,3.729466642000000220e+00,-3.687391903000000193e-01,-2.470314688311645579e-01,5.807980503184518861e-01,3.553876618000000320e+00,-3.266308796999999875e-01,8.851509270696209519e-01,1.071730327633369645e-01,1.028966834800000063e+00,7.754871732000000462e-01,1.947576793341768489e-02,4.331622694483177813e-03,2.649200332000000158e-01,4.049085295000000306e-02,1.158391584814906228e+00,0.000000000000000000e+00,0.180042,0.183964,0.180767,0
2.000000000000000000e+00,1.000000000000000000e+00,2.817476521028991487e-02,6.194149389175362952e-01,3.117991236895168994e-01,2.369134703399999875e+00,7.159297089999999697e-01,3.055070509151088243e-01,6.939255094833550741e-01,4.842593055000000035e+00,2.405437653999999981e-01,-8.826702131695648434e-01,1.241756567072476308e-01,9.722318214999998709e-01,-8.094827933499999517e-01,-8.673174705383043803e-02,3.748582724426114451e-03,2.564296356899999907e-01,-7.773670540999999545e-02,1.244042545048414716e+00,1.000000000000000000e+00,0.214119,0.221228,0.239369,0
5.000000000000000000e+00,1.000000000000000000e+00,4.702067288204296591e-02,-5.727091087589653018e-01,1.170275956406931606e+00,3.050263560799999940e+00,-3.706499761500000045e-01,-5.220206707662067291e-01,7.208091981371892443e-01,4.087981099000000285e+00,-5.372167081499999997e-01,5.445987894181045785e-01,1.366164174593845759e+00,3.238021949599999783e+00,6.537647807499999963e-01,4.031273567214650744e-02,9.332921578935966106e-03,5.412751103999999813e-01,8.063620069999999362e-02,8.559336131138814974e-01,0.000000000000000000e+00,0.155131,0.143897,0.127962,0
5.000000000000000000e+00,2.000000000000000000e+00,1.571389867244649130e-02,-2.836285042106895804e-01,1.952217775530728838e+00,3.906563991999999708e+00,4.455382114499999990e-01,1.078526074146896940e+00,3.149452608523771180e-01,2.910114593799999927e+00,9.846658197500000043e-01,1.175914331300000448e+00,2.630403748122353669e+00,3.914139656499999731e+00,-1.523418109499999895e-01,8.444101369603451701e-02,2.188538076949413710e-03,1.901644762100000163e-01,7.207998254000000382e-02,1.280604364006216800e+00,1.000000000000000000e+00,0.173571,0.175360,0.197372,1
5.000000000000000000e+00,1.000000000000000000e+00,5.819521178637200587e-02,-2.130944644145316702e-01,1.935235378597620404e+00,5.643106118700000451e+00,1.556255667499999995e-01,-1.020131078140506242e-01,1.181243827253602996e+00,4.419369845000000296e+00,-1.393159426500000242e-01,8.447449506016003222e-07,1.000000250555919568e+00,4.023518644000000144e+00,2.304394372000000135e-01,-2.571930801956030864e-07,4.974403204641502166e-03,2.159315253999999906e-01,3.480881130999999816e-03,9.419780136214788158e-01,1.000000000000000000e+00,0.146681,0.143031,0.139665,1
3.000000000000000000e+00,6.000000000000000000e+00,4.881796690307328712e-02,2.003511135135351284e-01,1.190544688083542191e+00,4.217031461000000370e+00,4.093491131000000227e-02,-1.591698748685545228e-01,8.695408116116443153e-01,3.776796172000000062e+00,-1.451823056000000056e-01,-2.820494080440471008e-01,6.145895816235128484e-01,3.266799594000000084e+00,-2.775886109999999851e-01,-5.708688100248113934e-02,4.589926721139324373e-02,7.221573740000000186e-01,3.140385905000000338e-02,1.404526195853147641e+00,1.000000000000000000e+00,0.351762,0.412047,0.508622,1
3.000000000000000000e+00,2.000000000000000000e+00,1.454841713221601517e-02,3.431692547927998604e-01,4.935195770785169578e-02,6.954959267999999417e-01,2.301441736000000016e-01,-5.141263665111761583e-01,3.822130638291295068e-01,1.931888494699999903e+00,-4.320797965000000018e-01,-6.771362611519994301e-01,3.099903063427866812e-02,5.457446968999999370e-01,-6.539703396999999585e-01,-1.943968596647437375e-01,1.217488930682251481e-02,4.295473336800000319e-01,-2.086567715000000045e-01,1.426440788979934426e+00,1.000000000000000000e+00,0.356509,0.409989,0.501206,1
3.000000000000000000e+00,4.000000000000000000e+00,4.323843416370106579e-02,3.827270575460442412e-07,9.999995585802745612e-01,3.010353185000000042e+00,-7.514391379000000259e-02,1.215439309690132605e-06,1.000000233528687055e+00,5.910177687000000013e+00,-4.383238795999999660e-02,-2.070588573452089779e-07,1.000000199747972385e+00,5.373506617799999496e+00,-1.979537426999999905e-01,2.098647967503820225e-07,3.177778484846811857e-02,8.248887685000000358e-01,5.859514062499999662e-03,1.866060808674867566e+00,1.000000000000000000e+00,0.403913,0.472542,0.584867,1
2.000000000000000000e+00,1.000000000000000000e+00,2.435653826222145338e-02,-8.868220672837262564e-01,1.254478668734266389e+00,4.175038376999999912e+00,-1.313144381000000083e+00,1.219584269766666340e+00,1.785356411651117803e-01,1.842278496899999896e+00,1.322485726000000028e+00,1.279972565480836710e+00,3.961754947994196585e-01,2.223622721379999945e+00,1.428821281999999915e+00,3.521496561475177534e-01,5.007415554204517651e-03,3.089107356000000415e-01,3.668213323999999775e-01,1.470347548649504343e+00,1.000000000000000000e+00,0.279219,0.312975,0.369060,1
3.000000000000000000e+00,1.000000000000000000e+00,9.059463020919124310e-03,-1.110952871303090700e-01,3.865361502274242134e-02,6.212022001000000460e-01,-2.779344088999999990e-02,4.714858644545495692e-03,5.206076978744090811e-01,2.624264349199999735e+00,2.211370706999999936e-01,-6.811520138236367705e-01,6.175344325780193983e-04,1.347650134999999194e-01,-6.749002144000000314e-01,-2.801817694818179993e-01,4.148894510830007570e-06,1.156837750000000442e-02,-2.796756927999999864e-01,1.007905264187288319e+00,0.000000000000000000e+00,0.335340,0.390907,0.480649,1
3.000000000000000000e+00,2.000000000000000000e+00,6.730347349177331351e-01,-3.051909815726377984e-01,7.076663280070457640e-01,5.128302023999999903e+00,-4.092402501999999886e-01,-1.174669485407730529e-01,8.191522799315467118e-01,5.059757861999999662e+00,-5.313471682000000529e-01,1.946995315726671727e-01,1.247423756188801525e+00,6.616946142999999836e+00,-2.682017238000000137e-01,7.540600596193480776e-02,1.007128564222707634e-01,3.026223817199999999e+00,1.589896692000000028e-02,1.816254915204897902e+00,6.000000000000000000e+00,0.147654,0.175443,0.204536,1
2.000000000000000000e+00,9.000000000000000000e+00,2.995857068876229823e-01,-1.254104089715865067e-01,1.094739163957222150e+00,4.570261429000000319e+00,1.722738273000000084e-02,2.211198086542257302e-01,1.214506463853739060e+00,4.780079742999999937e+00,3.469960569000000161e-01,7.322150769874297138e-02,6.536200964808823732e-01,4.995146876999999819e+00,-2.609311778999999776e-01,3.215007014795354806e-02,3.878277015303798619e-02,1.148786466100000014e+00,-5.393871140000000043e-03,9.809090055077537285e-01,8.000000000000000000e+00,0.156994,0.177084,0.187749,1
1.000000000000000000e+00,2.000000000000000000e+00,3.540669856459330300e-01,2.942173093202297141e-01,7.566476462248655777e-01,3.462565665999999709e+00,3.345290924499999541e-01,-4.875636948997304904e-02,8.907635408455749637e-01,4.074633474000000533e+00,2.075173104900000093e-02,-3.940157842451965653e-01,9.839259399336370837e-01,5.825727505999999778e+00,-7.156297163500000558e-01,-9.081695331656819414e-02,6.452126562911350213e-03,4.903866247999999484e-01,-8.380355276999999770e-02,1.371693151423883483e+00,0.000000000000000000e+00,0.081968,0.078804,0.062801,1
3.000000000000000000e+00,1.300000000000000000e+01,2.173478315210598810e-01,-1.100497314577654900e-01,1.208691670127526319e+00,3.668830380000000169e+00,9.933056563000000616e-02,-6.431314479338798296e-02,8.652208698289602928e-01,5.572208818000000008e+00,-1.538922118999999922e-01,8.727172668317743909e-02,9.757006147369146065e-01,6.124497933000000671e+00,-8.288719908000000136e-02,-9.713902523515749801e-03,2.313242634992488875e-02,8.048066875999999592e-01,3.134796237999999940e-03,1.328323178844093899e+00,1.000000000000000000e+00,0.245878,0.286797,0.346077,1
5.000000000000000000e+00,3.000000000000000000e+00,4.740313272877164086e-01,2.626024277558835496e-01,5.576481124192512739e-01,3.578907345000000184e+00,2.555529581500000091e-01,3.123756114295062614e-01,9.593991249690116963e-01,5.320114206999999595e+00,3.420470810500000347e-01,-9.863736199495846957e-02,1.661897924139880689e-01,2.273613365000000108e+00,-1.006359372750000036e-01,-1.433021155207444240e-02,9.023794106192912015e-03,4.475444095999999705e-01,-1.491640543500000020e-02,8.417085307718996656e-01,5.000000000000000000e+00,0.122597,0.129782,0.106914,1
