@relation train_merge_svm

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute class {0,1,2}

@data
0.739,0.19,0.071,0.225,0.288,0
0.148,0.809,0.043,0.21,0.338,0
0.003,0.318,0.679,0.172,0.458,2
0.239,0.176,0.585,0.256,0.421,2
0.029,0.466,0.506,0.408,0.424,1
0.277,0.684,0.039,0.246,0.26,0
0.551,0.233,0.216,0.231,0.331,0
0.723,0.128,0.149,0.185,0.473,0
0.108,0.467,0.425,0.272,0.338,0
0.814,0.153,0.033,0.395,0.237,0
0.661,0.284,0.054,0.375,0.283,0
0.462,0.193,0.344,0.302,0.354,0
0.819,0.137,0.044,0.177,0.412,0
0.653,0.205,0.142,0.409,0.363,0
0.618,0.261,0.121,0.323,0.28,0
0.013,0.896,0.091,0.201,0.324,0
0.44,0.044,0.516,0.291,0.361,0
0.067,0.859,0.074,0.182,0.385,0
0.639,0.071,0.289,0.372,0.391,0
0.074,0.727,0.199,0.468,0.244,1
0.032,0.723,0.246,0.359,0.335,1
0.146,0.223,0.631,0.263,0.349,0
0.104,0.748,0.147,0.172,0.417,1
0.567,0.269,0.164,0.461,0.361,0
0.714,0.103,0.183,0.441,0.243,0
0.368,0.295,0.337,0.407,0.241,0
0.133,0.461,0.406,0.227,0.348,0
0.027,0.778,0.195,0.204,0.389,1
0.748,0.084,0.167,0.34,0.39,0
0.394,0.362,0.244,0.432,0.261,0
0.039,0.567,0.394,0.319,0.314,0
0.037,0.369,0.594,0.321,0.338,0
0.002,0.338,0.66,0.175,0.447,1
0.928,0.018,0.055,0.526,0.346,0
0.95,0.022,0.028,0.305,0.254,0
0.059,0.46,0.482,0.296,0.337,2
0.064,0.081,0.855,0.225,0.314,2
0.102,0.559,0.339,0.176,0.397,2
0.573,0.352,0.076,0.332,0.347,0
0.357,0.574,0.07,0.408,0.245,0
0.24,0.282,0.478,0.222,0.292,2
0.015,0.499,0.486,0.232,0.327,1
0.107,0.834,0.059,0.181,0.376,1
0.824,0.132,0.044,0.672,0.252,0
0.464,0.25,0.285,0.55,0.239,0
0.034,0.259,0.707,0.363,0.29,1
0.715,0.19,0.095,0.284,0.339,0
0.084,0.422,0.494,0.143,0.507,0
0.315,0.247,0.438,0.517,0.296,0
0.455,0.499,0.046,0.365,0.254,0
0.045,0.318,0.637,0.25,0.348,0
0.37,0.447,0.183,0.298,0.342,0
0.967,0.013,0.02,0.174,0.418,0
0.168,0.27,0.562,0.184,0.353,0
0.853,0.103,0.043,0.395,0.248,0
0.323,0.545,0.132,0.341,0.268,0
0.767,0.035,0.198,0.3,0.341,0
0.678,0.091,0.231,0.19,0.413,0
0.817,0.016,0.167,0.471,0.34,0
0.803,0.155,0.042,0.543,0.238,0
0.528,0.265,0.208,0.704,0.206,0
0.225,0.459,0.316,0.217,0.409,0
0.092,0.86,0.048,0.181,0.391,0
0.734,0.179,0.087,0.502,0.351,0
0.273,0.326,0.4,0.441,0.273,0
0.648,0.274,0.078,0.248,0.257,0
0.525,0.431,0.044,0.212,0.306,0
0.008,0.189,0.803,0.185,0.413,2
0.939,0.029,0.032,0.448,0.359,0
0.283,0.47,0.247,0.475,0.253,0
0.051,0.843,0.105,0.318,0.307,0
0.158,0.249,0.593,0.284,0.339,0
0.003,0.632,0.365,0.145,0.504,1
0.133,0.02,0.848,0.027,0.839,0
0.09,0.716,0.194,0.243,0.286,0
0.277,0.458,0.266,0.001,0.978,0
0.121,0.773,0.105,0.1,0.694,1
0.011,0.772,0.218,0.156,0.483,2
0.075,0.485,0.439,0.174,0.518,0
0.163,0.59,0.247,0.574,0.233,0
0.124,0.634,0.242,0.007,0.961,1
0.123,0.861,0.016,0.094,0.637,0
0.062,0.792,0.146,0.101,0.66,1
0.833,0.061,0.107,0.379,0.365,0
0.488,0.462,0.05,0.265,0.333,1
0.413,0.34,0.246,0.647,0.25,0
0.02,0.205,0.775,0.26,0.402,0
0.383,0.59,0.027,0.169,0.41,0
0.8,0.016,0.185,0.315,0.363,0
0.51,0.346,0.145,0.453,0.267,0
0.512,0.462,0.026,0.492,0.264,0
0.274,0.488,0.238,0.225,0.344,0
0.625,0.341,0.034,0.116,0.561,0
0.555,0.11,0.335,0.273,0.337,0
0.693,0.206,0.101,0.385,0.249,0
0.733,0.256,0.011,0.677,0.221,0
0.896,0.037,0.067,0.269,0.334,0
0.314,0.224,0.462,0.162,0.423,0
0.883,0.041,0.076,0.581,0.303,0
0.575,0.301,0.124,0.414,0.246,0
0.572,0.285,0.143,0.328,0.303,2
0.179,0.704,0.117,0.236,0.3,0
0.008,0.835,0.157,0.205,0.393,1
0.073,0.049,0.877,0.484,0.326,2
0.02,0.124,0.856,0.203,0.478,2
0.794,0.19,0.016,0.646,0.207,0
0.981,0.009,0.009,0.321,0.32,0
0.15,0.813,0.037,0.095,0.617,0
0.971,0.01,0.019,0.344,0.594,0
0.457,0.398,0.145,0.417,0.308,0
0.931,0.065,0.004,0.227,0.506,0
0.166,0.548,0.286,0.204,0.384,0
0.212,0.578,0.21,0.166,0.406,0
