@relation 'rabc_features-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -M-Sweka.attributeSelection.BestFirst -P 1 -D 1 -N 10'

@attribute task_id numeric
@attribute psy_feature1 numeric
@attribute psy_feature5 numeric
@attribute joint_feature1 numeric
@attribute class {0,1,2}

@data

2,10,4.479066,1.100783,0
3,12,4.476359,1.534172,2
5,16,5.282326,1.282415,1
1,2,4.185434,0.908836,0
2,8,3.717095,0.991317,0
3,12,3.710519,1.351101,0
4,2,3.489355,0.913709,0
5,8,3.744269,0.780011,0
2,8,3.451455,0.816274,0
3,5,3.226075,1.081441,0
5,7,7.094787,0.94331,1
3,8,2.717923,1.395302,1
5,7,5.802987,0.963809,0
1,2,4.538522,0.826959,0
2,8,3.969727,1.169678,0
3,12,4.502463,1.417072,1
5,7,4.498704,0.915862,0
3,8,4.198062,1.853805,1
1,2,4.094864,1.25927,2
2,8,4.251957,1.433519,2
3,7,4.352923,1.214704,2
5,7,4.445478,1.002375,0
2,11,5.38112,1.477152,1
3,9,3.762812,1.001286,1
5,6,4.589115,0.986045,0
2,8,4.05231,0.924209,0
3,6,4.063057,1.016954,0
4,2,4.036506,0.975154,0
1,2,3.901367,1.156105,0
2,14,3.400645,1.2498,0
5,6,3.393658,0.857144,0
1,2,4.657121,0.935037,0
2,8,4.515958,1.016324,0
3,7,3.946242,1.020582,0
3,12,4.301709,1.67832,2
3,9,3.57853,1.804326,1
4,2,4.217083,1.014979,0
5,7,5.32793,1.053797,0
1,2,4.445331,1.075865,0
2,8,5.047678,0.985449,1
3,10,3.350088,1.702235,2
4,2,2.916137,0.944431,0
5,7,4.917948,1.162894,0
1,2,3.406422,1.368985,1
2,8,3.649491,0.793054,0
3,7,4.131687,1.319599,1
4,2,4.009388,1.026358,0
5,7,3.817433,0.842898,1
2,10,3.258206,2.012999,0
3,5,2.917086,0.718102,0
4,2,3.016237,1.083252,0
5,7,4.000689,1.141005,0
1,2,3.670158,0.908836,0
3,7,3.438863,1.068742,0
4,1,3.169606,0.913709,0
5,7,3.850844,0.959292,0
1,2,3.685902,0.990713,0
2,8,3.455159,0.708339,0
3,2,3.377466,0.694682,0
2,8,4.94207,0.947429,0
3,18,4.223454,1.941547,1
5,10,4.426974,2.073196,2
1,2,3.953887,0.908836,0
2,8,3.422389,0.859652,0
3,8,3.185894,0.750098,0
4,2,1.627654,0.992222,0
5,7,3.561084,1.148649,0
1,2,3.706473,0.79257,0
2,8,3.358486,1.275827,0
1,2,3.909108,0.846609,0
2,8,3.368784,1.043371,0
3,3,3.104877,0.816235,0
4,2,3.488715,1.173143,0
5,7,3.58635,1.013146,0
1,2,3.784312,1.703044,2
2,8,4.840624,0.652203,0
3,5,2.41161,0.887814,0
4,2,3.247011,0.893227,0
1,2,3.647504,0.704143,0
2,8,3.439014,0.691498,0
3,7,3.92146,1.03757,0
4,2,2.781845,0.97174,0
2,9,4.623354,0.975497,1
3,5,4.459865,0.937458,1
4,2,1.857721,1.024082,0
5,7,4.915703,0.822747,0
1,2,4.892608,1.005451,0
2,8,5.179627,0.754269,0
3,2,1.596783,0.57016,0
4,2,2.224549,0.99336,0
5,8,4.657423,0.93914,0
2,8,4.360455,0.978049,1
3,6,5.654631,0.9904,2
1,2,3.066823,0.96615,0
2,8,3.570451,1.234745,0
3,7,3.586543,1.335102,2
5,7,4.149177,0.987087,0
1,2,3.176732,0.876085,0
1,2,3.995587,0.877723,0
3,7,3.620939,0.743171,0
4,2,3.050896,1.060494,0
5,7,3.83573,0.790434,0
2,8,3.797649,1.328901,0
1,2,6.251011,1.026739,1
2,9,4.564996,0.696857,0
3,10,4.219458,1.099254,1
4,3,3.188565,1.194763,0
1,2,4.541616,1.048027,1
2,8,3.995826,0.700429,0
3,6,3.931977,1.082596,0
4,2,3.601488,0.901192,0
2,8,3.765315,0.921402,0
3,9,3.667449,1.037075,0
5,7,4.448673,0.982918,0
3,5,3.758382,0.88567,0
5,7,3.635125,0.888413,0
1,2,5.252722,0.984163,0
2,8,3.371703,0.785144,0
3,8,3.417787,1.044167,0
1,2,5.794505,1.06604,0
3,7,3.754747,0.850045,0
2,8,4.783542,0.85608,1
3,8,4.19326,1.559736,2
4,3,3.476314,1.085527,0
1,2,5.853308,1.293658,0
2,8,3.704572,0.612652,0
3,8,3.672899,0.764117,0
5,7,5.855324,0.921073,0
1,2,5.325631,1.586779,1
2,8,3.483463,0.720842,0
3,6,4.185694,0.827945,0
1,2,5.18147,0.964512,0
2,13,6.312105,1.331708,0
3,7,4.034402,0.870662,0
4,2,2.99686,1.230037,0
5,7,5.47714,1.040246,0
1,2,5.537619,1.37226,1
2,11,5.832212,1.046178,0
3,5,4.701641,0.660872,0
4,2,3.289836,1.054805,0
5,7,5.590564,0.945047,0
1,2,4.727714,0.987438,0
2,8,4.337568,0.875983,0
3,5,4.048899,0.781765,0
1,2,5.945864,0.95305,0
2,8,3.852648,0.681547,0
3,8,3.339058,0.706887,0
5,7,4.668016,1.114947,0
1,2,5.612044,0.946499,0
2,8,5.015264,0.657306,0
3,7,3.981518,1.081441,0
5,7,4.225795,0.936361,0
2,8,4.533209,0.799688,0
5,7,3.879643,0.999943,1
1,2,4.485791,0.862985,0
2,12,4.290601,1.409533,0
3,10,4.128358,1.254122,1
5,9,4.150492,1.348429,1
1,2,3.64003,0.877723,0
2,8,3.250854,0.742021,0
3,2,3.13997,0.577252,0
1,2,4.984469,0.948137,0
2,8,4.892,0.924464,0
3,7,4.414368,0.892597,1
4,2,2.440765,0.910295,0
5,7,4.977835,0.89432,0
3,5,3.006312,1.162751,0
4,2,6.408688,1.077562,0
2,8,5.013164,1.142886,0
3,4,3.506631,0.756695,0
4,2,3.513744,0.931915,0
5,7,4.205279,0.974579,0
2,8,4.629398,0.867817,0
1,2,5.306196,0.843334,0
2,8,3.733265,0.689712,0
5,7,4.985496,0.961724,1
2,8,3.260765,0.776213,0
3,3,4.067144,0.70062,0
4,2,3.791195,0.979705,0
5,7,6.652536,1.206672,0
1,2,4.096242,0.810583,0
2,8,3.18945,1.086749,0
3,5,3.7363,0.639926,0
4,2,3.996101,1.004739,0
5,7,3.730318,0.86305,0
5,7,5.149257,0.950258,2
2,10,4.04139,1.284758,0
3,7,3.437098,1.063959,0
5,7,5.123771,1.038509,0
3,6,3.295283,0.945045,0
2,8,4.702139,0.891037,0
3,4,4.769537,1.234166,1
4,2,3.006776,0.846575,0
5,7,3.703772,0.989867,0
1,2,4.426246,0.895736,0
2,8,3.059064,0.756055,0
3,7,3.351255,0.85186,0
4,2,3.523456,0.920536,0
1,2,4.660529,0.825321,0
2,8,3.968782,0.677719,0
3,3,3.815871,0.581376,0
4,2,2.739084,0.995636,0
5,7,4.289719,1.109388,1
1,2,2.488381,0.998901,0
2,9,3.687866,0.940539,1
3,5,3.541463,0.798258,0
5,8,3.781682,2.095433,0
2,10,4.093473,1.279399,0
3,5,3.879328,0.8987,1
2,8,3.890653,0.688946,0
3,4,4.0526,0.615516,0
5,7,4.804256,0.908218,0
2,8,4.543385,1.000248,2
3,8,4.473364,1.308879,2
4,2,3.152967,1.086665,0
5,7,4.429462,1.012103,2
