@relation rabc_sampled_features

@attribute dummy numeric
@attribute mono_feature1 numeric
@attribute bi_feature678 numeric
@attribute bi_feature809 numeric
@attribute bi_feature919 numeric
@attribute bi_feature1223 numeric
@attribute projection1 numeric
@attribute projection2 numeric
@attribute projection3 numeric
@attribute class {0,1,2}

@data
9,0.006989,0,0,0.003765,0,0.789746,0.845617,0.983915,2
9,0,0,0,0.009836,0,0.771564,0.823409,0.957562,2
9,0.026144,0,0,0.006579,0,0.058702,0.066532,0.058681,2
9,0.008905,0,0,0.000891,0,0.372791,0.396260,0.456019,2
9,0.001359,0,0,0.00136,0,0.763265,0.816838,0.948785,2
9,0,0,0,0,0,0.489452,0.514506,0.593824,2
9,0.001966,0,0,0.00295,0,0.774764,0.829578,0.964459,2
9,0.016473,0,0,0.002908,0,0.679659,0.728283,0.845452,2
9,0,0,0,0.008403,0,0.453590,0.476549,0.551024,2
9,0,0,0,0.023148,0,0.545515,0.576086,0.669173,2
9,0.030176,0,0,0.006711,0,0.364779,0.383002,0.437354,2
9,0.038647,0,0,0.009709,0,0.499515,0.532925,0.615296,2
9,0,0,0,0,0,0.426543,0.450915,0.514670,2
9,0,0,0,0.007133,0,0.597918,0.635880,0.735745,2
9,0,0,0,0.017685,0,0.297545,0.304392,0.339407,2
9,0,0,0,0.00417,0,0.818240,0.875719,1.018968,2
9,0,0,0,0.008547,0,0.376165,0.393082,0.454953,2
9,0,0,0,0.017986,0,0.310025,0.317544,0.357681,2
9,0.00309,0,0,0.004329,0,0.764999,0.818942,0.952185,2
9,0.012163,0,0,0.004233,0,0.713832,0.764635,0.888670,2
9,0,0,0,0.006065,0,0.667151,0.710989,0.825421,2
9,0,0,0,0.005382,0,0.739980,0.790237,0.918823,2
9,0,0,0,0.002326,0,0.808536,0.865202,1.006506,2
9,0,0,0,0.020183,0,0.283228,0.292523,0.327561,2
9,0.003831,0,0,0.002558,0,0.536455,0.568684,0.658569,2
9,0.00252,0,0,0.001261,0,0.793528,0.849670,0.988380,2
9,0,0,0,0.013769,0,0.276730,0.291476,0.325884,2
9,0,0,0,0.033333,0,0.597058,0.630684,0.731438,0
9,0,0,0,0,0,0.360007,0.378879,0.435407,0
9,0,0,0,0.008475,0,0.486116,0.511704,0.593238,0
9,0.024862,0,0,0.002766,0,0.254582,0.272178,0.306042,0
9,0.078261,0,0,0.008772,0,0.185281,0.193685,0.209886,0
9,0,0,0,0.020755,0,0.425564,0.445905,0.510856,0
9,0,0,0,0.032258,0,0.507176,0.536061,0.619574,0
9,0,0,0,0.023033,0,0.267748,0.273907,0.301246,0
9,0.023256,0,0,0.004237,0,0.151997,0.162294,0.169146,0
9,0,0,0,0.027322,0,0.611741,0.647530,0.751017,0
9,0,0,0,0.004839,0,0.291316,0.303331,0.335809,0
9,0,0,0,0.023622,0,0.418677,0.436523,0.500054,0
9,0.026534,0,0,0.009129,0,0.552656,0.588319,0.677888,0
9,0,0,0,0.007952,0,0.547131,0.581413,0.669536,0
9,0,0,0,0.02439,0,0.564658,0.595407,0.690945,0
9,0,0,0,0.02521,0,0.374277,0.391241,0.446296,0
9,0.009174,0,0,0,0,0.041161,0.053621,0.040574,0
9,0,0,0,0.020134,0,0.524660,0.551789,0.636724,0
9,0,0,0,0.01848,0,0.228081,0.229348,0.251042,0
9,0,0,0,0,0,0.598932,0.634576,0.734674,0
9,0.004004,0,0,0.003006,0,0.654078,0.698761,0.808961,0
9,0.074713,0,0,0.046243,0,0.387039,0.401021,0.459451,0
9,0.007154,0,0,0.001591,0,0.685250,0.734204,0.851270,0
9,0,0,0,0.016667,0,0.609729,0.645813,0.749818,0
9,0.004167,0,0,0,0,0.418917,0.441273,0.507965,0
9,0.00414,0,0,0.001775,0,0.758508,0.812664,0.943286,1
9,0,0,0,0.022968,0,0.278883,0.286226,0.320972,1
9,0,0,0,0.02381,0,0.234358,0.234997,0.264395,1
9,0,0,0,0,0,0.526949,0.559565,0.645264,1
9,0.040695,0,0,0.001372,0,0.275418,0.298639,0.337944,1
9,0,0,0,0.012545,0,0.204601,0.206991,0.222837,1
9,0,0,0,0,0,0.854491,0.915975,1.066118,1
9,0,0,0,0.007143,0,0.421966,0.447060,0.509489,1
9,0.08982,0.006024,0,0,0,0.208688,0.220080,0.244201,1
9,0.047927,0,0.001297,0.003891,0,0.349380,0.371307,0.424280,1
9,0,0,0,0.00299,0,0.512244,0.544286,0.628217,1
9,0,0,0,0.003494,0,0.738661,0.789988,0.917163,1
9,0.012012,0,0.000751,0.001503,0,0.642225,0.687931,0.797277,1
9,0.013356,0,0,0.004177,0,0.702505,0.751570,0.872532,1
9,0,0,0,0.000824,0,0.738284,0.790400,0.915680,1
9,0,0,0,0.003932,0,0.565560,0.601573,0.693345,1
9,0,0,0,0.018182,0,0.419895,0.437186,0.502237,1
9,0.035813,0,0,0.001838,0.000919,0.644778,0.690958,0.801527,1
9,0.035928,0,0,0.006024,0,0.326449,0.345969,0.393290,1
9,0,0,0,0.004608,0,0.801865,0.857828,0.998044,1
9,0,0,0,0.014787,0,0.271919,0.279786,0.308082,1
9,0.029375,0.000625,0,0.001251,0,0.616586,0.661044,0.766123,1
9,0.00534,0,0,0.003562,0,0.795610,0.851928,0.990842,1
9,0,0,0,0,0,0.473129,0.502895,0.579573,1
9,0.013158,0,0.001317,0.003292,0,0.637484,0.682792,0.792148,1
9,0.004702,0,0,0.012559,0.00157,0.253834,0.267631,0.292516,1
9,0.000425,0,0,0.003825,0,0.740028,0.791419,0.919215,1
9,0,0,0,0.013582,0,0.308445,0.315965,0.354063,1
9,0,0,0,0.03125,0,0.543665,0.573085,0.661247,1
9,0,0,0,0.011928,0,0.205705,0.209909,0.226886,1
