@relation 'rabc_features-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -M-Sweka.attributeSelection.BestFirst -P 1 -D 1 -N 10'

@attribute task_id numeric
@attribute psy_feature1 numeric
@attribute psy_feature3 numeric
@attribute psy_feature5 numeric
@attribute joint_feature1 numeric
@attribute class {0,1,2}

@data

1,4,-0.046057,4.007411,0.58947,0
2,10,-0.440688,4.479066,1.097795,0
3,12,0.092127,4.476359,1.516098,2
4,3,0.906286,2.234771,1.7489,2
5,16,0.283345,5.282326,1.284211,1
1,2,-0.032875,4.185434,0.903745,0
2,8,-0.151472,3.717095,0.988626,0
3,12,0.170735,3.710519,1.335184,0
4,2,-0.28529,3.489355,0.914897,0
5,8,0.040973,3.744269,0.781104,0
1,2,-0.142526,3.201368,0.779989,0
2,8,-0.013152,3.451455,0.814058,0
3,5,-0.261522,3.226075,1.068701,0
4,2,0.75245,3.406319,0.896667,0
5,7,0.016583,3.373647,1.054229,0
1,2,-0.453439,4.374485,1.165913,0
2,10,0.063536,4.249956,1.663997,0
3,5,-0.189698,4.079849,0.591151,0
4,2,1.285321,2.899975,1.265816,0
5,7,-0.20941,7.094787,0.944631,1
1,2,0.080034,4.948661,1.275014,1
2,12,-0.160537,4.073898,1.64822,0
3,8,-0.205644,2.717923,1.378864,1
4,2,1.340593,2.743845,0.943381,0
5,7,0.121952,5.802987,0.965159,0
1,2,-0.163256,4.538522,0.822327,0
2,8,-0.006814,3.969727,1.166503,0
3,12,0.109875,4.502463,1.400378,1
4,2,0.89193,2.593907,1.139349,0
5,7,-0.155943,4.498704,0.917144,0
1,2,0.011422,4.491303,0.972137,0
2,12,-0.37783,3.764708,1.26193,0
3,8,0.353406,4.198062,1.831966,1
4,2,1.197869,2.095023,0.951356,0
5,7,0.084986,2.574422,0.919928,0
1,2,-0.232815,4.094864,1.252216,2
2,8,-0.255808,4.251957,1.429628,2
3,7,0.127097,4.352923,1.200394,2
4,2,0.854873,2.638,0.995791,0
5,7,0.009956,4.445478,1.003779,0
1,2,0.03638,4.433939,1.148001,2
2,11,-0.00104,5.38112,1.473143,1
3,9,-0.60243,3.762812,0.98949,1
4,2,1.09728,2.927803,0.750831,0
5,6,0.154677,4.589115,0.987426,0
1,3,0.175963,4.827151,1.612086,1
2,8,-0.008638,4.05231,0.9217,0
3,6,0.024367,4.063057,1.004973,0
4,2,0.287437,4.036506,0.976422,0
5,7,-0.123072,3.97339,0.876436,0
1,2,0.013547,4.870147,1.587661,0
2,8,-0.056102,4.162634,0.890654,0
3,3,0.307867,3.268091,0.726104,0
4,1,-0.23608,2.913419,1.031111,0
5,7,0.008568,4.193045,0.894181,0
1,2,0.077831,3.901367,1.149629,0
2,14,-0.292841,3.400645,1.246407,0
3,4,0.309557,3.462795,0.698233,0
4,2,0.992999,3.147476,0.987815,0
5,6,0.148549,3.393658,0.858344,0
1,2,0.268802,4.657121,0.929799,0
2,8,0.073706,4.515958,1.013565,0
3,7,-0.551595,3.946242,1.008559,0
4,2,1.116552,2.248583,1.028832,0
5,7,-0.001155,3.992876,1.168002,0
1,2,-0.060947,5.127048,1.110548,0
2,8,-0.104149,3.657304,0.71914,0
3,12,0.103884,4.301709,1.658548,2
4,2,1.256537,2.805388,1.012881,0
5,7,-0.193745,4.546815,0.867042,0
1,2,-0.127271,5.909694,1.042157,0
2,10,0.052281,4.665842,1.221469,0
3,9,0.065075,3.57853,1.78307,1
4,2,1.726038,4.217083,1.016299,0
5,7,0.349758,5.32793,1.055273,0
1,2,-0.282519,4.445331,1.069839,0
2,8,-0.195382,5.047678,0.982774,1
3,10,-0.149205,3.350088,1.682181,2
4,2,0.32809,2.916137,0.945659,0
5,7,-0.009528,4.917948,1.164523,0
1,2,-0.277818,3.406422,1.361317,1
2,8,-0.36116,3.649491,0.790901,0
3,7,-0.361721,4.131687,1.304053,1
4,2,0.665858,4.009388,1.027693,0
5,7,0.004748,3.817433,0.844079,1
1,2,0.042799,3.68073,0.983535,0
2,10,0.057469,3.258206,2.007535,0
3,5,-0.403206,2.917086,0.709642,0
4,2,0.62472,3.016237,1.08466,0
5,7,-0.019634,4.000689,1.142603,0
1,2,0.071029,3.670158,0.903745,0
2,8,-0.091109,3.442497,0.873096,0
3,7,-0.430852,3.438863,1.056151,0
4,1,1.023533,3.169606,0.914897,0
5,7,0.099571,3.850844,0.960636,0
1,2,0.414888,3.685902,0.985164,0
2,8,-0.031347,3.455159,0.706416,0
3,2,0.016333,3.377466,0.686498,0
4,2,0.442573,3.455691,0.901225,0
5,7,-0.113621,3.414336,0.954373,0
1,2,-0.145349,4.574408,0.980279,2
2,8,-0.053105,4.94207,0.944857,0
3,18,0.234595,4.223454,1.918674,1
4,2,0.607439,3.862416,1.237333,2
5,10,-0.096584,4.426974,2.0761,2
1,2,0.426579,3.953887,0.903745,0
2,8,0.103014,3.422389,0.857319,0
3,8,-0.55713,3.185894,0.741262,0
4,2,1.144368,1.627654,0.993512,0
5,7,-0.10043,3.561084,1.150258,0
1,2,-0.064363,3.706473,0.788131,0
2,8,-0.16526,3.358486,1.272364,0
3,5,-0.508232,2.965272,0.859427,0
4,2,0.615197,3.045249,0.930848,0
5,7,0.168932,4.206562,0.807894,0
1,2,-0.222063,3.909108,0.841867,0
2,8,-0.051539,3.368784,1.040539,0
3,3,-0.24317,3.104877,0.806619,0
4,2,0.38199,3.488715,1.174668,0
5,7,0.063883,3.58635,1.014565,0
1,2,0.07678,3.784312,1.693505,2
2,8,0.115364,4.840624,0.650432,0
3,5,-0.464484,2.41161,0.877355,0
4,2,0.467076,3.247011,0.894389,0
5,7,-0.074416,5.288506,0.807894,0
1,2,-0.664974,3.647504,0.700199,0
2,8,-0.181012,3.439014,0.689621,0
3,7,-0.49615,3.92146,1.025347,0
4,2,1.224945,2.781845,0.973004,0
5,7,0.233234,4.158115,0.783887,0
1,2,-0.17055,3.74833,0.779989,0
2,8,-0.293935,3.763955,0.64178,0
3,2,0.159708,3.395909,0.571919,0
4,2,0.196718,3.314387,0.881856,0
5,7,0.120104,3.773922,1.027438,1
1,2,-0.254526,4.972385,0.822327,2
2,9,-0.38151,4.623354,0.972849,1
3,5,0.518983,4.459865,0.926414,1
4,2,1.161504,1.857721,1.025414,0
5,7,-0.212385,4.915703,0.823899,0
1,2,-0.65602,4.892608,0.999819,0
2,8,-0.176254,5.179627,0.752221,0
3,2,-0.382317,1.596783,0.563444,0
