@relation train_merge_svm

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute class {0,1,2}

@data
0.013,0.407,0.58,0.13,0.122,2
0.359,0.095,0.546,0.337,0.306,2
0.048,0.515,0.436,0.539,0.206,1
0.153,0.709,0.138,0.368,0.357,1
0.069,0.684,0.247,0.368,0.282,1
0.097,0.756,0.147,0.178,0.42,1
0.017,0.824,0.158,0.208,0.401,1
0.007,0.364,0.63,0.21,0.382,1
0.161,0.345,0.494,0.156,0.492,2
0.083,0.12,0.796,0.129,0.458,2
0.068,0.499,0.433,0.175,0.419,2
0.299,0.325,0.376,0.135,0.435,2
0.023,0.587,0.39,0.175,0.413,1
0.101,0.863,0.037,0.166,0.444,1
0.06,0.164,0.776,0.29,0.349,1
0.015,0.199,0.787,0.201,0.397,2
0.007,0.732,0.261,0.103,0.514,1
0.505,0.306,0.189,0.26,0.353,2
0.008,0.814,0.179,0.213,0.394,1
0.257,0.064,0.679,0.622,0.152,2
0.022,0.099,0.879,0.184,0.387,2
0.085,0.335,0.58,0.243,0.332,2
0.783,0.111,0.106,0.347,0.352,1
0.481,0.429,0.09,0.13,0.501,2
0.1,0.682,0.218,0.195,0.437,1
0.251,0.624,0.125,0.177,0.418,1
0.452,0.319,0.228,0.137,0.47,1
0.465,0.286,0.249,0.255,0.375,2
0.163,0.804,0.033,0.166,0.418,1
0.756,0.123,0.121,0.443,0.297,2
0.343,0.456,0.201,0.211,0.393,1
0.026,0.864,0.111,0.229,0.373,2
0.51,0.051,0.439,0.743,0.111,1
0.381,0.534,0.085,0.306,0.413,1
0.485,0.148,0.367,0.253,0.357,2
0.275,0.582,0.143,0.145,0.453,1
0.373,0.294,0.333,0.453,0.277,2
0.125,0.028,0.847,0.221,0.379,2
0.209,0.503,0.288,0.134,0.477,1
0.116,0.679,0.205,0.234,0.441,1
0.139,0.726,0.136,0.156,0.43,1
0.432,0.442,0.125,0.194,0.49,1
0.634,0.306,0.06,0.478,0.241,1
0.37,0.327,0.303,0.176,0.438,1
0.021,0.758,0.221,0.124,0.12,2
0.399,0.478,0.123,0.573,0.213,1
0.089,0.494,0.417,0.788,0.089,1
0.084,0.767,0.15,0.166,0.422,1
0.204,0.695,0.102,0.275,0.35,1
0.014,0.114,0.872,0.244,0.369,2
0.25,0.645,0.106,0.209,0.392,1
0.6,0.375,0.024,0.584,0.185,1
0.287,0.647,0.066,0.356,0.361,1
0.043,0.84,0.118,0.178,0.411,1
0.152,0.701,0.147,0.24,0.436,1
0.125,0.811,0.064,0.161,0.386,1
0.155,0.81,0.035,0.272,0.389,1
0.448,0.506,0.046,0.235,0.371,1
0.066,0.76,0.174,0.401,0.306,1
0.002,0.099,0.898,0.241,0.365,2
0.16,0.425,0.415,0.196,0.396,2
0.394,0.446,0.161,0.504,0.256,2
0.043,0.729,0.228,0.173,0.379,1
0.162,0.794,0.044,0.303,0.412,1
0.375,0.478,0.147,0.167,0.42,1
0.164,0.766,0.069,0.14,0.407,1
0.145,0.771,0.084,0.232,0.44,1
0.365,0.053,0.582,0.168,0.414,2
0.032,0.723,0.244,0.176,0.409,2
0.356,0.512,0.131,0.347,0.356,2
0.137,0.698,0.166,0.201,0.388,1
0.736,0.233,0.031,0.294,0.41,1
0.434,0.513,0.054,0.294,0.405,0
0.065,0.922,0.013,0.164,0.428,0
0.06,0.842,0.098,0.142,0.489,0
0.248,0.503,0.249,0.212,0.383,0
0.751,0.205,0.044,0.296,0.382,0
0.871,0.029,0.099,0.366,0.295,0
0.913,0.019,0.068,0.774,0.087,0
0.166,0.731,0.102,0.164,0.423,0
0.486,0.295,0.219,0.257,0.354,0
0.319,0.381,0.3,0.649,0.16,0
0.784,0.079,0.137,0.801,0.084,0
0.738,0.143,0.119,0.434,0.29,0
0.718,0.135,0.147,0.245,0.378,0
0.167,0.805,0.028,0.139,0.429,0
0.644,0.336,0.02,0.488,0.278,0
0.834,0.132,0.034,0.244,0.422,0
0.704,0.219,0.077,0.632,0.161,0
0.153,0.489,0.358,0.36,0.318,0
0.604,0.316,0.08,0.532,0.238,0
0.879,0.011,0.11,0.629,0.145,0
0.794,0.171,0.035,0.344,0.313,0
0.805,0.012,0.183,0.226,0.374,0
0.913,0.012,0.075,0.653,0.138,0
0.6,0.167,0.233,0.212,0.383,0
0.969,0.01,0.02,0.842,0.051,0
0.85,0.033,0.117,0.686,0.127,0
0.557,0.314,0.129,0.49,0.253,0
0.71,0.114,0.175,0.374,0.2,0
0.059,0.902,0.039,0.131,0.443,0
0.392,0.561,0.046,0.721,0.142,0
0.151,0.778,0.071,0.219,0.39,0
0.756,0.085,0.16,0.195,0.418,0
0.574,0.342,0.084,0.43,0.294,0
0.376,0.476,0.148,0.618,0.168,0
0.787,0.109,0.105,0.26,0.391,0
0.134,0.635,0.231,0.195,0.384,0
0.095,0.787,0.118,0.252,0.412,0
0.645,0.322,0.033,0.099,0.542,0
0.756,0.212,0.032,0.202,0.469,0
0.314,0.573,0.113,0.241,0.367,0
