@relation rabc_sampled_features

@attribute dummy numeric
@attribute mono_feature1 numeric
@attribute bi_feature678 numeric
@attribute bi_feature809 numeric
@attribute bi_feature919 numeric
@attribute bi_feature1223 numeric
@attribute projection1 numeric
@attribute projection2 numeric
@attribute projection3 numeric
@attribute class {0,1,2}

@data
9,0.006989,0,0,0.003765,0,0.789879,0.853827,0.983915,2
9,0,0,0,0.009836,0,0.771806,0.831438,0.957562,2
9,0.026144,0,0,0.006579,0,0.058483,0.065972,0.058681,2
9,0.008905,0,0,0.000891,0,0.372866,0.399705,0.456019,2
9,0.001359,0,0,0.00136,0,0.763428,0.824715,0.948785,2
9,0,0,0,0,0,0.489785,0.519254,0.593824,2
9,0.001966,0,0,0.00295,0,0.774900,0.837602,0.964459,2
9,0.016473,0,0,0.002908,0,0.679730,0.735238,0.845452,2
9,0,0,0,0.008403,0,0.453971,0.480955,0.551024,2
9,0,0,0,0.023148,0,0.545828,0.581537,0.669173,2
9,0.030176,0,0,0.006711,0,0.365085,0.386345,0.437354,2
9,0.038647,0,0,0.009709,0,0.499590,0.537795,0.615296,2
9,0,0,0,0,0,0.426781,0.454988,0.514670,2
9,0,0,0,0.007133,0,0.598145,0.641904,0.735745,2
9,0,0,0,0.017685,0,0.298045,0.307054,0.339407,2
9,0,0,0,0.00417,0,0.818406,0.884241,1.018968,2
9,0,0,0,0.008547,0,0.376506,0.396731,0.454953,2
9,0,0,0,0.017986,0,0.310567,0.320429,0.357681,2
9,0.00309,0,0,0.004329,0,0.765130,0.826834,0.952185,2
9,0.012163,0,0,0.004233,0,0.713928,0.771983,0.888670,2
9,0,0,0,0.006065,0,0.667368,0.717801,0.825421,2
9,0,0,0,0.005382,0,0.740171,0.797869,0.918823,2
9,0,0,0,0.002326,0,0.808698,0.873621,1.006506,2
9,0,0,0,0.020183,0,0.283592,0.295006,0.327561,2
9,0.003831,0,0,0.002558,0,0.536711,0.574042,0.658569,2
9,0.00252,0,0,0.001261,0,0.793677,0.857927,0.988380,2
9,0,0,0,0.013769,0,0.276911,0.293703,0.325884,2
9,0.008043,0,0,0.006711,0,0.749517,0.809583,0.931638,0
9,0,0,0,0,0,0.372397,0.396252,0.445378,0
9,0.002894,0,0,0.001449,0,0.806900,0.873594,1.006107,0
9,0,0,0,0.014469,0,0.267741,0.278673,0.309748,0
9,0,0,0,0,0,0.681018,0.735170,0.845448,0
9,0,0,0,0.007843,0,0.408798,0.434050,0.490054,0
9,0,0,0,0.005593,0,0.577720,0.622204,0.713382,0
9,0,0,0,0.003106,0,0.594703,0.640426,0.733143,0
9,0,0,0,0.005034,0,0.793778,0.856703,0.986782,0
9,0.033708,0,0,0.00375,0,0.447339,0.483401,0.551767,0
9,0,0,0,0.008929,0,0.501918,0.535384,0.611583,0
9,0,0,0,0,0,0.111346,0.113892,0.117325,0
9,0.003182,0,0,0.003185,0,0.742504,0.801229,0.922293,0
9,0,0,0,0.018349,0,0.344833,0.364457,0.409600,0
9,0,0,0,0.00597,0,0.603769,0.649183,0.745238,0
9,0,0,0,0.020134,0,0.525069,0.557063,0.636724,0
9,0,0,0,0.012346,0,0.529729,0.564911,0.646377,0
9,0.057971,0,0,0.001613,0,0.286626,0.310369,0.347374,0
9,0,0,0,0.034483,0,0.563201,0.598785,0.685945,0
9,0.074713,0,0,0.046243,0,0.387503,0.404695,0.459451,0
9,0,0,0,0.005291,0,0.549473,0.587787,0.671226,0
9,0.175573,0,0,0,0,0.093149,0.096623,0.100441,0
9,0,0,0,0.033613,0,0.450109,0.475771,0.541016,0
9,0,0,0,0.038217,0,0.544737,0.576171,0.661882,0
9,0,0,0,0.007307,0,0.564809,0.604191,0.693750,0
9,0,0,0,0.003932,0,0.565781,0.607250,0.693345,1
9,0.035813,0,0,0.001838,0.000919,0.644840,0.697490,0.801527,1
9,0.007042,0,0,0.002643,0,0.644667,0.696849,0.801737,1
9,0,0,0,0.03125,0,0.544057,0.578572,0.661247,1
9,0.047927,0,0.001297,0.003891,0,0.349462,0.374365,0.424280,1
9,0,0,0,0.018182,0,0.420399,0.441321,0.502237,1
9,0,0,0,0.011928,0,0.206080,0.211401,0.226886,1
9,0,0,0,0.010204,0,0.410754,0.433083,0.493710,1
9,0,0,0,0.014706,0,0.468401,0.498006,0.565571,1
9,0.035928,0,0,0.006024,0,0.326558,0.348878,0.393290,1
9,0,0,0,0.002595,0,0.567838,0.608432,0.697924,1
9,0,0,0,0.013937,0,0.313359,0.328912,0.365723,1
9,0,0,0,0.013582,0,0.308945,0.318777,0.354063,1
9,0,0,0,0,0,0.527170,0.564828,0.645264,1
9,0.012012,0,0.000751,0.001503,0,0.642311,0.694409,0.797277,1
9,0,0,0,0.001208,0,0.428603,0.457753,0.523005,1
9,0.00414,0,0,0.001775,0,0.758618,0.820463,0.943286,1
9,0.040695,0,0,0.001372,0,0.275176,0.300788,0.337944,1
9,0.08982,0.006024,0,0,0,0.208711,0.221580,0.244201,1
9,0,0,0,0.022968,0,0.279289,0.288718,0.320972,1
9,0.004065,0,0.001357,0.020353,0,0.489373,0.520592,0.595052,1
9,0,0,0,0.000824,0,0.738430,0.797944,0.915680,1
9,0,0,0,0.003494,0,0.738819,0.797599,0.917163,1
9,0.013356,0,0,0.004177,0,0.702626,0.758769,0.872532,1
9,0,0,0,0.007143,0,0.422186,0.451110,0.509489,1
9,0,0,0,0.004608,0,0.802043,0.866195,0.998044,1
9,0,0,0,0.008065,0,0.302048,0.325197,0.362976,1
9,0.0217,0,0,0.012681,0,0.138739,0.141361,0.146322,1
9,0.005222,0,0,0.005229,0,0.571552,0.613510,0.703240,1
