@relation 'rabc_features-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -M-Sweka.attributeSelection.BestFirst -P 1 -D 1 -N 10'

@attribute task_id numeric
@attribute joint_feature1 numeric
@attribute class {0,1,2}

@data

2,1.095461,0
3,1.524121,2
5,1.281177,1
1,0.907899,0
2,0.986524,0
3,1.342248,0
4,0.914422,0
5,0.779258,0
2,0.812327,0
3,1.074356,0
5,0.942399,1
3,1.38616,1
5,0.962878,0
1,0.826106,0
2,1.164022,0
3,1.407788,1
5,0.914977,0
3,1.841659,1
1,1.257972,2
2,1.426588,2
3,1.206746,2
5,1.001407,0
2,1.47001,1
3,0.994725,1
5,0.985093,0
2,0.91974,0
3,1.010291,0
4,0.975915,0
1,1.154913,0
2,1.243757,0
5,0.856316,0
1,0.934073,0
2,1.01141,0
3,1.013896,0
3,1.667324,2
3,1.792505,1
4,1.015771,0
5,1.052779,0
1,1.074756,0
2,0.980684,1
3,1.691082,2
4,0.945168,0
5,1.161771,0
1,1.367574,1
2,0.789219,0
3,1.310953,1
4,1.027159,0
5,0.842085,1
2,2.003266,0
3,0.713397,0
4,1.084096,0
5,1.139904,0
1,0.907899,0
3,1.06174,0
4,0.914422,0
5,0.958366,0
1,0.989692,0
2,0.704914,0
3,0.690131,0
2,0.942848,0
3,1.928827,1
5,2.071195,2
1,0.907899,0
2,0.855496,0
3,0.745184,0
4,0.992996,0
5,1.14754,0
1,0.791754,0
2,1.269658,0
1,0.845737,0
2,1.038326,0
3,0.810887,0
4,1.174058,0
5,1.012168,0
1,1.701289,2
2,0.649049,0
3,0.881998,0
4,0.893924,0
1,0.703417,0
2,0.688155,0
3,1.030772,0
4,0.972498,0
2,0.97078,1
3,0.931316,1
4,1.024881,0
5,0.821952,0
1,1.004415,0
2,0.750622,0
3,0.566425,0
4,0.994135,0
5,0.938234,0
2,0.97332,1
3,0.983911,2
2,1.053816,1
3,1.191016,0
1,0.965154,0
2,1.228775,0
3,1.326355,2
5,0.986135,0
1,0.875182,0
1,0.876818,0
3,0.738302,0
4,1.061321,0
5,0.789671,0
2,1.322476,0
1,1.025681,1
2,0.693487,0
3,1.092052,1
4,1.195695,0
1,1.046947,1
2,0.697042,0
3,1.075503,0
4,0.901895,0
2,0.916947,0
3,1.030281,0
5,0.981969,0
3,0.879867,0
5,0.887556,0
1,0.983148,0
2,0.781348,0
3,1.037326,0
1,1.064941,0
3,0.844476,0
2,0.85194,1
3,1.549517,2
4,1.086374,0
1,1.292325,0
2,0.60969,0
3,0.759111,0
5,0.920184,0
1,1.585143,1
2,0.717357,0
3,0.82252,0
1,0.963518,0
2,1.325269,0
3,0.864957,0
4,1.230996,0
5,1.039242,0
1,1.370846,1
2,1.04112,0
3,0.656542,0
4,1.055627,0
5,0.944135,0
1,0.98642,0
2,0.871747,0
3,0.776643,0
1,0.952067,0
2,0.678251,0
3,0.702256,0
5,1.113871,0
1,0.945524,0
2,0.654128,0
3,1.074356,0
5,0.935457,0
2,0.795822,0
5,0.998978,1
1,0.862095,0
2,1.402718,0
3,1.245905,1
5,1.347127,1
1,0.876818,0
2,0.738433,0
3,0.57347,0
1,0.94716,0
2,0.919994,0
3,0.886749,1
4,0.911005,0
5,0.893457,0
3,1.155133,0
4,1.078403,0
2,1.13736,0
3,0.751738,0
4,0.932642,0
5,0.973639,0
2,0.863621,0
1,0.842465,0
2,0.686377,0
5,0.960796,1
2,0.77246,0
3,0.696029,0
4,0.98047,0
5,1.205507,0
1,0.809748,0
2,1.081495,0
3,0.635733,0
4,1.005522,0
5,0.862217,0
5,0.949341,2
2,1.278546,0
3,1.056988,0
5,1.037507,0
3,0.938853,0
2,0.886729,0
3,1.22608,1
4,0.847235,0
5,0.988912,0
1,0.894812,0
2,0.752399,0
3,0.846279,0
4,0.921254,0
1,0.824471,0
2,0.674442,0
3,0.577567,0
4,0.996412,0
5,1.108317,1
1,0.997871,0
2,0.935992,1
3,0.793028,0
5,2.09341,0
2,1.273213,0
3,0.892812,1
2,0.685615,0
3,0.611483,0
5,0.907341,0
2,0.995412,2
3,1.300303,2
4,1.087513,0
5,1.011126,2
2,0.911614,0
3,0.981781,1
5,0.87506,1
